id,name,artist,release-date,release-country,duration,tracks_track_name,tracks_track_duration,tracks_track_position
mbrainz_11100,I Dream in Colour,Conjure One,2010-07-29,United States,2552,"['I Dream in Colour (radio edit)', 'I Dream in Colour (Vegas Baby radio edit)', 'I Dream in Colour (Vegas Baby dub remix)', 'I Dream in Colour (Vegas Baby club remix)', 'I Dream in Colour (dub Chill remix)', ""Places That Don't Exist"", 'I Dream in Colour (album version)']","['259', '227', '427', '477', '407', '362', '393']","['1', '2', '3', '4', '5', '6', '7']"
mbrainz_11109,Cerulean,Baths,2010-06-22,United States,2586,"['Apologetic Shoulder Blades', 'Lovely Bloodflow', 'Maximalist', 'â™¥', 'Aminals', 'Rafting Starlit Everglades', 'Hall', ""You're My Excuse to Travel"", 'Rain Smell', 'Indoorsy', 'Plea', 'Departure']","['149', '215', '199', '197', '198', '232', '211', '214', '263', '165', '255', '288']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12']"
mbrainz_11114,12 Girlfriends,"Silver, Jason",2006-02-01,Canada,3153,"[""Let's Keep Looking"", 'You and Me', 'I Love You', ""It's Over Now"", 'Needing Yesterday', 'Time of You', 'Bye Bye Love', ""Lecia's Song"", 'Monica', ""There's the Door"", ""I'm Sorry"", 'Until the Train Comes']","['213', '236', '242', '246', '190', '219', '198', '232', '204', '152', '779']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12']"
mbrainz_11140,Undertow,Cliffs of Dooneen,1993-01-01,United States,2952,"['Let Go', 'Touchstone', 'Holyman', 'El Diablo', 'Causeway', 'Trust Me', 'Chieftain', 'Bayou', 'Hold On', 'Carol', 'Numb', 'Eamon', 'Home']","['261', '199', '249', '196', '230', '238', '80', '232', '181', '317', '260', '154', '355']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13']"
mbrainz_11145,Spiritus mundi,"Sepe, Daniele",1995-01-01,Italy,4741,"['Sa boghe longa', 'Also sprach Berluskastra', 'Raggatruffen', 'Invocazione', 'Yerakina', 'Peixinos du mar', ""Lacrime 'e cundannate"", '1994', 'Te recuerdo Amanda', 'Deus ti salvet', 'Cumpari sapiti sunari', 'Kopanitsa', 'St James Infirmary', 'Vedrai vedrai', 'Padrone mio', 'Foggy Dew', 'La nascita', 'Brutta cafona', 'Hesitation Blues', 'Spiritus mundi']","['114', '351', '291', '237', '358', '226', '207', '305', '213', '310', '153', '244', '152', '243', '235', '192', '149', '181', '179', '401']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20']"
mbrainz_11148,Dancehall Classics,Pinchers,2000-01-01,United States,3165,"['Riding West', 'My Heart Is Booked', 'Agony', 'Got to Be Me', 'Bandelero', 'Sit Down Pon It', 'The Gal Dem Cereal', 'Magnet to Steel', 'No Ice Cream Loving', 'Hold Me', 'Guilty to Blame', 'Request to Denise', 'A Small World', 'Hell in Harlem', ""I'm a Don (Don Song)""]","['227', '224', '206', '198', '195', '207', '252', '197', '200', '239', '232', '194', '243', '144']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15']"
mbrainz_11153,Singles Collection '99,Rammstein,,,4067,"['Das Modell', 'Kokain', 'Du riechst so gut (single version)', 'Wollt ihr das Bett in Flammen sehen?', 'Engel (extended version)', 'FeuerrÃ¤der (live demo version 1994)', 'Rammstein (Eskimos & Egypt instrumental edit)', 'Sehnsucht', 'Rammstein', 'Du hast', 'BÃ¼ck dich (album version)', 'Seemann', 'Der Meister', 'Rammstein in the House (Timewriter remix)', 'Wilder Wein (demo version 1994)']","['286', '189', '290', '322', '275', '289', '208', '244', '265', '235', '201', '288', '250', '384', '341']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15']"
mbrainz_11156,Funeral in Berlin E.P.,X-Defektors,1980-01-01,United Kingdom,989,"['Why Free Myra Hindley', 'Hammer and the Gun', 'Ich bin ein Berliner', 'Agent Orange']","['297', '201', '243', '248']","['1', '2', '3', '4']"
mbrainz_11164,Unplugged,Animal DjaZ,2005-11-01,Russian Federation,2856,"['ÐŸÐ¾Ð»Ð¸Ñ?Ñ‚Ð¸Ð»ÐµÐ½', 'Ð?Ð½Ð³ÐµÐ»', 'ÐŸÑ€Ð¾ Ñ?Ñ‚Ð¾', 'Ð¢Ð°ÐºÑ?Ð¾Ñ„Ð¾Ð½Ñ‹', 'ÐœÐ¾Ð¶ÐµÑˆÑŒ Ð»ÐµÑ‚ÐµÑ‚ÑŒ', 'Ð\xa0ÐµÐºÐ²Ð¸ÐµÐ¼ 2005', 'ÐšÐ°Ðº Ð»ÑŽÐ´Ð¸', 'ÐŸÐ¾Ð·Ð´Ð½Ð¾', 'Ð?Ð° ÐºÑƒÑ…Ð½Ðµ', 'Ð”Ð²Ð¾Ðµ', 'Ð’ÐµÑ?Ð½Ð°', 'ÐœÐ¾Ñ?ÐºÐ²Ð°', 'Ð¡Ñ‚ÐµÑ€ÐµÐ¾Ð»ÑŽÐ±Ð¾Ð²ÑŒ (live)']","['169', '137', '136', '231', '259', '249', '162', '221', '230', '233', '182', '187', '460']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13']"
mbrainz_11165,Beyond Pink,RubyBlue,2001-01-01,United States,2470,"[""That's What Girls Do"", 'Run Away', 'Through the Rain', 'Fallen for You', 'I See You in My Dreams', ""I'm Gonna Make You Mine"", 'What Are We in It For', 'Losing My Mind', ""That's the Way I Like It"", 'Stronger Than That', 'Match', 'Wish You Away']","['189', '200', '206', '211', '264', '201', '182', '181', '196', '209', '220']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12']"
mbrainz_11172,The Singles Collection,Metropak,2010-01-01,United Kingdom,1562,"[""You're a Rebel"", ""OK Let's Go"", 'Run Run Run', 'Walking', ""Here's Looking at You"", 'Balinese Dance', 'Sex Cult Thing']","['213', '140', '183', '167', '207', '399', '253']","['1', '2', '3', '4', '5', '6', '7']"
mbrainz_11178,Unplugged Unlimited,Tarakany,2008-01-01,Russian Federation,2447,"['Ð¯ Ñ?Ð¼Ð¾Ñ‚Ñ€ÑŽ Ð½Ð° Ð½Ð¸Ñ…', 'ÐšÑ€Ñ‹Ñ?Ð°', 'ÐšÐ¾Ð³Ð´Ð° Ñ? ÐºÑƒÐ¿Ð»ÑŽ Ñ?ÐµÐ±Ðµ Ð¿Ð¸Ñ?Ñ‚Ð¾Ð»ÐµÑ‚', 'ÐŸÐ¾Ð·Ð²Ð¾Ð»ÑŒ Ð¼Ð½Ðµ Ð¿Ð¾Ð±Ñ‹Ñ‚ÑŒ Ð¾Ð´Ð½Ð¾Ð¼Ñƒ', 'ÐœÐ½Ðµ Ð¿Ð»Ð¾Ñ…Ð¾ Ñ? ÑƒÑ‚Ñ€Ð°', 'ÐœÐ°ÑˆÐ°, Ñ?ÐºÑ€Ð¸Ð¿Ð°Ñ‡ÐºÐ° Ð¸Ð· ÐšÐ¾Ñ€Ð¾Ð»ÑŒ Ð¸ Ð¨ÑƒÑ‚', 'Ð\xa0ÑƒÑ?Ñ?ÐºÐ¸Ð¹ Ñ€Ð¾Ðº', 'Ð’Ð»Ð°Ñ?Ñ‚ÐµÐ»Ð¸Ð½Ñ‹ Ð²Ñ?ÐµÐ»ÐµÐ½Ð½Ð¾Ð¹', 'ÐŸÐ¾ÐµÐ·Ð´ Ð² Ñ?Ñ‚Ð¾Ñ€Ð¾Ð½Ñƒ Ð?Ñ€Ð±Ð°Ñ‚Ñ?ÐºÐ¾Ð¹', 'Ð”Ð²Ð° Ð¿Ð¾ Ñ?Ñ‚Ð¾', 'Ð£Ð»Ð¸Ñ†Ð° Ñ?Ð²Ð¾Ð±Ð¾Ð´Ñ‹']","['179', '207', '211', '259', '157', '200', '328', '311', '173', '190', '232']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11']"
mbrainz_11180,Motor City Resurrection,"69 Eyes, The (and others)",2005-12-01,Japan,2753,"['Discipline', 'Deuce', 'Mrs. Sleazy', 'Hot Butterfly', 'Sugarman', 'Stop Bitching!', 'Barbarella', 'Gimme Some Skin', 'Juicy Lucy', 'The Hills Have Eyes', 'Too Itching for Action', 'No Hesitation', 'Alive!', 'Gimme Some Head']","['197', '176', '224', '301', '149', '173', '187', '182', '221', '189', '186', '223', '159']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14']"
mbrainz_11196,Un Dia (Reboot remix),"Molina, Juana",2010-08-02,United Kingdom,618,['Un Dia (Reboot remix)'],['618'],['1']
mbrainz_11203,"Deep, Deep Trouble","Simpsons, The",1991-01-01,,1153,"['Deep, Deep Trouble (dance mix edit)', 'Deep, Deep Trouble (Full dance mix)', 'Deep, Deep Trouble (LP version)', 'Sibling Rivalry (LP version)']","['254', '350', '269', '280']","['1', '2', '3', '4']"
mbrainz_11212,In Deference to a Broken Back,"Daredevil Christopher Wright, The",2009-05-19,United States,2440,"['Hospital', 'Acceptable Loss', 'The East Coast', 'A Conversation About Cancer', 'Bury You Alive', ""We're Not Friends"", 'Clouds', 'War Stories', 'A Near Death Experience at Sea', 'The Daredevil Christopher Wright', 'Stewardess']","['68', '307', '218', '303', '238', '161', '383', '150', '159']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11']"
mbrainz_11213,Everything's Coming Up Rosie,"Clooney, Rosemary",,United States,2209,"['I Cried for You', 'More Than You Know', 'How Am I to Know', ""I Can't Get Started"", 'A Foggy Day', ""I've Got a Crush on You"", 'Hey There', 'As Time Goes By', 'All of Me', 'Do You Know What It Means to Miss New Orleans']","['181', '221', '244', '219', '173', '203', '160', '243', '353', '212']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']"
mbrainz_11214,Elephantastic,Hybu,2010-07-26,Lithuania,1774,"['Elephantastic', 'Elephantastic (Max le Daron remix)', 'Elephantastic (Mendel remix)', 'Elephantastic (The Deficient remix)', 'Elephantastic (Vaiper Jacked Swing remix)', 'Elephantastic (Hybu Savana remix)']","['393', '246', '286', '243', '224', '382']","['1', '2', '3', '4', '5', '6']"
mbrainz_11215,Diamond Mine,Blue Rodeo,1989-03-20,Canada,3620,"['Swells', 'God and Country', 'How Long', 'Blues Piano', 'Love and Understanding', 'Girl of Mine', 'Diamond Mine', 'Now and Forever', 'Percussive Piano', 'House of Dreams', 'Nice Try', 'Fall in Line', 'One Day', 'Florida', 'Fuse', 'The Ballad of the Dime Store Greaser and The Blonde Mona Lisa']","['48', '213', '239', '43', '289', '274', '488', '187', '66', '280', '411', '201', '197', '220', '262', '202']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16']"
mbrainz_11225,Beyond the North Winds,Sig Ar Tyr,2008-07-20,Canada,3267,"['King of the World', 'Beyond the North Winds', 'Pale Autumnal Moon', 'Under the Mountain', 'Sword From an Unknown Hand', 'Etched in Stone', 'Among the Ruins', 'The Way (The Path Less Chosen)', 'Far Away']","['572', '500', '188', '555', '208', '426', '240', '328', '250']","['1', '2', '3', '4', '5', '6', '7', '8', '9']"
mbrainz_11227,Casanova Snake (album),Thee Michelle Gun Elephant,2000-01-01,,4308,"['ãƒ‡ãƒƒãƒ‰ãƒ»ã‚¹ã‚¿ãƒ¼ãƒ»ã‚¨ãƒ³ãƒ‰', 'Cobra', 'Young Jaguar', 'Plasma Dive', 'Revolver Junkies', 'Dust Bunny Ride On', 'Naked Son', 'Raphsody', ""Bogie's Dawn"", 'Silk', 'Pinhead Cramberry Dance', 'Angie Hotel', 'GT400', 'Pistol Disco', 'Drop', 'Baby Stardust', 'Vegas Hip Glider', 'Musashino Elegy']","['217', '297', '190', '181', '265', '175', '226', '242', '239', '274', '277', '184', '256', '178', '389', '196', '230', '292']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18']"
mbrainz_11234,Purple Rose,Friend 'n Fellow,1998-01-01,Germany,2770,"['Fly Like an Eagle', 'Forbidden Wine', ""Snow Is Gleamin' Red"", 'Wind Call Me', 'Colours', 'Friend of Mine', 'Forever Young', ""Don't Run Away"", ""Father's Home"", 'Blind Man', 'Babble', 'Return to Love', 'Godlike Grace']","['216', '210', '247', '204', '256', '297', '209', '145', '241', '273', '138', '193', '141']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13']"
mbrainz_11242,A Thousand Leaves,Sonic Youth,1998-01-01,Australia,4440,"['Contre le sexisme', 'Sunday', 'Female Mechanic Now on Duty', 'Wildflower Soul', 'Hoarfrost', 'French Tickler', 'Hits of Sunshine (For Allen Ginsberg)', 'Karen Koltrane', 'The Ineffable Me', 'Snare, Girl', 'Heather Angel']","['235', '292', '463', '544', '301', '665', '560', '321', '398', '369']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11']"
mbrainz_11250,The Best of the Anti-Nowhere League,Anti-Nowhere League,1993-01-01,United States,3404,"['Streets of London', 'I Hate People', 'We Are the League', ""Let's Break the Law"", 'Animal', 'Woman', 'Rocker', 'For You', 'Ballard of J.J. Decay', 'Out on the Wasteland', 'We Will Survive', 'Queen and Country', 'On the Waterfront', 'Let the Country Feed You (live)', 'Going Down (live)', 'Snowman (live)', 'So What']","['196', '143', '160', '189', '161', '178', '150', '186', '317', '210', '234', '340', '169', '180', '171']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17']"
mbrainz_11251,Careful Confessions,"Bareilles, Sara",2004-01-20,United States,2963,"['Gravity', 'Undertow', 'Love on the Rocks', 'Responsible', 'One Sweet Love', 'Fairytale', 'Come Round Soon', 'Inside Out', 'City', 'Red', 'My Love']","['238', '282', '258', '273', '236', '170', '290', '319', '275', '259', '363']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11']"
mbrainz_11253,Out of Time,NewIslands,2010-03-15,United States,2563,"['Out of Time (radio edit)', 'Out of Time (original)', 'Crosstown Feel', 'Out of Time (Active Child remix)', 'Out of Time (Is Tropical remix)', 'Out of Time (BRETONlabs remix a)', 'Out of Time (BRETONlabs remix B)', 'Out of Time (Serious Lover remix)', 'Out of Time (A.K.A DISCO mix)']","['211', '294', '234', '261', '329', '302', '246', '347', '339']","['1', '2', '3', '4', '5', '6', '7', '8', '9']"
mbrainz_11259,Angel Echoes (orig.),Four Tet,2010-01-01,United Kingdom,1017,"['Angel Echoes', 'Angel Echoes (Caribou remix)', 'Angel Echoes (Jon Hopkins remix)']","['240', '474', '303']","['1', '2', '3']"
mbrainz_11263,Drum 'n Bass Singles 2003 - 2004,Counterstrike,2009-01-15,South Africa,5742,"['Africanism', ""Can't Let Go"", 'Candy Flip', 'Doom Prophet', 'Existenz', 'End of Line', 'Synergy', 'V', 'Monster Munch', 'Misfit', 'Metal Gear', 'Dimension Intrusion', 'Tortured Soul']","['466', '424', '442', '501', '447', '370', '461', '397', '411', '494', '428', '440']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13']"
mbrainz_11264,Drum 'n Bass Singles 2005 - 2006,Counterstrike,2009-01-19,South Africa,5169,"['Aeons', 'Never Enough', 'Bodybag', 'Mutilation', 'Ghost', 'Nemesis', 'Merciless', 'Zaire', 'Zulu Warrior', 'Phantasm', 'Gateway', 'White Light', 'Motherfucking Skulls']","['449', '398', '417', '395', '410', '357', '401', '386', '442', '389', '343', '382', '400']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13']"
mbrainz_11272,Twilight of the Renegades,"Webb, Jimmy",2005-01-01,,0,"['Paul Gauguin in the South Seas', 'Skywriter', 'Why Do I Have To...', 'Class Clown', 'Spanish Radio', 'Time Flies', 'How Quickly', 'High Rent Ghetto', 'She Moves...', 'Just Like Marilyn', 'No Signs of Age', 'Driftwood']",[],"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12']"
mbrainz_11273,Colors of the Wind,"Williams, Vanessa",1995-01-01,Germany,713,"['Colors of the Wind', 'Colors of the Wind (Spanish version)']","['257', '242', '214']","['1', '2', '3']"
mbrainz_11274,Nation's Spirit,"Ifargan, Somy",1994-01-01,,3294,"['Mediterranean', 'Back To Earth', 'Faith', 'Keep on traveling', ""Nation's Spirit"", 'Floating', 'Shadow']","['479', '710', '483', '311', '574', '315', '422']","['1', '2', '3', '4', '5', '6', '7']"
mbrainz_11298,Casino Royal,"Axel Boys Quartet, The",1999-01-01,Germany,2357,"['Casino Royal', 'Believe', ""Axel's Back (Everybody)"", ""All 'bout The Money"", 'Axel B. (Axel F.)', ""Don't Speak"", 'Barbie Girl', 'Men In Black', 'I Will Always Love You', 'Nothing Else Matters', 'Macarena', 'Caramba', 'Final Countdown']","['208', '161', '225', '158', '151', '251', '223', '189', '173', '184', '205', '18', '211']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13']"
mbrainz_11304,Super Animal Brothers III,EAR PWR,2009-05-19,United States,2072,"['Tripodium', 'Beam of Light', 'Super Animal Bros. III', 'Future Eyes', 'Sparkley Sweater', 'Cats Is People, Too', 'You Are the Bomb', 'Boys II Volcanoes', 'Jamz O Jamz', 'Diamonds Liquor Leather', 'Goofy Award', 'Discover Your Colors', 'Ghost Ride the Buffalo', 'Mexican Newspaper', 'Epic Suitcase', 'Secret Stars']","['79', '183', '172', '219', '129', '139', '30', '118', '6', '199', '54', '192', '145', '38', '138', '231']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16']"
mbrainz_11308,Beyond Within and So On,Iszoloscope feat.,2010-09-07,,4019,"['Something Wicked This Way Comes', 'The Apocryphal Market (Merchants of Babel remix by Manufactura)', 'Unearth Me (Iszoloscope remix)', '-28Â°C and Falling (Pummeled Sweating Testies mix by Caustic)', 'A Spectral Threat (live)', 'The Apocryphal Market (Lucidstatic remix)', 'Heard Voices (Endless Noize remix)', 'Unplugged', 'Then Backward Into Oblivion']","['370', '402', '281', '246', '362', '312', '333', '54', '1659']","['1', '2', '3', '4', '5', '6', '7', '8', '9']"
mbrainz_11319,United Nations of Sound,"Ashcroft, Richard",2011-03-21,United States,3518,"['Are You Ready?', 'Born Again', 'America', 'This Thing Called Life', 'Beatitudes', ""Good Lovin'"", 'How Deep Is Your Man', 'She Brings Me the Music', 'Third Eye', 'Royal Highness', 'Glory', 'Life Can Be So Beautiful', 'Let My Soul Rest']","['245', '297', '260', '327', '265', '288', '210', '258', '293', '256', '192', '329', '298']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13']"
mbrainz_11325,"Safety, Fun, and Learning (In That Order)",We Are Scientists,2002-04,United States,2333,"['Over and Out', 'Ode to Star L23', 'Spotomatic Freeze', 'The Bomb Inside the Bomb', 'Human Technology Will Render You Obsolete', 'The Creeper', 'What Gives?', 'Mothra vs. We Are Scientists', 'Making a Go', 'The Trickster', 'Easykill', 'The Method']","['197', '231', '206', '183', '173', '213', '160', '212', '174', '134', '253']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12']"
mbrainz_11330,Sound and Diversity,Leiah,2002-01-01,Sweden,2513,"['Tiglio', 'Cover Discover', '[untitled]', 'Hi-Lo Tuning', 'Etelna Etelna', 'Adaptor', 'Duplo', 'Balthazar', 'And Off We Go', '[unknown]']","['238', '257', '140', '221', '255', '228', '276', '205', '283', '410']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']"
mbrainz_11333,The Music,Blame,2010-09-27,United Kingdom,3733,"['On My Own, Part 1', 'On My Own, Part 2', 'Hypnotised', 'Alright (Bring Me Down Again)', 'Star, Part 1', 'Star, Part 2', 'Because of You', 'Set Me Free', 'Goldmine', 'Do It', 'Let It Go', 'Stakeout', 'Whispers Into Screams', 'Sorrow']","['285', '211', '263', '300', '307', '216', '214', '306', '247', '335', '312']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14']"
mbrainz_11337,Beyond the Valley of Ultrahits,"Youngs, Richard",2009-01-01,United Kingdom,2068,"['The Valley in Flight', 'Like a Sailor', 'Collapsing Stars', 'Love in the Great Outdoors', 'Still Life in Room', 'Oh Reality', 'Radio Innocents', 'Summer Void', 'A Storm of Light Ignites My Heart', 'Sun Points at the World']","['231', '222', '218', '216', '110', '220', '199', '217', '223', '212']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']"
mbrainz_11338,Spaceship,"Benassi, Benny",2010-01-01,Italy,2775,"['Spaceship (UK radio edit)', 'Spaceship (extended mix)', 'Spaceship (Kris Menace remix)', 'Spaceship (Fedde Le Grand remix)', 'Spaceship (Rivaz remix)', 'Spaceship (Alex Gaudino and Jason Rooney remix)', ""Spaceship (EDX's Dubai Skyline remix)"", 'Spaceship (Edu K remix)']","['185', '300', '322', '393', '305', '455', '406', '409']","['1', '2', '3', '4', '5', '6', '7', '8']"
mbrainz_11342,Goblini,Goblini,1994-01-01,,1713,"['Cipjonka (Intro)', 'Komad noÄ‡i', 'Elesdi se vraÄ‡a kuÄ‡i', 'Dan posle', 'Mame', 'Keep Away From Children', 'Reci da', 'Ja moÅ¾da i bi', 'Znam', 'Cipjonka (Base Erotic remix)']","['143', '152', '180', '186', '162', '209', '224', '201', '70']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']"
mbrainz_11344,Traveller's Prayer,"Renbourn, John",1998-06-16,United States,3144,"[""Bunyan's Hymn (Monks Gate)"", 'When the Wind Begins to Sing', 'Wexford Lullaby', 'I Saw Three Ships / Newgate Hornpipe', 'Planxty Llanthony / Loftus Jones', 'Fagottanz', 'At the Break of Day', ""Traveller's Prayer"", 'South Wind / Feathered Nest', 'Estampie']","['191', '377', '277', '459', '336', '242', '229', '165', '554', '314']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']"
