fused_id,source_id,source_dataset,source___id,source__Continent,source__Market Value,source__Profits,source__Rank,source__Sales,source__Sector,source__assets,source__city,source__country,source__founded,source__id,source__industry,source__keypeople_name,source__name,fused___id,fused__Continent,fused__Market Value,fused__Profits,fused__Rank,fused__Sales,fused__Sector,fused__assets,fused__city,fused__country,fused__founded,fused__id,fused__industry,fused__keypeople_name,fused__name
fullcontact_760,fullcontact_760,fullcontact,,,,,,,,,Istanbul,Turkey,1933-01-01,fullcontact_760,,,Turkish Airlines,fullcontact_760,,,,,,,,Istanbul,Turkey,1933-01-01,fullcontact_760,,,Turkish Airlines
fullcontact_762,fullcontact_762,fullcontact,,,,,,,,,,,,fullcontact_762,,,Two Harbors Investments Corp,fullcontact_762,,,,,,,,,,,fullcontact_762,,,Two Harbors Investments Corp
fullcontact_763,fullcontact_763,fullcontact,,,,,,,,,Springdale,United States,1935-01-01,fullcontact_763,,,Tyson Foods Inc.,fullcontact_763,,,,,,,,Springdale,United States,1935-01-01,fullcontact_763,,,Tyson Foods Inc.
fullcontact_764,fullcontact_764,fullcontact,,,,,,,,,,,,fullcontact_764,,,UBI Banca,fullcontact_764,,,,,,,,,,,fullcontact_764,,,UBI Banca
fullcontact_766,fullcontact_766,fullcontact,,,,,,,,,Brussels,Belgium,,fullcontact_766,,,UCB Pharma,fullcontact_766,,,,,,,,Brussels,Belgium,,fullcontact_766,,,UCB Pharma
fullcontact_767,fullcontact_767,fullcontact,,,,,,,,,Hazleton,United States,1882-01-01,fullcontact_767,,,"UGI Utilities, Inc.",fullcontact_767,,,,,,,,Hazleton,United States,1882-01-01,fullcontact_767,,,"UGI Utilities, Inc."
fullcontact_768,fullcontact_768,fullcontact,,,,,,,,,Brussels,Belgium,1805-01-01,fullcontact_768,,,Umicore - Powered by you,fullcontact_768,,,,,,,,Brussels,Belgium,1805-01-01,fullcontact_768,,,Umicore - Powered by you
fullcontact_770,fullcontact_770,fullcontact,,,,,,,,,Blackfriars,United Kingdom,1872-01-01,fullcontact_770,,,Unilever PLC,fullcontact_770,,,,,,,,Blackfriars,United Kingdom,1872-01-01,fullcontact_770,,,Unilever PLC
fullcontact_771,fullcontact_771,fullcontact,,,,,,,,,,Japan,,fullcontact_771,,,UNIQA,fullcontact_771,,,,,,,,,Japan,,fullcontact_771,,,UNIQA
fullcontact_772,fullcontact_772,fullcontact,,,,,,,,,Chicago,United States,1931-01-01,fullcontact_772,,,United Airlines,fullcontact_772,,,,,,,,Chicago,United States,1931-01-01,fullcontact_772,,,United Airlines
fullcontact_775,fullcontact_775,fullcontact,,,,,,,,,Fort Worth,United States,,fullcontact_775,,,Universal Health Hospice,fullcontact_775,,,,,,,,Fort Worth,United States,,fullcontact_775,,,Universal Health Hospice
fullcontact_777,fullcontact_777,fullcontact,,,,,,,,,Omaha,United States,1862-01-01,fullcontact_777,,"['John J Koraleski', 'Mohan Rajagopalan']",Union Pacific Corporation,fullcontact_777,,,,,,,,Omaha,United States,1862-01-01,fullcontact_777,,"['John J Koraleski', 'Mohan Rajagopalan']",Union Pacific Corporation
fullcontact_779,fullcontact_779,fullcontact,,,,,,,,,Atlanta,United States,1907-01-01,fullcontact_779,,,"United Parcel Service, Inc.",fullcontact_779,,,,,,,,Atlanta,United States,1907-01-01,fullcontact_779,,,"United Parcel Service, Inc."
fullcontact_780,fullcontact_780,fullcontact,,,,,,,,,,,1918-01-01,fullcontact_780,,,Uralkali,fullcontact_780,,,,,,,,,,1918-01-01,fullcontact_780,,,Uralkali
fullcontact_781,fullcontact_781,fullcontact,,,,,,,,,Pittsburgh,United States,,fullcontact_781,,Elbert H. Gary,United States Steel Corporation,fullcontact_781,,,,,,,,Pittsburgh,United States,,fullcontact_781,,Elbert H. Gary,United States Steel Corporation
fullcontact_782,fullcontact_782,fullcontact,,,,,,,,,İstanbul,Turkey,1954-01-01,fullcontact_782,,,VakıfBank,fullcontact_782,,,,,,,,İstanbul,Turkey,1954-01-01,fullcontact_782,,,VakıfBank
fullcontact_785,fullcontact_785,fullcontact,,,,,,,,,,,,fullcontact_785,,,Vanity Fair France,fullcontact_785,,,,,,,,,,,fullcontact_785,,,Vanity Fair France
fullcontact_786,fullcontact_786,fullcontact,,,,,,,,,"5th Floor, 16 Berkeley Street (UK)",,,fullcontact_786,,,Vedanta Resources Plc,fullcontact_786,,,,,,,,"5th Floor, 16 Berkeley Street (UK)",,,fullcontact_786,,,Vedanta Resources Plc
fullcontact_787,fullcontact_787,fullcontact,,,,,,,,,Chicago,United States,,fullcontact_787,,,"Ventas, Inc.",fullcontact_787,,,,,,,,Chicago,United States,,fullcontact_787,,,"Ventas, Inc."
fullcontact_788,fullcontact_788,fullcontact,,,,,,,,,Paris,France,1853-01-01,fullcontact_788,,,Veolia Research and Innovation,fullcontact_788,,,,,,,,Paris,France,1853-01-01,fullcontact_788,,,Veolia Research and Innovation
fullcontact_791,fullcontact_791,fullcontact,,,,,,,,,New York,United States,1991-01-01,fullcontact_791,,,Verizon,fullcontact_791,,,,,,,,New York,United States,1991-01-01,fullcontact_791,,,Verizon
fullcontact_792,fullcontact_792,fullcontact,,,,,,,,,Liverpool,United Kingdom,2009-01-01,fullcontact_792,,,Very.co.uk,fullcontact_792,,,,,,,,Liverpool,United Kingdom,2009-01-01,fullcontact_792,,,Very.co.uk
fullcontact_794,fullcontact_794,fullcontact,,,,,,,,,New York,United States,,fullcontact_794,,,Viacom Inc.,fullcontact_794,,,,,,,,New York,United States,,fullcontact_794,,,Viacom Inc.
fullcontact_797,fullcontact_797,fullcontact,,,,,,,,,,,2000-01-01,fullcontact_797,,,Visteon Corporation,fullcontact_797,,,,,,,,,,2000-01-01,fullcontact_797,,,Visteon Corporation
fullcontact_798,fullcontact_798,fullcontact,,,,,,,,,Paris,France,,fullcontact_798,,,The Vivendi Create Joy Fund,fullcontact_798,,,,,,,,Paris,France,,fullcontact_798,,,The Vivendi Create Joy Fund
fullcontact_801,fullcontact_801,fullcontact,,,,,,,,,Linz,Austria,,fullcontact_801,,,Voestalpine Karriere,fullcontact_801,,,,,,,,Linz,Austria,,fullcontact_801,,,Voestalpine Karriere
fullcontact_803,fullcontact_803,fullcontact,,,,,,,,,Gothenburg,Sweden,1927-01-01,fullcontact_803,,,Volvo Group Venture Capital,fullcontact_803,,,,,,,,Gothenburg,Sweden,1927-01-01,fullcontact_803,,,Volvo Group Venture Capital
fullcontact_807,fullcontact_807,fullcontact,,,,,,,,,,,1834-01-01,fullcontact_807,,,Wärtsilä Corporation,fullcontact_807,,,,,,,,,,1834-01-01,fullcontact_807,,,Wärtsilä Corporation
fullcontact_808,fullcontact_808,fullcontact,,,,,,,,,Milford,United States,1958-01-01,fullcontact_808,,,Waters Corporation,fullcontact_808,,,,,,,,Milford,United States,1958-01-01,fullcontact_808,,,Waters Corporation
fullcontact_809,fullcontact_809,fullcontact,,,,,,,,,Chino,United States,1970-01-01,fullcontact_809,,,Wdc Technologies Inc,fullcontact_809,,,,,,,,Chino,United States,1970-01-01,fullcontact_809,,,Wdc Technologies Inc
fullcontact_810,fullcontact_810,fullcontact,,,,,,,,,,,,fullcontact_810,,,WEC Energy Group,fullcontact_810,,,,,,,,,,,fullcontact_810,,,WEC Energy Group
fullcontact_811,fullcontact_811,fullcontact,,,,,,,,,Miami,United States,1993-01-01,fullcontact_811,,,"The Washington Economics Group, Inc.",fullcontact_811,,,,,,,,Miami,United States,1993-01-01,fullcontact_811,,,"The Washington Economics Group, Inc."
fullcontact_813,fullcontact_813,fullcontact,,,,,,,,,Oakland,United States,1909-01-01,fullcontact_813,,,"Wendel, Rosen, Black & Dean LLP",fullcontact_813,,,,,,,,Oakland,United States,1909-01-01,fullcontact_813,,,"Wendel, Rosen, Black & Dean LLP"
fullcontact_815,fullcontact_815,fullcontact,,,,,,,,,Fargo,United States,,fullcontact_815,,,Westfield Group Insurance,fullcontact_815,,,,,,,,Fargo,United States,,fullcontact_815,,,Westfield Group Insurance
fullcontact_817,fullcontact_817,fullcontact,,,,,,,,,,,1911-01-01,fullcontact_817,,,Whirlpool Appliance Svc,fullcontact_817,,,,,,,,,,1911-01-01,fullcontact_817,,,Whirlpool Appliance Svc
fullcontact_820,fullcontact_820,fullcontact,,,,,,,,,,,,fullcontact_820,,,Wilmar International Ltd,fullcontact_820,,,,,,,,,,,fullcontact_820,,,Wilmar International Ltd
fullcontact_821,fullcontact_821,fullcontact,,,,,,,,,Little Rock,United States,,fullcontact_821,,,Windstream at Home,fullcontact_821,,,,,,,,Little Rock,United States,,fullcontact_821,,,Windstream at Home
fullcontact_822,fullcontact_822,fullcontact,,,,,,,,,Bangalore,India,,fullcontact_822,,,Wipro Technologies,fullcontact_822,,,,,,,,Bangalore,India,,fullcontact_822,,,Wipro Technologies
fullcontact_823,fullcontact_823,fullcontact,,,,,,,,,Taipei,Taiwan,,fullcontact_823,,,Wistron Corporation,fullcontact_823,,,,,,,,Taipei,Taiwan,,fullcontact_823,,,Wistron Corporation
fullcontact_825,fullcontact_825,fullcontact,,,,,,,,,Tel Aviv,Israel,2006-01-01,fullcontact_825,,"['Angel Fuentes', 'Avishai Abrahami', 'Dr. Eric Johnson', 'Giora Kaplan', 'Giora Kaplan (Gig)', 'Nadav Abrahami', 'Richard Oldale']",Wix.com Ltd.,fullcontact_825,,,,,,,,Tel Aviv,Israel,2006-01-01,fullcontact_825,,"['Angel Fuentes', 'Avishai Abrahami', 'Dr. Eric Johnson', 'Giora Kaplan', 'Giora Kaplan (Gig)', 'Nadav Abrahami', 'Richard Oldale']",Wix.com Ltd.
fullcontact_828,fullcontact_828,fullcontact,,,,,,,,,London,United Kingdom,1986-01-01,fullcontact_828,,,WPP Plc,fullcontact_828,,,,,,,,London,United Kingdom,1986-01-01,fullcontact_828,,,WPP Plc
fullcontact_829,fullcontact_829,fullcontact,,,,,,,,,,,,fullcontact_829,,,W. R. Berkley Corporation,fullcontact_829,,,,,,,,,,,fullcontact_829,,,W. R. Berkley Corporation
fullcontact_831,fullcontact_831,fullcontact,,,,,,,,,,,,fullcontact_831,,,"Wynn Resorts, Limited",fullcontact_831,,,,,,,,,,,fullcontact_831,,,"Wynn Resorts, Limited"
fullcontact_832,fullcontact_832,fullcontact,,,,,,,,,,,2000-01-01,fullcontact_832,,,Xcel Energy Inc.,fullcontact_832,,,,,,,,,,2000-01-01,fullcontact_832,,,Xcel Energy Inc.
fullcontact_834,fullcontact_834,fullcontact,,,,,,,,,,,2010-01-01,fullcontact_834,,,XFINITY,fullcontact_834,,,,,,,,,,2010-01-01,fullcontact_834,,,XFINITY
fullcontact_835,fullcontact_835,fullcontact,,,,,,,,,,,1984-01-01,fullcontact_835,,,"Xilinx, Inc.",fullcontact_835,,,,,,,,,,1984-01-01,fullcontact_835,,,"Xilinx, Inc."
fullcontact_836,fullcontact_836,fullcontact,,,,,,,,,Sunnyvale,United States,1994-01-01,fullcontact_836,,"['Adam Cahan', 'David Filo']",Yahoo!,fullcontact_836,,,,,,,,Sunnyvale,United States,1994-01-01,fullcontact_836,,"['Adam Cahan', 'David Filo']",Yahoo!
fullcontact_837,fullcontact_837,fullcontact,,,,,,,,,Pikeville,United States,,fullcontact_837,,,Yamaha Motorcycle Sales,fullcontact_837,,,,,,,,Pikeville,United States,,fullcontact_837,,,Yamaha Motorcycle Sales
fullcontact_838,fullcontact_838,fullcontact,,,,,,,,,,,,fullcontact_838,,,YTL Group,fullcontact_838,,,,,,,,,,,fullcontact_838,,,YTL Group
fullcontact_841,fullcontact_841,fullcontact,,,,,,,,,Florham Park,United States,2013-01-01,fullcontact_841,,,Zoetis Inc.,fullcontact_841,,,,,,,,Florham Park,United States,2013-01-01,fullcontact_841,,,Zoetis Inc.
fullcontact_842,fullcontact_842,fullcontact,,,,,,,,,Zürich,Switzerland,1872-01-01,fullcontact_842,,,Zurich Financial Services,fullcontact_842,,,,,,,,Zürich,Switzerland,1872-01-01,fullcontact_842,,,Zurich Financial Services
fullcontact_844,fullcontact_844,fullcontact,,,,,,,,,Glendale,United States,,fullcontact_844,,,Avery Dennison Corporation,fullcontact_844,,,,,,,,Glendale,United States,,fullcontact_844,,,Avery Dennison Corporation
fullcontact_846,fullcontact_846,fullcontact,,,,,,,,,Burbank,United States,1923-01-01,fullcontact_846,,,The Walt Disney Company,fullcontact_846,,,,,,,,Burbank,United States,1923-01-01,fullcontact_846,,,The Walt Disney Company
fullcontact_848,fullcontact_848,fullcontact,,,,,,,,,,,1966-01-01,fullcontact_848,,,Bottega Veneta,fullcontact_848,,,,,,,,,,1966-01-01,fullcontact_848,,,Bottega Veneta
fullcontact_849,fullcontact_849,fullcontact,,,,,,,,,Burbank,United States,1950-01-01,fullcontact_849,,,Warner Bros. Entertainment,fullcontact_849,,,,,,,,Burbank,United States,1950-01-01,fullcontact_849,,,Warner Bros. Entertainment
fullcontact_851,fullcontact_851,fullcontact,,,,,,,,,,,,fullcontact_851,,,Artix Entertainment,fullcontact_851,,,,,,,,,,,fullcontact_851,,,Artix Entertainment
fullcontact_853,fullcontact_853,fullcontact,,,,,,,,,Paris,France,1919-01-01,fullcontact_853,,,Citroën,fullcontact_853,,,,,,,,Paris,France,1919-01-01,fullcontact_853,,,Citroën
fullcontact_854,fullcontact_854,fullcontact,,,,,,,,,New York,United States,2007-01-01,fullcontact_854,,,Booker,fullcontact_854,,,,,,,,New York,United States,2007-01-01,fullcontact_854,,,Booker
fullcontact_857,fullcontact_857,fullcontact,,,,,,,,,,,1910-01-01,fullcontact_857,,,Alfa Romeo USA,fullcontact_857,,,,,,,,,,1910-01-01,fullcontact_857,,,Alfa Romeo USA
fullcontact_858,fullcontact_858,fullcontact,,,,,,,,,,,1903-01-01,fullcontact_858,,,Buick,fullcontact_858,,,,,,,,,,1903-01-01,fullcontact_858,,,Buick
fullcontact_861,fullcontact_861,fullcontact,,,,,,,,,,,,fullcontact_861,,,BAC Mono,fullcontact_861,,,,,,,,,,,fullcontact_861,,,BAC Mono
fullcontact_863,fullcontact_863,fullcontact,,,,,,,,,Enfield,United States,,fullcontact_863,,,Costco Wholsale,fullcontact_863,,,,,,,,Enfield,United States,,fullcontact_863,,,Costco Wholsale
fullcontact_864,fullcontact_864,fullcontact,,,,,,,,,Teaneck,United States,1994-01-01,fullcontact_864,,,Cognizant Technology Solutions,fullcontact_864,,,,,,,,Teaneck,United States,1994-01-01,fullcontact_864,,,Cognizant Technology Solutions
fullcontact_867,fullcontact_867,fullcontact,,,,,,,,,Calhoun,United States,1986-01-01,fullcontact_867,,,Gigabyte Computers,fullcontact_867,,,,,,,,Calhoun,United States,1986-01-01,fullcontact_867,,,Gigabyte Computers
fullcontact_869,fullcontact_869,fullcontact,,,,,,,,,Singapore,,1981-01-01,fullcontact_869,,,ZO! CREATIVE,fullcontact_869,,,,,,,,Singapore,,1981-01-01,fullcontact_869,,,ZO! CREATIVE
fullcontact_871,fullcontact_871,fullcontact,,,,,,,,,Westlake Village,United States,1876-01-01,fullcontact_871,,,Dole Food Company,fullcontact_871,,,,,,,,Westlake Village,United States,1876-01-01,fullcontact_871,,,Dole Food Company
fullcontact_872,fullcontact_872,fullcontact,,,,,,,,,,,,fullcontact_872,,,Claro Puerto Rico,fullcontact_872,,,,,,,,,,,fullcontact_872,,,Claro Puerto Rico
fullcontact_873,fullcontact_873,fullcontact,,,,,,,,,San Jose,United States,1985-01-01,fullcontact_873,,,Fry's Electronics,fullcontact_873,,,,,,,,San Jose,United States,1985-01-01,fullcontact_873,,,Fry's Electronics
fullcontact_875,fullcontact_875,fullcontact,,,,,,,,,,,1985-01-01,fullcontact_875,,,Dolce & Gabbana,fullcontact_875,,,,,,,,,,1985-01-01,fullcontact_875,,,Dolce & Gabbana
fullcontact_877,fullcontact_877,fullcontact,,,,,,,,,New York City,United States,1924-01-01,fullcontact_877,,,Calvin Klein,fullcontact_877,,,,,,,,New York City,United States,1924-01-01,fullcontact_877,,,Calvin Klein
fullcontact_878,fullcontact_878,fullcontact,,,,,,,,,Beverly Hills,United States,1976-01-01,fullcontact_878,,,Hillstone Restaurant Group,fullcontact_878,,,,,,,,Beverly Hills,United States,1976-01-01,fullcontact_878,,,Hillstone Restaurant Group
fullcontact_879,fullcontact_879,fullcontact,,,,,,,,,,,,fullcontact_879,,,DAI,fullcontact_879,,,,,,,,,,,fullcontact_879,,,DAI
fullcontact_880,fullcontact_880,fullcontact,,,,,,,,,,,,fullcontact_880,,,Camper,fullcontact_880,,,,,,,,,,,fullcontact_880,,,Camper
fullcontact_881,fullcontact_881,fullcontact,,,,,,,,,,,,fullcontact_881,,,Cheltenham & Gloucester Plc,fullcontact_881,,,,,,,,,,,fullcontact_881,,,Cheltenham & Gloucester Plc
fullcontact_882,fullcontact_882,fullcontact,,,,,,,,,Moffett Field,,,fullcontact_882,,"['Christopher Cassell', 'James Wolff', 'Jim Luebke']",Deep Space Industries,fullcontact_882,,,,,,,,Moffett Field,,,fullcontact_882,,"['Christopher Cassell', 'James Wolff', 'Jim Luebke']",Deep Space Industries
fullcontact_883,fullcontact_883,fullcontact,,,,,,,,,,,,fullcontact_883,,,FDJ®,fullcontact_883,,,,,,,,,,,fullcontact_883,,,FDJ®
fullcontact_886,fullcontact_886,fullcontact,,,,,,,,,Winnipeg,Canada,,fullcontact_886,,,Manitoba Hydro,fullcontact_886,,,,,,,,Winnipeg,Canada,,fullcontact_886,,,Manitoba Hydro
fullcontact_888,fullcontact_888,fullcontact,,,,,,,,,New York,United States,,fullcontact_888,,,Marsh & McLennan Companies,fullcontact_888,,,,,,,,New York,United States,,fullcontact_888,,,Marsh & McLennan Companies
fullcontact_891,fullcontact_891,fullcontact,,,,,,,,,,,1986-01-01,fullcontact_891,,,MSI India Notebook,fullcontact_891,,,,,,,,,,1986-01-01,fullcontact_891,,,MSI India Notebook
fullcontact_893,fullcontact_893,fullcontact,,,,,,,,,,,,fullcontact_893,,,"PMC - Sierra, Inc.",fullcontact_893,,,,,,,,,,,fullcontact_893,,,"PMC - Sierra, Inc."
fullcontact_894,fullcontact_894,fullcontact,,,,,,,,,,,,fullcontact_894,,,Norma Precision,fullcontact_894,,,,,,,,,,,fullcontact_894,,,Norma Precision
fullcontact_895,fullcontact_895,fullcontact,,,,,,,,,,,,fullcontact_895,,,OSF,fullcontact_895,,,,,,,,,,,fullcontact_895,,,OSF
fullcontact_896,fullcontact_896,fullcontact,,,,,,,,,London,United Kingdom,1958-01-01,fullcontact_896,,,Kaplan Financial (UK),fullcontact_896,,,,,,,,London,United Kingdom,1958-01-01,fullcontact_896,,,Kaplan Financial (UK)
fullcontact_897,fullcontact_897,fullcontact,,,,,,,,,Fargo,United States,,fullcontact_897,,,Mandarin Restaurants,fullcontact_897,,,,,,,,Fargo,United States,,fullcontact_897,,,Mandarin Restaurants
fullcontact_899,fullcontact_899,fullcontact,,,,,,,,,Oneida,United States,1880-01-01,fullcontact_899,,,Oneida Ltd.,fullcontact_899,,,,,,,,Oneida,United States,1880-01-01,fullcontact_899,,,Oneida Ltd.
fullcontact_900,fullcontact_900,fullcontact,,,,,,,,,Seattle,United States,1971-01-01,fullcontact_900,,,Starbucks Corporation,fullcontact_900,,,,,,,,Seattle,United States,1971-01-01,fullcontact_900,,,Starbucks Corporation
fullcontact_901,fullcontact_901,fullcontact,,,,,,,,,,,,fullcontact_901,,,Stewart's Shops,fullcontact_901,,,,,,,,,,,fullcontact_901,,,Stewart's Shops
fullcontact_902,fullcontact_902,fullcontact,,,,,,,,,Tampa,United States,1954-01-01,fullcontact_902,,,Woodside Energy,fullcontact_902,,,,,,,,Tampa,United States,1954-01-01,fullcontact_902,,,Woodside Energy
fullcontact_903,fullcontact_903,fullcontact,,,,,,,,,BEDS,,,fullcontact_903,,,SUREFIRE IDEAS LIMITED,fullcontact_903,,,,,,,,BEDS,,,fullcontact_903,,,SUREFIRE IDEAS LIMITED
fullcontact_904,fullcontact_904,fullcontact,,,,,,,,,,,,fullcontact_904,,,XL Group Plc,fullcontact_904,,,,,,,,,,,fullcontact_904,,,XL Group Plc
fullcontact_905,fullcontact_905,fullcontact,,,,,,,,,Chicago,United States,,fullcontact_905,,,Sears Salon,fullcontact_905,,,,,,,,Chicago,United States,,fullcontact_905,,,Sears Salon
fullcontact_906,fullcontact_906,fullcontact,,,,,,,,,,,,fullcontact_906,,,Yves Saint Laurent,fullcontact_906,,,,,,,,,,,fullcontact_906,,,Yves Saint Laurent
fullcontact_908,fullcontact_908,fullcontact,,,,,,,,,,United States,1886-01-01,fullcontact_908,,,Westinghouse Electric Company,fullcontact_908,,,,,,,,,United States,1886-01-01,fullcontact_908,,,Westinghouse Electric Company
fullcontact_909,fullcontact_909,fullcontact,,,,,,,,,London,United Kingdom,,fullcontact_909,,,TSB Bank,fullcontact_909,,,,,,,,London,United Kingdom,,fullcontact_909,,,TSB Bank
fullcontact_911,fullcontact_911,fullcontact,,,,,,,,,Stoke-on-Trent,United Kingdom,1810-01-01,fullcontact_911,,,Wade Ceramics Ltd,fullcontact_911,,,,,,,,Stoke-on-Trent,United Kingdom,1810-01-01,fullcontact_911,,,Wade Ceramics Ltd
fullcontact_912,fullcontact_912,fullcontact,,,,,,,,,Redwood City,United States,2002-01-01,fullcontact_912,,,Silver Spring Networks,fullcontact_912,,,,,,,,Redwood City,United States,2002-01-01,fullcontact_912,,,Silver Spring Networks
fullcontact_913,fullcontact_913,fullcontact,,,,,,,,,Burbank,United States,,fullcontact_913,,,Shamrock Holdings,fullcontact_913,,,,,,,,Burbank,United States,,fullcontact_913,,,Shamrock Holdings
fullcontact_914,fullcontact_914,fullcontact,,,,,,,,,,,,fullcontact_914,,,Wye Valley Brewery,fullcontact_914,,,,,,,,,,,fullcontact_914,,,Wye Valley Brewery
fullcontact_915,fullcontact_915,fullcontact,,,,,,,,,San Francisco,United States,1896-01-01,fullcontact_915,,,Anchor Brewing Company,fullcontact_915,,,,,,,,San Francisco,United States,1896-01-01,fullcontact_915,,,Anchor Brewing Company
fullcontact_916,fullcontact_916,fullcontact,,,,,,,,,,,2002-01-01,fullcontact_916,,Boyd Easley,Armada Skis,fullcontact_916,,,,,,,,,,2002-01-01,fullcontact_916,,Boyd Easley,Armada Skis
fullcontact_918,fullcontact_918,fullcontact,,,,,,,,,Cincinnati,United States,1998-01-01,fullcontact_918,,,Convergys Corporation,fullcontact_918,,,,,,,,Cincinnati,United States,1998-01-01,fullcontact_918,,,Convergys Corporation
fullcontact_919,fullcontact_919,fullcontact,,,,,,,,,Mountain View,United States,1998-01-01,fullcontact_919,,Sergey Brin,Google Inc.,fullcontact_919,,,,,,,,Mountain View,United States,1998-01-01,fullcontact_919,,Sergey Brin,Google Inc.
fullcontact_920,fullcontact_920,fullcontact,,,,,,,,,,,,fullcontact_920,,,BBK - Bank of Bahrain and Kuwait,fullcontact_920,,,,,,,,,,,fullcontact_920,,,BBK - Bank of Bahrain and Kuwait
fullcontact_922,fullcontact_922,fullcontact,,,,,,,,,San Diego,United States,,fullcontact_922,,,Leap Wireless,fullcontact_922,,,,,,,,San Diego,United States,,fullcontact_922,,,Leap Wireless
fullcontact_923,fullcontact_923,fullcontact,,,,,,,,,Darmstadt,Germany,1668-01-01,fullcontact_923,,,Merck Group,fullcontact_923,,,,,,,,Darmstadt,Germany,,fullcontact_923,,,Merck Group
fullcontact_924,fullcontact_924,fullcontact,,,,,,,,,New York,United States,2002-01-01,fullcontact_924,,Chuck Sacco,Infor,fullcontact_924,,,,,,,,New York,United States,2002-01-01,fullcontact_924,,Chuck Sacco,Infor
