id,title,book-author,year-of-publication,publisher,isbn_clean
amazon_131200,the fellowship of the ring visual companion the lord of the rings,jude fisher,2001,Houghton Mifflin,0618154019
amazon_131237,yamani the inside story,jeffrey robinson,1989,HarperCollins Publishers,0006374085
amazon_131239,the fruitful darkness reconnecting with the body of the earth,joan halifax,1994,HarperCollins Publishers,0062503138
amazon_131273,a multitude of sins stories,richard ford,2003,Vintage Books USA,037572656X
amazon_131276,breakup the end of a love story,catherine texier,1999,Anchor Books/Doubleday,0385495234
amazon_131277,the clothes in the wardrobe,alice thomas ellis,1989,Penguin Books Ltd,0140112103
amazon_131281,sacred,dennis lehane,1997,William Morrow &amp; Company,0688143814
amazon_131287,a flag for sunrise,robert stone,1992,Vintage,0679737626
amazon_131315,supernature,lyle watson,1974,Hodder &amp; Stoughton General Division,0340188332
amazon_131324,prayercushions of the flesh,robert irwin,2002,Overlook Press,1585672203
amazon_131328,precious blood zebra books,pat graversen,1993,Kensington Publishing Corporation,0821742930
amazon_131346,stanley in space a stanley lambchop adventure,jeff brown,2003,HarperTrophy,0064421740
amazon_131365,guy gilchrists tiny dinos playing together a book of everyday feelings tiny dinos,guy gilchrist,1988,Little Brown &amp; Co (Jt),1557820147
amazon_131397,tyrannosaurus dinosaur lib series,angela sheehan,1987,Rourke Pub Group,0865921148
amazon_131435,special ops quick strike special ops paperback,mike murray,2002,Signet Book,0451207572
amazon_131440,the seven mysteries of life,guy murchie,1981,Houghton Mifflin,0395305373
amazon_131446,mars,fritz zorn,1999,"Fischer (Tb.), Frankfurt",3596222028
amazon_131460,the magic journey,john treadwell nichols,2000,Owl Books (NY),0805063390
amazon_131463,nature man and woman,alan w watts,1991,Vintage Books USA,0679732330
amazon_131474,noodling for flatheads moonshine monster catfish and other southern comforts,burkhard bilger,2000,Scribner,0684850109
amazon_131479,meditations at 10000 feet a scientist in the mountains,james s trefil,1986,C. Scribner's Sons,0684186276
amazon_131489,content of our character a new vision of race in america,shelby steele,1990,St Martins Pr,031205064X
amazon_131494,frank zappa the negative dialectics of poodle play,ben watson,1995,St Martins Pr,0312119186
amazon_131510,razzle,ellen wittlinger,2003,Simon Pulse,0689856008
amazon_131520,great military blunders,geoffrey regan,2000,Pan Macmillan,0752218980
amazon_131522,lords of the horizons a history of the ottoman empire,jason goodwin,1999,Henry Holt &amp; Company,0805040811
amazon_131543,the big o my life my times my game,oscar robertson,2003,Rodale Books,1579547648
amazon_131545,the punch one night two lives and the fight that changed basketball forever,john feinstein,2002,"Little, Brown",0316279722
amazon_131554,professional apache 20,peter wainwright,2002,Wrox Press,1861007221
amazon_131555,star trek encyclopedia,michael okuda,1994,Star Trek,0671869051
amazon_131577,a journal of the plague year being observations or memorials of the most remarkable occurrences as well publick as private which happened in london during the last great oxford worlds classics,daniel defoe,1998,Oxford University Press,0192836188
amazon_131578,the big book of new american humor the best humor of the past,william novak,1990,Harpercollins,0060965517
amazon_131583,gigabit ethernet migrating to highbandwidth lans prentice hall series in computer networking and distributed systems,jayant kadambi,1998,Prentice Hall PTR,0139132864
amazon_131600,life in a medieval village,frances gies,1991,Perennial,0060920467
amazon_131602,american indian stories legends and other writings penguin classics,zitkalasa,2003,Penguin Books,0142437093
amazon_131636,collected stories,peter carey,1994,University of Queensland Press,0702227129
amazon_131640,king of the wood,valerie anand,1990,Headline,0747231486
amazon_131659,the grail area 51 paperback,robert doherty,2001,Dell Publishing Company,0440234956
amazon_131674,maiaprometheus prometheus stonewall inn bookphotographer series,marcello maia,1997,St Martins Pr,0312151667
amazon_131698,on a beam of light,gene brewer,2001,St. Martin's Press,0312269269
amazon_131726,dangerous waters modern piracy and terror on the high seas,john s burnett,2002,Dutton Books,0525946799
amazon_131741,death takes passage an alex jensen alaska mystery alex jensen alaska mysteries hardcover,sue henry,1997,Harpercollins,038097469X
amazon_131742,freaky green eyes,joyce carol oates,2003,HarperTempest,0066237572
amazon_131750,hawaii the big island revealed the ultimate guidebook hawaii the big island revealed,andrew doughty,2002,Wizard Publications,0963942999
amazon_131754,continuous bloom,pam duthie,2001,Ball Publishing,1883052289
amazon_131755,home landscaping midwest region including southern canada home landscaping,roger holmes,1999,Creative Homeowner Press,1580110053
amazon_131758,the thornbush,michael laughlin,2000,Thomas Nelson,0849959683
amazon_131763,quest for glory v dragon fire primas official strategy guide,rick barba,1999,Prima Lifestyles,076151189X
amazon_131766,the wall street journal guide to wine new and improved how to buy drink and enjoy wine,dorothy j gaiter,2002,Broadway Books,0767908147
amazon_131784,finding the love of your life ten principles for choosing the right marriage partner,neil warren,1998,Focus on the Family Publishing,1561790885
amazon_131802,spiritual illuminations meditations for inner growth viking studio book,peg streep,1992,Penguin USA,0670845558
amazon_131815,the weight of dreams,jonis agee,2000,Penguin Books,0140291881
amazon_131826,the oxford illustrated history of the crusades oxford illustrated histories,jonathan rileysmith,1997,Oxford University Press,0198204353
amazon_131828,a medieval book of seasons,marie collins,1991,Harpercollins,0060168218
amazon_131842,two hearts praying as one family first,dennis rainey,2003,Multnomah,1590520351
amazon_131854,mindstar rising greg mandel,peter f hamilton,1997,Tor Books,0812590562
amazon_131857,the trouble with lemons,daniel hayes,1995,Fawcett Books,0449704165
amazon_131860,palm sunday an autobiographical collage,kurt vonnegut,1999,Delta,0385334265
amazon_131869,cock amp bull,will self,1994,Vintage Books USA,0679750924
amazon_131873,dancing at lughnasa,brian friel,1998,Dramatists Play Service Inc,0822213028
amazon_131887,natural birth,toi derricotte,2000,Firebrand Books,1563411202
amazon_131889,chasing the hawk looking for my father finding myself,andrew sheehan,2001,Delacorte Press,038533561X
amazon_131892,revenge r us goosebumps series 2000 no 7,r l stine,1998,Apple,0590399942
amazon_131894,sea trial,frank de felitta,1982,Harper Mass Market Paperbacks (Mm),0380814145
amazon_131917,three steps to yes the gentle art of getting your way,gene bedell,2002,Three Rivers Press (CA),0609807196
amazon_131954,alexander the great and the logistics of the macedonian army,donald engels,1981,University of California Press,0520042727
amazon_131973,polkadot puppy magic castle readers language arts,jane b moncure,1988,Child's World,0895656752
amazon_132001,first cut a season in the human anatomy lab,albert howard iii carter,1998,Picador USA,031219546X
amazon_132008,beyond heavens river,greg bear,1987,Tor Books (Mm),0812531728
amazon_132013,be my baby how i survived mascara miniskirts and madness or my life as a fabulous ronette,ronnie spector,1990,Random House Inc,0517574993
amazon_132021,lunar descent,allen steele,1991,Ace Books,044150485X
amazon_132030,reject me i love it,john fuhrman,0,Ultralight/ See Motorbooks,0938716425
amazon_132039,who let the dogs in incredible political animals i have known,molly ivins,2004,Random House,1400062853
amazon_132052,a small killing,alan moore,2003,Avatar Press,1592910092
amazon_132054,caricature,daniel clowes,2002,Fantagraphics Books,1560974583
amazon_132077,the great shark hunt strange tales from a strange time,hunter s thompson,1979,Summit Books,0671400460
amazon_132079,witness of the stars,ethelbert w bullinger,1984,Kregel Publications,0825422450
amazon_132082,jacques pepins kitchen cooking with claudine jacques pepins kitchen television program,jacques pepin,1996,Kqed Books,0912333871
amazon_132093,dinosaurs the textbook,spencer g lucas,1996,W C B/McGraw-Hill,0697279952
amazon_132101,doctors wife harlequin historical no 481,cheryl st john,1999,Harlequin,0373290810
amazon_132102,the third chimpanzee the evolution and future of the human animal,jared m diamond,1992,Harpercollins,0060183071
amazon_132105,pocket guide to the identification of first editions,bill mcbride,2001,McBride Pub,0930313062
amazon_132111,why i wake early,mary oliver,2004,Beacon Press,0807068764
amazon_132112,trader redux deathlands 24 deathlands no 24,james axler,1994,Gold Eagle,0373625243
amazon_132118,the pudgy noisy book a pudgy board book,deborah shine,1988,Grosset &amp; Dunlap,0448190559
amazon_132120,burnhams celestial handbook volume 1 rev edition,robert burnham,1978,Dover Publications,0486240630
amazon_132143,night shift silhouette intimate moments no 365,nora roberts,1990,Silhouette,0373073658
amazon_132148,fifteen avon camelot books paperback,beverly cleary,1996,HarperTrophy,0380728044
amazon_132154,fungi from yuggoth,hp lovecraft,1983,Necronomicom Press,0686312368
amazon_132156,young pioneers,rose wilder lane,1976,McGraw-Hill,007036205X
amazon_132162,how i survived being a girl,wendelin van draanen,1998,HarperCollins Publishers,006440725X
amazon_132184,annie get your guy messing around with max,lori foster,2001,Harlequin,0373441134
amazon_132201,crystals and crystal growing,alan holden,1982,The MIT Press,0262580500
amazon_132213,conceptual physics 7th edition,paul g hewitt,1993,HarperCollins Publishers,0673521850
amazon_132247,mio mein mio ab 8 j,astrid lindgren,1998,Oetinger Verlag,3789106917
amazon_132252,kings son magics son,josepha sherman,1994,Baen,0671876023
amazon_132254,farewell im bound to leave you,fred chappell,1997,Picador USA,0312168349
amazon_132262,the little sas book a primer second edition,lora d delwiche,1998,"SAS Institute, Incorporated",1580252397
amazon_132264,rider reaper deathlands 22 deathlands no 22,james axler,1994,Gold Eagle,0373625227
amazon_132267,fish tales with dvd reallife stories to help you transform your workplace and your life fish,stephen c lundin,2003,Hyperion,0786888814
amazon_132271,neutron solstice deathlands no 3,james axler,1987,Gold Eagle,037363059X
amazon_132273,stick figure a diary of my former self,lori gottlieb,2001,Berkley Publishing Group,0425178900
amazon_132275,highmaintenance relationships aacc library,les parrott,1997,Tyndale House Publishers,0842314660
amazon_132286,fossil isaacs universe daw book collectors,hal clement,1993,New Amer Library,0886775736
amazon_132301,man kzin wars v,larry niven,1992,Baen,0671721372
amazon_132314,aurora quest earthblood 3 earthblood no 3,james axler,1994,Gold Eagle,0373638094
amazon_132333,ringworld a novel,larry niven,1997,Del Rey Books,0345418409
amazon_132336,baby in his in box man of the month desire no 1129,jennifer greene,1998,Silhouette,0373761295
amazon_132339,our lady of the circus,david toscana,2001,Thomas Dunne Books,0312271166
amazon_132395,ultimate visual dictionary,dorling kindersley publishing,1998,Dorling Kindersley Publishing,0789428741
amazon_132400,chicken soup for the volunteers soul stories to celebrate the spirit of courage caring and community,jack canfield,2002,Health Communications,0757300146
amazon_132401,a field guide to the urban hipster,josh aiello,2003,Broadway,0767913728
amazon_132406,the little giant encyclopedia of wedding toasts,katherine young,2000,Chapelle,0806941758
amazon_132416,date like a man what men know about dating and are afraid youll find out,myreah moore,2001,Perennial Currents,0060932910
amazon_132422,lenny bruce is dead,jonathan goldstein,2001,Small Press Distribution,1552450694
amazon_132441,el pirata garrapata,juan munoz martin,1992,S &amp; M Books,8434810018
amazon_132461,and mother makes three harlequin romance 3570,liz fielding,1999,Harlequin,0373035705
amazon_132468,yoganetics be fit healthy and relaxed one breath at a time,wyatt townley,2002,HarperSanFrancisco,006050224X
amazon_132471,wicked an angels touch romance angels touch,evelyn rogers,1996,Love Spell,0505520826
amazon_132472,the elements of editing,arthur plotnik,1996,MacMillan Publishing Company.,0028614518
amazon_132473,wall street journal guide to understanding money and investing,kenneth m morris,1999,Fireside,0684869020
amazon_132481,there are jews in my house stories,lara vapnyar,2003,Pantheon,0375422501
amazon_132486,the return of the gypsy,philippa carr,1985,Putnam Pub Group,0399130640
amazon_132488,sister carrie penguin classics,theodore dreiser,1981,Penguin USA (P),0140390022
amazon_132491,lizzie,frank spiering,1984,Random House Inc,0394514777
amazon_132504,mary shelley romance and reality,emily w sunstien,1991,Johns Hopkins University Press,0801842182
amazon_132521,a witchs guide to ghosts and the supernatural,gerina dunwich,2002,New Page Books,1564146162
amazon_132525,outrageous joy,patsy clairmont,1999,Zondervan Publishing Company,0310226481
amazon_132543,skywalking the life and films of george lucas,dale pollock,1990,Samuel French,0573606064
amazon_132553,lilas birthday bash sweet valley kids no 58,molly mia stewart,1995,Bantam Books,0553482092
amazon_132560,beneath a silent moon,tracy grant,2003,HarperTorch,0061032107
amazon_132570,black robe,brian moore,1991,Fawcett Books,0449209474
amazon_132574,the amish wedding and other special occasions of the old order communities peoples place book,stephen scott,1988,Good Books,0934672199
