id,title,book-author,year-of-publication,publisher,isbn_clean
amazon_209145,terminal velocity mack bolan,don pendleton,1984,Gold Eagle,0373614020
amazon_209151,flesh and blood super bolan no 13,don pendleton,1988,Gold Eagle,0373614136
amazon_209163,pork pie hat,peter straub,0,Firebird Distributing,0752825127
amazon_209176,virginia woolf the marriage of heaven and hell,peter dally,1999,Robson Books,1861052197
amazon_209185,dk pockets science facts,steve setford,1996,Dorling Kindersley Publishing,0789406047
amazon_209196,josefina an american girl the american girls collection,valerie tripp,1998,Pleasant Company Publications,1562476750
amazon_209200,earthling,tony daniel,1997,Tor Books,0312855710
amazon_209210,werewolves for lunch critters of the night book 1,erica farber,1996,Random House Children's Books,0679873597
amazon_209212,the child that books built a life in reading,francis spufford,2003,Picador,0312421842
amazon_209225,ethel waters i touched a sparrow,twila knaack,1978,Word Books,0849900840
amazon_209227,papas place,margaret t jensen,1987,Here's Life Publishers,0898401755
amazon_209241,voice of the coyote,j frank dobie,1961,University of Nebraska Press,0803250509
amazon_209274,aimee,mary beth miller,2002,Dutton Books,0525468943
amazon_209282,a painted house a novel random house large print,john grisham,2001,Random House Large Print,0375431012
amazon_209305,a guide to business principles and practices for interior designers,harry siegel,1983,Watson-Guptill Publications,0823072525
amazon_209352,the two chinatowns,dan mahoney,2001,St. Martin's Press,0312261349
amazon_209356,genetic soldier,george turner,1994,William Morrow,0688134181
amazon_209362,eagles,lewis orde,1984,Arbor House Pub Co,0877955204
amazon_209406,the christmas star,marcus pfister,1993,Nord-Sud Verlag,1558582037
amazon_209412,delta force,charlie beckwith,1984,Dell,0440118867
amazon_209414,the bad beginning a series of unfortunate events book 1,lemony snicket,2003,HarperCollins,0060518286
amazon_209426,we band of angels the untold story of american nurses trapped on bataan by the japanese,elizabeth m norman,1999,Random House,0375502459
amazon_209428,number 1,billy martin,1980,Delacorte Press,0440064163
amazon_209429,in gravity national park poems western literature series,c l rawlins,1998,University of Nevada Press,0874173221
amazon_209433,the killing gift,bari wood,1985,New Amer Library (Mm),0451140036
amazon_209434,alone,rod mckuen,1978,Pocket,0671827871
amazon_209438,the empty meadow a novel,ben logan,1991,Prairie Oak Press,1879483033
amazon_209442,the river sorrow,craig holden,1994,Bantam Dell Pub Group,0385312075
amazon_209444,keys to the kingdom the rise of michael eisner and the fall of everybody else,kim masters,2001,HarperBusiness,0066621097
amazon_209459,poetry for young people emily dickinson poetry for young people,frances s bolin,1994,Sterling Publishing,0806906359
amazon_209461,explore belize explore belize 4th ed,harry s pariser,1998,Hunter Publishing,1556507852
amazon_209463,aromatherapy essential oils for vibrant health and beauty,roberta wilson,2002,Avery Publishing Group,1583331301
amazon_209474,damask rose damask rose,haywood smith,1998,St. Martin's Paperbacks,0312964986
amazon_209482,new fixityourself manual,readers digest,1996,Readers Digest,0895778718
amazon_209491,la chica que amaba a tom gordon,stephen king,2000,"Plaza &amp; Janes Editores, S.A.",8401014085
amazon_209504,one police plaza,william j caunitz,1985,Bantam Books,0553275232
amazon_209505,the ants of god,wt tyler,1982,Berkley Pub Group,0425053423
amazon_209511,little novels of sicily,giovanni verga,2000,Steerforth Press,188364254X
amazon_209516,midnight sun northern lights series,lisa tawn bergren,2000,WaterBrook Press,1578561132
amazon_209524,the diggingest dog,al perkins,1967,Random House Books for Young Readers,0394800478
amazon_209529,rebel without a crew or how a 23yearold filmmaker with 7000 became a hollywood player,robert rodriguez,1995,Dutton Books,0525937943
amazon_209535,playing for keeps dawsons creek,cj anders,2000,Simon Spotlight Entertainment,0671775367
amazon_209537,daddylonglegs everymans library childrens classics,jean webster,1993,Unknown Publisher - Being Researched,0679423125
amazon_209550,the duke and i,julia quinn,2000,"Avon Books, Inc.",0739407740
amazon_209560,a mathematical mystery tour discovering the truth and beauty of the cosmos,a k dewdney,1999,Wiley,0471238473
amazon_209563,a river running west the life of john wesley powell,donald worster,2000,Oxford University Press,0195099915
amazon_209569,patriotism,yukio mishima,1995,New Directions Publishing Corporation,0811213129
amazon_209571,lets learn hiragana,yasuko k mitamura,1985,Kodansha America,0870117092
amazon_209574,ten questions to diagnose your spiritual health,donald s whitney,2001,Navpress Publishing Group,1576830969
amazon_209581,the living trust the failproof way to pass along your estate to your heirs without lawyers courts or the probate system,henry w abts iii,1989,McGraw-Hill,0809244160
amazon_209582,any human heart,william boyd,2002,Hamish Hamilton,024114177X
amazon_209583,crying a natural and cultural history of tears,tom lutz,2001,W.W. Norton &amp; Company,0393321037
amazon_209595,teaching english in the primary classroom longman handbooks for language teachers,susan halliwell,1993,Longman Publishing Group,0582071097
amazon_209604,listening to god in times of choice the art of discerning gods will,gordon t smith,1997,InterVarsity Press,0830813675
amazon_209614,maestro,john gardner,1993,Simon &amp; Schuster,1883402247
amazon_209615,false impressions,thomas hoving,1997,Touchstone,0684831481
amazon_209626,geology underfoot in death valley and owens valley,robert p sharp,1997,Mountain Press Publishing Company,0878423621
amazon_209639,alternate empires what might have been vol 1,gregory benford,1989,Spectra Books,0553278452
amazon_209646,speaking of baseball,david plaut,1993,Running Press Book Publishers,1561382388
amazon_209658,the seven states of california a natural and human history,philip l fradkin,1997,University of California Press,0520209427
amazon_209703,while standing on one foot puzzle stories and wisdom tales from the jewish tradition,nina jaffe,1996,Henry Holt and Co. (BYR),0805050736
amazon_209716,salt water,charles simmons,1999,Pocket,0671035673
amazon_209717,catacombs moving fiction,paul mccusker,1997,Tyndale House Pub,0842303782
amazon_209740,the hearts desire a novel,nahid rachlin,1995,City Lights Publishers,0872863050
amazon_209760,death bed,stephen greenleaf,1982,Ballantine Books,0345301897
amazon_209768,elbowing the seducer a novel contemporary american fiction,t gertler,1985,Penguin,0140077928
amazon_209799,graywolf forum three the business of memory,charles baxter,1999,Alyson Pubns,155597287X
amazon_209808,the cosmic blueprint new discoveries in natures creative ability to order the universe,paul davies,1988,Simon &amp; Schuster,0671602330
amazon_209817,take it like a man the autobiography of boy george with spencer bright,boy george,1995,Trans-Atlantic Pubns,0283992174
amazon_209833,jemima shore at the sunny grave and other stories,antonia fraser,1994,Bantam Books,0553564986
amazon_209844,intensity,dean koontz,2001,Sagebrush Bound,0613394763
amazon_209847,deborah golda and me being female and jewish in america,letty cottin pogrebin,1992,Anchor,0385425120
amazon_209854,red line,megan mallory rust,1999,Berkley Publishing Group,0425168972
amazon_209862,the portable faulkner penguin classics,william faulkner,1977,Penguin Books,0140150188
amazon_209873,candle in the window,christina dodd,1991,HarperTorch,0061040266
amazon_209883,how to stay christian in college an interactive guide to keeping the faith,j budziszewski,1999,Navpress Publishing Group,1576830616
amazon_209888,menehune murders,margot arnold,1991,Countryman Press,0881501964
amazon_209908,henry and clare an intimate portrait of the luces,ralph g martin,1991,Putnam Pub Group,0399136525
amazon_209916,betty crockers microwave cookbook,betty crocker,1981,Random House Inc,0394517644
amazon_209921,the ambitious baronet signet regency romance,april kihlstrom,2001,Signet Book,0451202589
amazon_209924,doomsday ship,johnallen price,1985,Kensington Mass Market,0821711075
amazon_209931,a cab called reliable a novel about growing up in america,patti kim,1998,St. Martin's Griffin,0312190301
amazon_209933,border war traveler no 6,db drumm,1985,Dell Publishing Company,0440107628
amazon_209941,victim the other side of murder,gary kinder,1984,Dell Publishing Company,044039306X
amazon_209946,the resurrectionist old philadelphia mystery series,mark graham,1999,Avon,0380800675
amazon_209960,other peoples houses,susan r cooper,1992,Worldwide Library,0373261128
amazon_209972,death of the fox a novel of elizabeth and ralegh,george garrett,1991,Harvest Books,0156252333
amazon_209982,country living country dying a witty tale of secrets unburied,able jones,1996,Down East Books,0892723785
amazon_209991,poison pool,patricia hall,1996,Worldwide Library,0373261985
amazon_210026,introducing derrida,jeff collins,2001,Totem Books,1840461187
amazon_210029,aristotle a very short introduction very short introductions,jonathan barnes,2000,Oxford University Press,0192854089
amazon_210033,daughter of prophecy power amp the pattern,anne kelleher bush,1995,Warner Books,0446600873
amazon_210043,the new agreements in the workplace releasing the human spirit,david dibble,2002,Emeritus Publishing,0972251901
amazon_210060,cold caller norton paperback,jason starr,1998,W. W. Norton &amp; Company,0393317676
amazon_210061,love cherish me,rebecca brandewyne,1999,Love Spell,0505523027
amazon_210072,diva girl mad libs,roger price,2004,Price Stern Sloan,0843108371
amazon_210084,baking illustrated a best recipe classic the best recipe series,editors of cooks illustrated magazine,2004,America's Test Kitchen,0936184752
amazon_210088,eat drink and be healthy the harvard medical school guide to healthy eating,md walter willett,2001,Free Press,0684863375
amazon_210091,the baby farm mira,karen harper,2004,Mira,0778321169
amazon_210093,the sweet dove died,barbara pym,1988,Penguin USA,0525483802
amazon_210104,fannie farmer baking book,marion cunningham,1996,Gramercy,0517148293
amazon_210128,hanna and walter a love story,hanna kohner,1984,Random House Inc,0394521641
amazon_210130,present danger,norman podhoretz,1980,Simon &amp; Schuster,0671413953
amazon_210141,the green odyssey,philip jose farmer,1983,Berkley Pub Group,0425061590
amazon_210162,shakespeares sonnets,william shakespeare,2004,Penguin Books Ltd,014600373X
amazon_210175,dangerous visions the 35th anniversary edition,harlan ellison,2002,I Books,0743452615
amazon_210191,historys trickiest questions 450 questions that will stump amuse and surprise,paul kuttner,1992,Henry Holt &amp; Co,0805021272
amazon_210239,peoplesmart developing your interpersonal intelligence,mel phd silberman,2000,Berrett-Koehler Publishers,1576750914
amazon_210249,the everything wedding checklist the gown the guests the groom and everything else you shouldnt forget everything series,janet anastasio,2001,Adams Media Corporation,1580624561
amazon_210258,ordinary women extraordinary lives how to overcome adversity and achieve positive change in your life,marcia chellis,1992,Penguin USA,0670837571
amazon_210266,death in deep water,paul kemprecos,1993,Bantam Books,055329735X
amazon_210279,no regrets,caroline seebohm,1997,Simon &amp; Schuster,0684810085
amazon_210281,the history of italy,francesco guicciardini,1984,Princeton University Press,0691008000
amazon_210288,over there,thomas fleming,1994,Harper Mass Market Paperbacks (Mm),0061090344
amazon_210295,shroud of a nightingale,p d james,1987,Not Avail,0446348295
amazon_210298,louisiana promo,dana fuller ross,1985,Bantam Books,0553800167
amazon_210308,most ancient song gods of ireland no 1,casey flynn,1991,Spectra Books,0553288326
amazon_210310,timefall,james kahn,1988,St Martins Pr,0312908784
amazon_210316,angel christmas five heavenly romances catch a falling angelbrush of angel wingsthe trouble with angelinatin angelguarded by angels,mary balogh,1995,Topaz,0451406281
amazon_210326,loves encore,rachel ryan,1981,Bantam Books (Mm),0440149320
amazon_210341,a cafecito story el cuento del cafecito,julia alvarez,2002,Chelsea Green Publishing Company,1931498067
amazon_210345,underworld,reginald hill,1989,Warner Books,0446345342
amazon_210353,the complete yoga book yoga of breathing yoga of posture and yoga of meditationthree volumes in one,james hewitt,1990,Schocken Books,0805209697
amazon_210378,wagon train to the stars star trek no 89 new earth book one of six,diane carey,2000,Star Trek,0671042963
amazon_210394,giants star,james p hogan,1990,Del Rey Books,0345327209
