label,pair,score,bucket,rule,geo_m,sim_name,sim_cat,id_a,id_b,kaggle380k_id_a,yelp_id_b,source_a,source_b,name_a,name_b,name_norm_a,name_norm_b,address_line1_a,address_line1_b,street_a,street_b,house_number_a,house_number_b,city_a,city_b,state_a,state_b,postal_code_a,postal_code_b,latitude_a,latitude_b,longitude_a,longitude_b,categories_a,categories_b,phone_e164_a,phone_e164_b,phone_raw_a,phone_raw_b
,df1_vs_df3,0.5477354903001769,low,geo,51.7,0.42105263157894735,0.0,kaggle380k-047641,yelp-22626,,,kaggle_380k,yelp,Daniel's Charcuterie,Pennyville Station,daniel s charcuterie,pennyville station,,,S Fairview Ave,Main St,15,112,Park Ridge,Park Ridge,IL,IL,60068,60068,42.0096688,42.009553,-87.8323836,-87.8317774,['Restaurant'],['nan'],,,,
,df1_vs_df3,0.44244498232212714,low,geo,67.8,0.17391304347826086,0.0,kaggle380k-126203,yelp-50844,,,kaggle_380k,yelp,Joya's,The Whitney House,joya s,the whitney house,,,High St,High St,657,666,Worthington,Worthington,OH,OH,43085,43085,40.0871786,40.087467,-83.0183792,-83.017677,['Restaurant'],['breakfast'],,,,
,df1_vs_df3,0.09230769230769231,low,phone,16062623.3,0.23076923076923078,0.0,kaggle380k-294131,yelp-37043,,,kaggle_380k,yelp,Ebisu Kitchen,Chili Peppers,ebisu kitchen,chili peppers,,,,E 185th St,,869,161 Ormond Rd,Cleveland,,OH,,44119,-37.8862147,41.58388,144.989189,-81.5496,['Japanese restaurant'],['mexican'],+61395312300,+12165312300,,
,df1_vs_df3,0.46647289096764294,low,addr_zip_or_citystate,69.1,0.23529411764705882,0.0,kaggle380k-352245,yelp-23605,,,kaggle_380k,yelp,Leo's Kitchen,Don Roman Taco Shop #2,leo s kitchen,don roman taco shop 2,,,,,,,Chula Vista,Chula Vista,CA,CA,91913,91913,32.6233006,32.62345626800935,-116.9977051,-116.99699065643112,['Sushi restaurant'],['nan'],,,,
,df1_vs_df3,0.07500000000000001,low,phone,3334194.5,0.1875,0.0,kaggle380k-277902,yelp-42698,,,kaggle_380k,yelp,Ginger & Garlic Chinese & Sushi Restaurant,Flanker Kitchen + Sports Bar,ginger garlic chinese sushi restaurant,flanker kitchen sports bar,,,US-1,S Las Vegas Blvd,1172,3950,Rockledge,Las Vegas,FL,NV,32955,89119,28.3422664,36.09238831407367,-80.7277558,-115.1748313,['Chinese restaurant' 'Sushi restaurant'],['nan'],+13216328888,+17026328888,,
,df1_vs_df3,0.6444003472938175,low,geo,55.7,0.6666666666666666,0.0,kaggle380k-308793,yelp-64115,,,kaggle_380k,yelp,Eureka! Mountain View,Udon Mugizo - Mountain View,eureka mountain view,udon mugizo mountain view,,,Castro St,Castro St,191,180,Mountain View,Mountain View,CA,CA,94041,94041,37.3938572,37.39428,-122.0786726,-122.07901,['Restaurant' 'American restaurant'],['japanese'],,,,
,df1_vs_df3,0.5317455143650012,low,addr_zip_or_citystate,170.6,0.5,0.0,kaggle380k-181972,yelp-99413,,,kaggle_380k,yelp,Panda Express,Phil Sandoval's,panda express,phil sandoval s,,,,,,,Huntsville,Huntsville,AL,AL,35806,35806,34.7429633,34.743118,-86.675327,-86.677185,"['Chinese restaurant' 'Asian restaurant' 'Fast food restaurant'
 'Restaurant']",['mexican'],,,,
,df1_vs_df3,0.4436742944893567,low,geo,90.8,0.2,0.0,kaggle380k-031428,yelp-29527,,,kaggle_380k,yelp,Rodneyâ€™s Jamaican Soul Food,C&B Barbecue,rodneyâ s jamaican soul food,c b barbecue,,,Cobb Pkwy SE,Cobb Pkwy SE,2453,2445,Smyrna,Smyrna,GA,GA,30080,30080,33.8928177,33.893498,-84.4757896,-84.476334,['Jamaican restaurant'],['bbq'],,,,
,df1_vs_df3,0.175609756097561,low,phone,2455306.8,0.43902439024390244,0.0,kaggle380k-115624,yelp-89790,,,kaggle_380k,yelp,Country Steak N Eggs,Pardon My Cheesesteak,country steak n eggs,pardon my cheesesteak,,,Lafayette Ave,University Ave,314,1627,Swarthmore,Lubbock,PA,TX,19081,79401,39.9014972,33.57856657102,-75.3475718,-101.8703044,['Restaurant'],['nan'],+18884440934,+18884440934,,
,df1_vs_df3,0.4793437199607462,low,geo,59.7,0.25806451612903225,0.0,kaggle380k-114595,yelp-04205,,,kaggle_380k,yelp,Chubby Cattle,Lau Kee Restaurant,chubby cattle,lau kee restaurant,,,N 10th St,Race St,146,934,Philadelphia,Philadelphia,PA,PA,19107,19107,39.954988,39.95517,-75.156229,-75.15557,['Hot pot restaurant' 'Chinese restaurant' 'Sushi restaurant'],['chinese'],,,,
,df1_vs_df3,0.05106382978723404,low,phone,1490777.1,0.1276595744680851,0.0,kaggle380k-085308,yelp-41210,,,kaggle_380k,yelp,Rafiki Restaurant - Kansas City Zoo,Zao Asian Cafe,rafiki restaurant kansas city zoo,zao asian cafe,,,,South 639 East,,400,Kansas City,Salt Lake City,MO,UT,64132,84102,39.0035084,40.76122187459349,-94.5226309,-111.87267864417711,['Restaurant'],['nan'],+18165951234,+18015951234,,
,df1_vs_df3,0.46398557196093304,low,addr_zip_or_citystate,90.0,0.25,0.0,kaggle380k-200682,yelp-91064,,,kaggle_380k,yelp,McAlister's Deli,Wingstop,mcalister s deli,wingstop,,,,,,,Georgetown,Georgetown,TX,TX,78628,78628,30.6316241,30.631622507164465,-97.6939767,-97.69491772022356,['Sandwich shop'],['nan'],,,,
,df1_vs_df3,0.4427665208671188,low,geo,74.9,0.18181818181818182,0.0,kaggle380k-072495,yelp-30744,,,kaggle_380k,yelp,Tatte Bakery & Cafe,House of Noodles - Star Foods,tatte bakery cafe,house of noodles star foods,,,Centre St,Pelham St,1241,19,Newton,Newton,MA,MA,02459,02459,42.3307248,42.3313,-71.1948758,-71.19535,['Restaurant' 'Bakery' 'Cafe' 'Coffee shop'],['nan'],,,,
,df1_vs_df3,0.12571428571428572,low,phone,1558082.2,0.3142857142857143,0.0,kaggle380k-134221,yelp-41969,,,kaggle_380k,yelp,El CallejÃ³n De Los Milagros,La Nueva Jerusalem Restaurante y Pupuseria,el callejã³n de los milagros,la nueva jerusalem restaurante y pupuseria,,,W Nolana Ave,Gallatin Pike S,400,903,McAllen,Nashville,TX,TN,78501,37115,26.2388638,36.252251,-98.2176346,-86.716937,['Mexican restaurant' 'Family restaurant' 'Karaoke bar'],['mexican'],+19566276078,+16156276078,,
,df1_vs_df3,0.4911741230750499,low,geo,64.7,0.2926829268292683,0.0,kaggle380k-362159,yelp-82150,,,kaggle_380k,yelp,Murphy's Grand Irish Pub,Capo Italian Deli,murphy s grand irish pub,capo italian deli,,,King St,N Washington St,713,109,Alexandria,Alexandria,VA,VA,22314,22314,38.8052806,38.80539908511658,-77.0474838,-77.04675221876182,['Irish pub' 'Pub' 'Restaurant'],['italian' 'sandwiches'],,,,
,df1_vs_df3,0.5205031017020312,low,addr_zip_or_citystate,62.4,0.36363636363636365,0.0,kaggle380k-095270,yelp-24506,,,kaggle_380k,yelp,Lotus Cafe,Hot Fish 川天下,lotus cafe,hot fish 川天下,,,,,,,Hackensack,Hackensack,NJ,NJ,07601,07601,40.9088036,40.90872672554355,-74.0319166,-74.03118131862593,['Chinese restaurant' 'Restaurant'],['nan'],,,,
,df1_vs_df3,0.6184060015120743,low,geo,92.3,0.6382978723404256,0.0,kaggle380k-088241,yelp-73465,,,kaggle_380k,yelp,Dong Tay Restaurant - Norfolk,Monastery Restaurant,dong tay restaurant norfolk,monastery restaurant,,,Monticello Ave,Granby St,435,443,Norfolk,Norfolk,VA,VA,23510,23510,36.851956,36.8524094,-76.2885905,-76.2894592,['Vietnamese restaurant' 'Chinese restaurant'],['nan'],,,,
,df1_vs_df3,0.4297491071327332,low,geo,59.0,0.13333333333333333,0.0,kaggle380k-016896,yelp-37228,,,kaggle_380k,yelp,Crafted,Shagbark,crafted,shagbark,,,,Libbie Mill E Blvd,,4901,Richmond,Richmond,VA,VA,23230,23230,37.591186,37.5907255643733,-77.4941074,-77.4937755171201,['American restaurant' 'Restaurant'],['nan'],,,,
,df1_vs_df3,0.4937578016289917,low,addr_zip_or_citystate,220.2,0.45454545454545453,0.0,kaggle380k-322198,yelp-27528,,,kaggle_380k,yelp,Little Beet,Small Batch,little beet,small batch,,,,,,,Garden City,Garden City,NY,NY,11530,11530,40.7383224,40.738984,-73.6125482,-73.615011,['Restaurant'],['breakfast'],,,,
,df1_vs_df3,0.4112016589742906,low,geo,52.0,0.08,0.0,kaggle380k-089055,yelp-54110,,,kaggle_380k,yelp,Esther's Kitchen,Jammyland,esther s kitchen,jammyland,,,S Casino Center Blvd,S Main St,1130,1121,Las Vegas,Las Vegas,NV,NV,89104,89104,36.1576528,36.15788,-115.1527038,-115.15321,['Italian restaurant' 'Cocktail bar'],['nan'],,,,
,df1_vs_df3,0.15384615384615385,low,phone,6692200.9,0.38461538461538464,0.0,kaggle380k-089854,yelp-39507,,,kaggle_380k,yelp,Restaurant Klein BREDA,El Jalapeno Mexican Restaurant,restaurant klein breda,el jalapeno mexican restaurant,,,,S East St,,4902,VN Amsterdam,Indianapolis,Netherlands,IN,,46227,52.3655917,39.694516,4.8973833,-86.149614,['Restaurant'],['mexican'],+31203620030,+13173620030,,
,df1_vs_df3,0.5468392613743436,low,geo,77.3,0.4444444444444444,0.0,kaggle380k-242889,yelp-21983,,,kaggle_380k,yelp,Hakkasan Miami,Arkadia Grill,hakkasan miami,arkadia grill,,,Collins Ave,Collins Ave,4441,4441,Miami Beach,Miami Beach,FL,FL,33140,33140,25.8180156,25.81759,-80.1218088,-80.12242,"['Chinese restaurant' 'Asian fusion restaurant' 'Asian restaurant'
 'Dim sum restaurant' 'Restaurant']",['burgers' 'pizza'],,,,
,df1_vs_df3,0.11428571428571428,low,phone,1233932.6,0.2857142857142857,0.0,kaggle380k-161148,yelp-82305,,,kaggle_380k,yelp,Ji Bei Chuan,Taco Bell,ji bei chuan,taco bell,,,Boston Post Rd,18th Street,519,2707,Orange,Kenosha,CT,WI,06477,53140,41.2543349,42.62405826901095,-73.017795,-87.84170441332208,"['Noodle shop' 'Asian restaurant' 'Pho restaurant' 'Ramen restaurant'
 'Soup restaurant']",['mexican'],+12035539125,+12625539125,,
,df1_vs_df3,0.15135135135135136,low,phone,1167465.3,0.3783783783783784,0.0,kaggle380k-299387,yelp-78445,,,kaggle_380k,yelp,Los Primos Mexican Grill,Peter's Grill,los primos mexican grill,peter s grill,,,E Locust St,E Gude Dr,1143,519,Davenport,Rockville,IA,MD,52803,20850,41.5379104,39.1057547856973,-90.5586319,-77.14624141957397,['Mexican restaurant'],['breakfast'],+15634241111,+13014241111,,
,df1_vs_df3,0.042105263157894736,low,phone,1650802.3,0.10526315789473684,0.0,kaggle380k-040486,yelp-28552,,,kaggle_380k,yelp,Pita Pit,Rebel & Rogue,pita pit,rebel rogue,,,Sherman Ave,W Boston St,320,11,Coeur d'Alene,Chandler,ID,AZ,83814,85225,47.6732188,33.3020707,-116.7815978,-111.8418631,"['Sandwich shop' 'Caterer' 'Fast food restaurant'
 'Mediterranean restaurant']",['nan'],+12086641738,+14806641738,,
,df1_vs_df3,0.4938038619501395,low,geo,69.8,0.30434782608695654,0.0,kaggle380k-286756,yelp-27026,,,kaggle_380k,yelp,Wagyu House by The X Pot Ã‹Ã¤Ã¹Ã‚Ã¤â€ Ã‚Ã¬â€¢ÃˆÂ¶Ã´Ã‚Â§Â©â€°âˆÃ£ÃÃ…Â´ÃˆÃ®Ã–,Wagyu House Chicago,wagyu house by the x pot ã ã ã¹ã ã â ã ã â ãˆâ ã ã â â â âˆ ã ã ã â ãˆã ã,wagyu house chicago,,,S Delano Ct East,S Delano Ct E,1147,1147,Chicago,Chicago,IL,IL,60605,60605,41.867632,41.86824,-87.6319585,-87.63217,['Hot pot restaurant' 'Yakiniku restaurant'],['bbq' 'japanese'],,,,
,df1_vs_df3,0.3834106416700763,low,addr_zip_or_citystate,254.2,0.2127659574468085,0.0,kaggle380k-008960,yelp-25865,,,kaggle_380k,yelp,Meizhou Dongpo Restaurant,TAI ER Sichuan Cuisine,meizhou dongpo restaurant,tai er sichuan cuisine,,,,,,,Arcadia,Arcadia,CA,CA,91007,91007,34.133461,34.134942,-118.0530965,-118.050992,"['Chinese restaurant' 'Restaurant' 'Seafood restaurant'
 'Sichuan restaurant']",['seafood'],,,,
,df1_vs_df3,0.4798567539145122,low,addr_zip_or_citystate,63.5,0.2631578947368421,0.0,kaggle380k-104205,yelp-65841,,,kaggle_380k,yelp,Venable Rotisserie Bistro,B-Side Lounge,venable rotisserie bistro,b side lounge,,,,,,,Carrboro,Carrboro,NC,NC,27510,27510,35.9112946,35.91151,-79.0705468,-79.0712,"['Bistro' 'American restaurant' 'Brunch restaurant' 'Restaurant'
 'Vegan restaurant']",['nan'],,,,
,df1_vs_df3,0.45223111581241837,low,addr_zip_or_citystate,132.6,0.2631578947368421,0.0,kaggle380k-268272,yelp-97895,,,kaggle_380k,yelp,First Watch,Riggatti's Wood Fired Pizza,first watch,riggatti s wood fired pizza,,,,,,,St. George,St. George,UT,UT,84770,84770,37.126071,37.12701511067957,-113.6019339,-113.60284723304844,"['Breakfast restaurant' 'Brunch restaurant' 'Family restaurant'
 'Health food restaurant' 'Lunch restaurant']",['italian' 'pizza'],,,,
,df1_vs_df3,0.12164956463518745,low,phone,953.9,0.25806451612903225,0.0,kaggle380k-148899,yelp-91699,,,kaggle_380k,yelp,Raz'z Bar & Grill,Fernie’s Kitchen,raz z bar grill,fernie s kitchen,,,N Zaragoza Rd,Alameda Ave,221,8745,El Paso,El Paso,TX,TX,79907,79907,31.6972893,31.697051,-106.3269379,-106.337017,['Restaurant'],['mexican'],+19152715222,+19152715222,,
,df1_vs_df3,0.4976888997482384,low,geo,52.1,0.2962962962962963,0.0,kaggle380k-373797,yelp-46714,,,kaggle_380k,yelp,Grand Concourse,Tupelo Honey,grand concourse,tupelo honey,,,W Station Square Dr,W Station Square Dr,100,111,Pittsburgh,Pittsburgh,PA,PA,15219,15219,40.4334169,40.43296,-80.003885,-80.00402,['Restaurant'],['breakfast'],,,,
,df1_vs_df3,0.419091658543216,low,geo,54.8,0.10256410256410256,0.0,kaggle380k-186507,yelp-61665,,,kaggle_380k,yelp,Red Duck Korean Chinese Street Food,TANG,red duck korean chinese street food,tang,,,W Malvern Ave,W Malvern Ave,1919,1937,Fullerton,Fullerton,CA,CA,92833,92833,33.8782437,33.878285,-117.9627121,-117.963304,['Restaurant'],['nan'],,,,
,df1_vs_df3,0.4503257381184034,low,geo,56.0,0.18181818181818182,0.0,kaggle380k-156536,yelp-50012,,,kaggle_380k,yelp,Golden China,Third Base Pint House,golden china,third base pint house,,,Granville St,Granville St,240,230,Gahanna,Gahanna,OH,OH,43230,43230,40.0189222,40.01899809357809,-82.8726226,-82.87327274680138,['Chinese restaurant' 'Meal delivery' 'Self-catering accommodation'],['nan'],,,,
,df1_vs_df3,0.08888888888888889,low,phone,1735285.9,0.2222222222222222,0.0,kaggle380k-266103,yelp-21544,,,kaggle_380k,yelp,Miku Vancouver,The Royce Wood-Fired Steakhouse,miku vancouver,the royce wood fired steakhouse,,,,S Oak Knoll Ave,,1401,Vancouver,Pasadena,,CA,,91106,49.2870179,34.1213839,-123.1130107,-118.1333242,['Sushi restaurant'],['nan'],+16045683900,+16265683900,,
,df1_vs_df3,0.07058823529411766,low,phone,1270611.7,0.17647058823529413,0.0,kaggle380k-059531,yelp-94117,,,kaggle_380k,yelp,The Combination on Main,Duck Donuts,the combination on main,duck donuts,,,S Main St,Camp Bowie Blvd,225,6387,Harrodsburg,Fort Worth,KY,TX,40330,76116,37.7604074,32.725690081582584,-84.8432817,-97.42187695312894,['Restaurant'],['sandwiches'],+18596052156,+18066052156,,
,df1_vs_df3,0.45231789419902796,low,geo,51.0,0.18181818181818182,0.0,kaggle380k-234548,yelp-07980,,,kaggle_380k,yelp,Taqueria Corona,Chef Liu's Kitchen,taqueria corona,chef liu s kitchen,,,S Havana St,S Havana St,2222,2222,Aurora,Aurora,CO,CO,80014,80014,39.6763352,39.675889,-104.8650699,-104.865209,['Mexican restaurant'],['chinese'],,,,
,df1_vs_df3,0.4306613240518001,low,geo,66.2,0.14285714285714285,0.0,kaggle380k-343096,yelp-50452,,,kaggle_380k,yelp,Warm Springs Plaza,R HaanThai,warm springs plaza,r haanthai,,,Blvd,Mission Blvd,,46535,Fremont,Fremont,CA,CA,94539,94539,37.4917919,37.4923838,-121.9287047,-121.92878576586985,['Shopping mall'],['thai'],,,,
,df1_vs_df3,0.39881573191572717,low,geo,78.4,0.07547169811320754,0.0,kaggle380k-264685,yelp-50464,,,kaggle_380k,yelp,Ho Chow Restaurant(ÃŠâ‰¤â‰¥ÃŠÂ©Ã£ÃŠÃ¹Ã«Ã”ÂºÃ¢,Sala Thai 3,ho chow restaurant ãšâ â ãšâ ã ãšã¹ã ã âºã,sala thai 3,,,Warm Springs Blvd,Warm Springs Blvd,47966,47894,Fremont,Fremont,CA,CA,94539,94539,37.4766667,37.476591452533,-121.9213889,-121.920505165524,['Chinese restaurant'],['thai'],,,,
,df1_vs_df3,0.4287773101628044,low,addr_zip_or_citystate,203.9,0.27586206896551724,0.0,kaggle380k-042053,yelp-80502,,,kaggle_380k,yelp,Wasabi Sushi Lounge,Shri Foods,wasabi sushi lounge,shri foods,,,,,,,Brookfield,Brookfield,WI,WI,53005,53005,43.0325548,43.0318191,-88.1084519,-88.11075,['Sushi restaurant' 'Bar' 'Restaurant'],['nan'],,,,
,df1_vs_df3,0.42854766090617036,low,phone,65.0,0.13636363636363635,0.0,kaggle380k-234869,yelp-24886,,,kaggle_380k,yelp,Lacroix Restaurant at The Rittenhouse,Bar 210,lacroix restaurant at the rittenhouse,bar 210,,,W Rittenhouse Square,W Rittenhouse Sq,210,211,Philadelphia,Philadelphia,PA,PA,19103,19103,39.9499125,39.949705,-75.1736448,-75.172932,['Restaurant'],['seafood'],+12157902533,+12157902533,,
,df1_vs_df3,0.4293754700687851,low,geo,80.4,0.15384615384615385,0.0,kaggle380k-200325,yelp-13365,,,kaggle_380k,yelp,Noodle Cafe,Cuts Steakhouse,noodle cafe,cuts steakhouse,,,Peachtree St,Andrew Young International Blvd NE,233,60,Atlanta,Atlanta,GA,GA,30303,30303,33.7604039,33.7598038,-84.386319,-84.3858337,['Thai restaurant' 'Restaurant'],['nan'],,,,
,df1_vs_df3,0.3874673808012061,low,addr_zip_or_citystate,304.1,0.2727272727272727,0.0,kaggle380k-158468,yelp-86062,,,kaggle_380k,yelp,Shabro Hot Pot Shabu Shabu,Wonjo Busan Gukbap,shabro hot pot shabu shabu,wonjo busan gukbap,,,,,,,Carrollton,Carrollton,TX,TX,75007,75007,32.9869078,32.98443,-96.9119289,-96.91055,"['Hot pot restaurant' 'Buffet restaurant' 'Korean restaurant' 'Restaurant'
 'Shabu-shabu restaurant']",['nan'],,,,
,df1_vs_df3,0.49909501796065314,low,geo,52.3,0.3,0.0,kaggle380k-291421,yelp-83223,,,kaggle_380k,yelp,Captain Saigon Seafood,FIREPAN Korean BBQ,captain saigon seafood,firepan korean bbq,,,Wilson Blvd,Wilson Blvd,6799,6793,Falls Church,Falls Church,VA,VA,22044,22044,38.8731696,38.8727079,-77.1541187,-77.1542317,['Seafood restaurant' 'Crab house'],['bbq'],,,,
,df1_vs_df3,0.2074074074074074,low,phone,2113891.0,0.5185185185185185,0.0,kaggle380k-017036,yelp-31278,,,kaggle_380k,yelp,Taco Station,Taqueria Latino,taco station,taqueria latino,,,Mission Inn Avenue,Fondren Rd,4088,5728,Riverside,Houston,CA,TX,92501,77036,33.9848156,29.7182204,-117.3782816,-95.5202049,['Mexican restaurant' 'Fast food restaurant' 'Latin American restaurant'],['mexican'],+19517828226,+17137828226,,
,df1_vs_df3,0.49711313656401784,low,geo,53.5,0.2962962962962963,0.0,kaggle380k-357513,yelp-23467,,,kaggle_380k,yelp,Sushi Avenue,Brainwave Pizza,sushi avenue,brainwave pizza,,,W Ponce de Leon Ave,W Ponce De Leon Ave,308,308,Decatur,Decatur,GA,GA,30030,30030,33.7752151,33.77473493569044,-84.3001941,-84.3001551,['Japanese restaurant' 'Restaurant' 'Sushi restaurant'],['pizza'],,,,
,df1_vs_df3,0.05,low,phone,13554888.0,0.125,0.0,kaggle380k-002819,yelp-92435,,,kaggle_380k,yelp,Melt Restaurant,So Kong Dong Tofu,melt restaurant,so kong dong tofu,,,,Legacy Dr,,240,,Plano,,TX,,75023,10.2553834,33.06724,123.9602705,-96.6953,['Restaurant'],['nan'],+63325178889,+19725178889,,
,df1_vs_df3,0.42181162207317885,low,geo,59.8,0.11428571428571428,0.0,kaggle380k-338795,yelp-91410,,,kaggle_380k,yelp,Green Tea Asian Fusion,Lefty’s Place,green tea asian fusion,lefty s place,,,Burroughs Street,Burroughs St,511,503,Morgantown,Morgantown,,WV,,26505,39.6575775,39.65757155189236,-79.9705454,-79.97124339999999,['nan'],['pizza'],,,,
,df1_vs_df3,0.5176927348299847,low,geo,88.7,0.3829787234042553,0.0,kaggle380k-241105,yelp-06549,,,kaggle_380k,yelp,Farm and Craft Scottsdale,Franco's Italian Caffe,farm and craft scottsdale,franco s italian caffe,,,N Scottsdale Rd,N Scottsdale Rd,4302,4327,Scottsdale,Scottsdale,AZ,AZ,85251,85251,33.4986789,33.49927,-111.9264131,-111.92577,"['Restaurant' 'Bar' 'Breakfast restaurant' 'Brunch restaurant'
 'Health food restaurant' 'Takeout restaurant' 'Vegetarian restaurant'
 'Wine bar']",['italian'],,,,
,df1_vs_df3,0.4785762476730168,low,geo,70.2,0.26666666666666666,0.0,kaggle380k-238560,yelp-47837,,,kaggle_380k,yelp,Mayan Cafe,Grind Burger Kitchen,mayan cafe,grind burger kitchen,,,E Market St,E Market St,813,829,Louisville,Louisville,KY,KY,40206,40206,38.2533017,38.2534459,-85.737407,-85.736624,['Latin American restaurant' 'Mexican restaurant' 'Restaurant'],['burgers'],,,,
,df1_vs_df3,0.4147364595639165,low,addr_zip_or_citystate,185.4,0.2222222222222222,0.0,kaggle380k-323633,yelp-02076,,,kaggle_380k,yelp,McDonald's,Red Rock,mcdonald s,red rock,,,,,,,Arcadia,Arcadia,CA,CA,91007,91007,34.1353226,34.1347003,-118.0497204,-118.051589,"['Fast food restaurant' 'Breakfast restaurant' 'Coffee shop'
 'Hamburger restaurant' 'Restaurant' 'Sandwich shop']",['japanese'],,,,
,df1_vs_df3,0.45031377913549814,low,geo,50.7,0.17647058823529413,0.0,kaggle380k-060823,yelp-71513,,,kaggle_380k,yelp,The Rub Chicken & Beer,Thai Signature,the rub chicken beer,thai signature,,,King St,King St,801,722,Alexandria,Alexandria,VA,VA,22314,22314,38.8053606,38.80503200314293,-77.0482391,-77.0478337,['Chicken restaurant' 'Bar' 'Brunch restaurant'],['thai'],,,,
,df1_vs_df3,0.5165652740728336,low,geo,89.5,0.38095238095238093,0.0,kaggle380k-249011,yelp-81078,,,kaggle_380k,yelp,TK Irish Pub,The Forum,tk irish pub,the forum,,,S Meridian,S Meridian,109,208,Puyallup,Puyallup,WA,WA,98371,98371,47.1914132,47.190685,-122.2935002,-122.294006,['Bar' 'Irish pub'],['burgers'],,,,
,df1_vs_df3,0.05517241379310345,low,phone,802891.4,0.13793103448275862,0.0,kaggle380k-252180,yelp-22055,,,kaggle_380k,yelp,Savvy Sliders,Tacos El Poblano,savvy sliders,tacos el poblano,,,W Walton Blvd,New Main St,1,200,Pontiac,Yonkers,MI,NY,48340,10701,42.6765506,40.93177,-83.301079,-73.89572,"['Fast food restaurant' 'Chicken restaurant' 'Chicken shop'
 'Chicken wings restaurant' 'Dessert shop' 'Fried chicken takeaway'
 'Hamburger restaurant' 'Takeout restaurant' 'Sandwich shop']",['mexican'],+12489631111,+19149631111,,
,df1_vs_df3,0.4510481781208612,low,geo,94.6,0.2222222222222222,0.0,kaggle380k-272198,yelp-30934,,,kaggle_380k,yelp,Wok Chi Asian Kitchen ÃˆÃ«Ã¤ÃŠâˆžÂ£,Al Dente Pasta & Pizza,wok chi asian kitchen ãˆã ã ãšâˆžâ,al dente pasta pizza,,,Marietta St NW,Marietta St Nw,800,800,Atlanta,Atlanta,GA,GA,30318,30318,33.7738402,33.77445893572364,-84.4056332,-84.40633569137492,"['Chinese restaurant' 'Asian restaurant' 'Chinese takeaway' 'Noodle shop'
 'Thai restaurant']",['italian' 'pizza'],,,,
,df1_vs_df3,0.44368227536600824,low,addr_zip_or_citystate,169.9,0.27906976744186046,0.0,kaggle380k-221272,yelp-35594,,,kaggle_380k,yelp,Buffalo Wild Wings,Pa'ina Ko'olau Food Court,buffalo wild wings,pa ina ko olau food court,,,,,,,Kaneohe,Kaneohe,HI,HI,96744,96744,21.418939,21.420194,-157.8062256,-157.80529,"['Chicken wings restaurant' 'American restaurant' 'Bar & grill'
 'Takeout restaurant' 'Restaurant' 'Sports bar']",['nan'],,,,
