id,source,name,name_norm,address_line1,address_line2,street,house_number,city,state,postal_code,country,latitude,longitude,categories,rating,rating_count
uber_eats-03711,uber_eats,Voyageurs Sourdough,voyageurs sourdough,340 N Broadway,Suite 110,N Broadway,340,Green Bay,WI,54303,US,44.5205927,-88.0186902,"['Bakery', 'American', 'Sandwich', 'Exclusive to Eats']",,
uber_eats-03712,uber_eats,Hansen's Dairy &amp; Deli,hansen s dairy amp deli,620 Gray St,,Gray St,620,Green Bay,WI,54303,US,44.529547,-88.0330552,"['Burgers', 'American', 'Sandwiches', 'Family Meals']",,
uber_eats-03713,uber_eats,Happy Joe's Pizza &amp; Ice Cream,happy joe s pizza amp ice cream,1675 E Mason St,,E Mason St,1675,Green Bay,WI,54302,US,44.494676,-87.986419,"['Pizza', 'American', 'Italian']",,
uber_eats-03714,uber_eats,Pablos Mexican Grill &amp; Cantina,pablos mexican grill amp cantina,850 Kepler Drive,,Kepler Drive,850,Green Bay,WI,54311,US,44.4853852,-87.9388487,"['American', 'Burgers', 'Sandwiches']",,
uber_eats-03715,uber_eats,J&amp;J cafe,j amp j cafe,803 Klaus St,,Klaus St,803,Green Bay,WI,54302,US,44.5243194,-87.9977087,"['Burgers', 'Sandwich', 'American']",,
uber_eats-03716,uber_eats,Miss Mazy's Amazin' Chicken (803 Klaus Street),miss mazy s amazin chicken 803 klaus street,803 Klaus Street,,Klaus Street,803,Green Bay,WI,54302,US,44.52432,-87.99842,"['Chicken', 'Sandwiches', 'American']",4.4,11.0
uber_eats-03717,uber_eats,HotBox by Wiz Khalifa (803 Klaus Street),hotbox by wiz khalifa 803 klaus street,803 Klaus Street,,Klaus Street,803,Green Bay,WI,54302,US,44.52432,-87.99842,"['American', 'Burgers', 'Wings']",4.2,24.0
uber_eats-03718,uber_eats,CraveBurger (803 Klaus Street),craveburger 803 klaus street,803 Klaus Street,,Klaus Street,803,Green Bay,WI,54302,US,44.52432,-87.99842,"['American', 'Burgers', 'Sandwiches']",4.3,18.0
uber_eats-03719,uber_eats,Munchie's Grill,munchie s grill,803 Klaus Street,,Klaus Street,803,Green Bay,WI,54302,US,44.5243,-87.99846,"['American', 'Burgers', 'Chicken']",4.1,46.0
uber_eats-03720,uber_eats,La Java Roasting House (Velp),la java roasting house velp,1250 Velp Avenue,,Velp Avenue,1250,Green Bay,WI,54303,US,44.5397708,-88.0358545,"['Coffee and Tea', 'American', 'Breakfast and Brunch']",,
uber_eats-03721,uber_eats,Al's Hamburger Shop,al s hamburger shop,131 S Washington St,,S Washington St,131,Green Bay,WI,54301,US,44.513294,-88.016594,"['Burgers', 'American', 'Sandwich']",,
uber_eats-03722,uber_eats,Uncle Mike's Bake Shoppe (East Mason),uncle mike s bake shoppe east mason,2999 East Mason Street,,East Mason Street,2999,Green Bay,WI,54311,US,44.4876151,-87.93302,"['American', 'Breakfast and Brunch', 'Desserts']",4.9,16.0
uber_eats-03723,uber_eats,Charleys Cheesesteaks - Bay Park Square,charleys cheesesteaks bay park square,205 Bay Park Square,,Bay Park Square,205,Green Bay,WI,54304,US,44.48405,-88.06493,"['Sandwich', 'Burgers', 'American']",4.1,20.0
uber_eats-03724,uber_eats,The Pancake Place,the pancake place,143 S Military Ave,,S Military Ave,143,Green Bay,WI,54303,US,44.5284402,-88.0602192,"['American', 'Sandwiches', 'Breakfast and Brunch']",4.6,27.0
uber_eats-03725,uber_eats,Cousins Subs (Green Bay),cousins subs green bay,2400 East Mason Street,,East Mason Street,2400,Green Bay,WI,54302,US,44.48703,-87.96302,"['American', 'Sandwiches', 'Comfort Food']",,
uber_eats-03726,uber_eats,Four Way Bar &amp; Restaurant,four way bar amp restaurant,1801 Riverside Dr,,Riverside Dr,1801,Suamico,WI,54173,US,44.63082,-88.05381,"['Burgers', 'American', 'Sandwiches']",,
uber_eats-03727,uber_eats,Los Arcos Mexican Restaurant,los arcos mexican restaurant,607 Bodart St,,Bodart St,607,Green Bay,WI,54301,US,44.51489,-88.00705,"['Mexican', 'Latin American', 'New Mexican']",,
uber_eats-03728,uber_eats,Egg Roll Plus Food Truck,egg roll plus food truck,100 South Broadway,,South Broadway,100,Green Bay,WI,54303,US,44.51635,-88.02183,"['Comfort Food', 'American', 'Burgers']",,
uber_eats-03729,uber_eats,Stabucks Coffee Company,stabucks coffee company,2314 Lineville Road,,Lineville Road,2314,Suamico,WI,54313,US,44.59177,-88.07237,"['Coffee and Tea', 'American', 'Breakfast and Brunch']",,
uber_eats-03730,uber_eats,"White Dog, Local Green Bay Eatery",white dog local green bay eatery,201 South Broadway,,South Broadway,201,Green Bay,WI,54303,US,44.51504,-88.02245,"['Coffee and Tea', 'American', 'Breakfast and Brunch']",,
uber_eats-03731,uber_eats,Grounded Cafe,grounded cafe,300 S Adams St,,S Adams St,300,Green Bay,WI,54301,US,44.51146,-88.01657,"['Coffee and Tea', 'American', 'Breakfast and Brunch']",,
uber_eats-03732,uber_eats,D2 Sports Pub Hobart,d2 sports pub hobart,530 Larson Orchard Parkway,,Larson Orchard Parkway,530,Hobart,WI,54155,US,44.56864490724025,-88.1684665058433,"['Comfort Food', 'American', 'Burgers']",,
uber_eats-03733,uber_eats,Los Magueyes Mexican Restaurant - Velp,los magueyes mexican restaurant velp,1053 Velp Avenue,,Velp Avenue,1053,Green Bay,WI,54303,US,44.53348,-88.02969,"['Mexican', 'Latin American', 'New Mexican']",,
uber_eats-03734,uber_eats,Erbert &amp; Gerbert's (2235 Main St.),erbert amp gerbert s 2235 main st,2235 Main St.,,Main St.,2235,Green Bay,WI,54302,US,44.48427,-87.96971,"['Sandwiches', 'American', 'Healthy']",4.7,17.0
uber_eats-03735,uber_eats,Erbert &amp; Gerbert's (226 N Washington St),erbert amp gerbert s 226 n washington st,226 N Washington St,,N Washington St,226,Green Bay,WI,54301-5128,US,44.5159,-88.01478,"['Sandwiches', 'American', 'Healthy']",4.3,21.0
uber_eats-03736,uber_eats,Black Stone Family Restaurant,black stone family restaurant,706 West Walnut Street,,West Walnut Street,706,Green Bay,WI,54303,US,44.51796,-88.02569,"['Burgers', 'American', 'Sandwiches']",4.2,12.0
uber_eats-03737,uber_eats,Montes Taqueria,montes taqueria,1541,,,1541,Bellevue,WI,54311,US,44.47272,-87.99951,"['Mexican', 'Latin American', 'New Mexican']",,
uber_eats-03738,uber_eats,Bay View,bay view,1209 N Military Ave,,N Military Ave,1209,Green Bay,WI,54303,US,44.54764,-88.04861,"['Burgers', 'American', 'Sandwiches']",,
uber_eats-03739,uber_eats,Erbert &amp; Gerbert's (2370 West Mason St.),erbert amp gerbert s 2370 west mason st,2370 West Mason Street,,West Mason Street,2370,Green Bay,WI,54303,US,44.5247,-88.08836,"['Sandwiches', 'American', 'Healthy']",4.8,25.0
uber_eats-03740,uber_eats,Anduzzi's Sports Club - Howard,anduzzi s sports club howard,2555 Lineville Rd,,Lineville Rd,2555,Green Bay,WI,54313,US,44.59019,-88.08286,"['Burgers', 'American', 'Sandwiches']",,
uber_eats-03741,uber_eats,Hagemeister Park,hagemeister park,325 N Washington St,,N Washington St,325,Green Bay,WI,54301,US,44.517008,-88.0146523,"['Burgers', 'American', 'Sandwiches', 'Salads', 'Healthy']",4.3,41.0
uber_eats-03742,uber_eats,It's Just Wings (2363 W Mason St.),it s just wings 2363 w mason st,2363 W Mason St.,,W Mason St.,2363,Green Bay,WI,54303-4708,US,44.52297,-88.08888,"['American', 'Wings', 'Sandwiches']",4.2,50.0
uber_eats-03743,uber_eats,Cousin's Subs (2901 Ramada Way STE 100),cousin s subs 2901 ramada way ste 100,2901 Ramada Way,,Ramada Way,2901,Green Bay,WI,54304,US,44.4703762,-88.0751578,"['Sandwiches', 'American', 'Healthy']",4.2,10.0
uber_eats-03744,uber_eats,A&amp;W Restaurant (2002 Velp Ave),a amp w restaurant 2002 velp ave,2002 Velp Ave,,Velp Ave,2002,Green Bay,WI,54303,US,44.559279,-88.064326,"['Burgers', 'American', 'Sandwiches']",,
uber_eats-03745,uber_eats,Arby's (4720 Milltown Rd),arby s 4720 milltown rd,4720 Milltown Road,,Milltown Road,4720,Green Bay,WI,54313,US,44.57518,-88.16436,"['Burgers', 'American', 'Sandwiches']",,
uber_eats-03746,uber_eats,Mexico Lindo Mexican Restaurant,mexico lindo mexican restaurant,445 Cardinal Lane,,Cardinal Lane,445,Green Bay,WI,54313,US,44.553261,-88.085812,"['Mexican', 'Latin American', 'New Mexican']",4.6,54.0
uber_eats-03747,uber_eats,Hardee's (1593 E Mason St),hardee s 1593 e mason st,1593 E Mason St,,E Mason St,1593,Green Bay,WI,54302,US,44.49794,-87.99094,"['Sandwich', 'Burgers', 'American', 'Fast Food', 'Chicken', 'Breakfast and Brunch']",4.5,25.0
uber_eats-03748,uber_eats,Jersey Mike's (Oneida &amp; Anderson),jersey mike s oneida amp anderson,2476 S Oneida St,,S Oneida St,2476,"Green Bay, USA, Ashwaubenon",WI,54304,US,44.4842282,-88.070094,"['Sandwich', 'American']",4.8,76.0
uber_eats-03749,uber_eats,Red Robin Gourmet Burgers (2605 Oneida St #100),red robin gourmet burgers 2605 oneida st 100,2605 Oneida St,# 100,Oneida St,2605,Green Bay,WI,54304,US,44.480124,-88.0710753,"['American', 'Burgers', 'Chicken']",4.6,100.0
uber_eats-03750,uber_eats,Chili's (2363 W Mason St.),chili s 2363 w mason st,2363 W Mason St.,,W Mason St.,2363,Green Bay,WI,54303-4708,US,44.52297,-88.08888,"['American', 'Burgers', 'Salads', 'Family Meals', 'Healthy', 'Comfort Food', 'Pasta', 'Sandwiches', 'Steak', 'Wings']",4.4,85.0
uber_eats-03751,uber_eats,Dairy Queen Grill &amp; Chill (2532 Glendale Ave),dairy queen grill amp chill 2532 glendale ave,2532 Glendale Ave,,Glendale Ave,2532,Howard,WI,54313,US,44.5647138,-88.0813477,"['Ice Cream + Frozen Yogurt', 'Burgers', 'Chicken', 'American']",4.7,62.0
uber_eats-03752,uber_eats,El Azteca Restaurant,el azteca restaurant,2469 West Mason Street,,West Mason Street,2469,Green Bay,WI,54303,US,44.52324,-88.0927,"['Mexican', 'Latin American', 'New Mexican']",,
uber_eats-03753,uber_eats,Taqueria El Local,taqueria el local,1615 University Ave,,University Ave,1615,Green Bay,WI,54302,US,44.5124675,-87.98184,"['Mexican', 'Latin American', 'New Mexican']",4.6,56.0
uber_eats-03754,uber_eats,Mad Chicken (Green Bay),mad chicken green bay,229 North Washington Street,,North Washington Street,229,Green Bay,WI,54301,US,44.51623,-88.01502,"['American', 'Chicken', 'Comfort Food']",4.8,100.0
uber_eats-03755,uber_eats,Perkins Restaurant &amp; Bakery (Green Bay - N Military Ave.),perkins restaurant amp bakery green bay n military ave,100 N Military Ave,,N Military Ave,100,Green Bay,WI,54303,US,44.5300158,-88.0592832,"['Breakfast and Brunch', 'American', 'Dinner', 'Bakery', 'Desserts', 'Family Meals']",4.1,68.0
uber_eats-03756,uber_eats,Wendy's (1100 Radisson Street),wendy s 1100 radisson street,1100 Radisson Street,,Radisson Street,1100,Green Bay,WI,54302,US,44.524715,-87.992676,"['American', 'Burgers', 'Fast Food']",4.6,82.0
uber_eats-03757,uber_eats,MrBeast Burger (100 North Military Avenue),mrbeast burger 100 north military avenue,100 North Military Avenue,,North Military Avenue,100,Green Bay,WI,54303,US,44.52987,-88.05876,"['American', 'Burgers', 'Sandwich']",4.2,81.0
uber_eats-03758,uber_eats,McDonald's® (Mason &amp; Packerland),mcdonald s mason amp packerland,2625 W Mason St,,W Mason St,2625,Green Bay,WI,54304,US,44.5232962,-88.1006821,"['American', 'Burgers', 'Fast Food']",4.4,67.0
uber_eats-03759,uber_eats,Buffalo Wild Wings (2394 Costco Way),buffalo wild wings 2394 costco way,2394 Costco Way,,Costco Way,2394,Green Bay,WI,54311,US,44.458065,-87.988855,"['wings', 'Chicken', 'American', 'Family Friendly']",4.6,65.0
uber_eats-03760,uber_eats,Arby's (1593 W Mason St),arby s 1593 w mason st,1593 W Mason St,,W Mason St,1593,Green Bay,WI,54304,US,44.52372,-88.0651042,"['American', 'Sandwich', 'Fast Food', 'Kids Friendly']",4.8,25.0
uber_eats-03761,uber_eats,KFC (1609 West Shawano),kfc 1609 west shawano,1609 West Shawano,,West Shawano,1609,Green Bay,WI,54303,US,44.5301467,-88.061675,"['American', 'Fast Food', 'wings', 'Family Meals', 'Family Friendly']",4.3,32.0
uber_eats-03762,uber_eats,Green Tea,green tea,2276 E Mason St,,E Mason St,2276,Green Bay,WI,54302,US,44.4872346,-87.9681238,"['Chicken', 'Chinese', 'Asian', 'Family Friendly', 'Group Friendly']",4.8,100.0
uber_eats-03763,uber_eats,"The Bar, Green Bay - Lime Kiln",the bar green bay lime kiln,606 Lime Kiln Rd,,Lime Kiln Rd,606,Green Bay,WI,54302,US,44.4929371,-87.9787108,"['Wings', 'American', 'Fast Food', 'Family Friendly']",4.5,100.0
uber_eats-03764,uber_eats,Bed Bath &amp; Beyond (825 Pilgrim Way Suite B),bed bath amp beyond 825 pilgrim way suite b,825 Pilgrim Way,,Pilgrim Way,825,Green Bay,WI,54304,US,44.48134,-88.06885,"['Retail', 'Gift Store', 'Beauty Supply']",,
uber_eats-03765,uber_eats,Wingville (2494 W. Mason Street),wingville 2494 w mason street,2494 W Mason St,,W Mason St,2494,Green Bay,WI,54303,US,44.52419,-88.09396,"['Wings', 'American', 'Fast Food', 'Breakfast and Brunch', 'Comfort Food']",,
uber_eats-03766,uber_eats,Dunkin' (2455 Lineville Rd),dunkin 2455 lineville rd,2455 Lineville Rd,,Lineville Rd,2455,Howard,WI,54313,US,44.5904094,-88.07953,"['Breakfast and Brunch', 'Donuts']",4.2,12.0
uber_eats-03767,uber_eats,Qdoba (2485 Lineville Rd),qdoba 2485 lineville rd,2485 Lineville Rd,Suite 108,Lineville Rd,2485,"Green Bay, Howard",WI,54313,US,44.59043,-88.08071,"['Mexican', 'Bowls', 'Salads']",4.4,41.0
uber_eats-03768,uber_eats,Noodles &amp; Company (2485 Lineville Rd),noodles amp company 2485 lineville rd,2485 Lineville Rd,,Lineville Rd,2485,Green Bay,WI,54313,US,44.5905959,-88.0803748,"['Healthy', 'Pasta', 'Salads', 'Family Meals']",4.9,16.0
uber_eats-03769,uber_eats,Taco Bell (1897 Velp Avenue),taco bell 1897 velp avenue,1897 Velp Avenue,,Velp Avenue,1897,Green Bay,WI,54303,US,44.5560913,-88.0586688,"['Burritos', 'Fast Food', 'Mexican']",4.4,71.0
uber_eats-03770,uber_eats,CVS (2400 VELP AVENUE),cvs 2400 velp avenue,2400 VELP AVENUE,,VELP AVENUE,2400,GREEN BAY,WI,53216,US,44.56265,-88.07292,"['Everyday Essentials', 'Convenience', 'Pharmacy', 'Snacks']",,
uber_eats-03771,uber_eats,Wild Burger (2394 Costco Way),wild burger 2394 costco way,2394 Costco Way,,Costco Way,2394,Green Bay,WI,54311,US,44.45835,-87.98565,['Burgers'],4.2,13.0
uber_eats-03772,uber_eats,Chipotle Mexican Grill (2388 S Oneida St Ste 300),chipotle mexican grill 2388 s oneida st ste 300,2388 S Oneida St,Ste 300,S Oneida St,2388,Ashwaubenon,WI,54304,US,44.4868255,-88.0675718,"['Healthy', 'Mexican']",4.6,80.0
uber_eats-03773,uber_eats,Pizza Ranch (2206 Main Street),pizza ranch 2206 main street,2206 Main Street,,Main Street,2206,Green Bay,WI,54302,US,44.4867749,-87.9721907,"['Fried Chicken', 'pizza', 'Salads', 'Healthy']",,
uber_eats-03774,uber_eats,Taco Bell (1529 W Mason St),taco bell 1529 w mason st,1529 W Mason St,,W Mason St,1529,Green Bay,WI,54303,US,44.522767,-88.062184,"['Burritos', 'Fast Food', 'Mexican']",4.0,75.0
uber_eats-03775,uber_eats,MrBeast Burger (803 Klaus St),mrbeast burger 803 klaus st,803 Klaus St,,Klaus St,803,Green Bay,WI,54302,US,44.52423,-87.99848,"['American', 'Burgers', 'Sandwich']",4.8,48.0
uber_eats-03776,uber_eats,Subway (2260 Nicolet Dr),subway 2260 nicolet dr,2260 Nicolet Dr,,Nicolet Dr,2260,Green Bay,WI,54311,US,44.52905,-87.93792,"['Fast Food', 'Sandwich', 'American']",,
uber_eats-03777,uber_eats,Taco Bell (1010 S Broadway),taco bell 1010 s broadway,1010 S Broadway,,S Broadway,1010,De Pere,WI,54115,US,44.4398454,-88.0601561,"['Burritos', 'Fast Food', 'Mexican']",4.8,50.0
uber_eats-03778,uber_eats,Subway (2265 University Ave),subway 2265 university ave,2265 University Ave,,University Ave,2265,Green Bay,WI,54302,US,44.5132118,-87.9651816,"['Fast Food', 'Sandwich', 'American']",,
uber_eats-03779,uber_eats,Perkins Restaurant &amp; Bakery (2306 East Mason Street),perkins restaurant amp bakery 2306 east mason street,2306 East Mason Street,,East Mason Street,2306,Green Bay,WI,54302,US,44.4871089,-87.9665994,"['Breakfast and Brunch', 'American', 'Dinner', 'Bakery', 'Desserts']",4.7,50.0
uber_eats-03780,uber_eats,Starbucks (South Military &amp; West Mason),starbucks south military amp west mason,615 S Military Ave,,S Military Ave,615,Green Bay,WI,54303,US,44.52385,-88.0633719,"['Bakery', 'Breakfast and Brunch', 'Cafe', 'Coffee &amp', 'Tea']",4.9,100.0
uber_eats-03781,uber_eats,The Country's Best Chicken (2206 Main Street),the country s best chicken 2206 main street,2206 Main Street,,Main Street,2206,Green Bay,WI,54302,US,44.48691,-87.97245,"['American', 'Fried Chicken']",,
uber_eats-03782,uber_eats,Pizza Hut (5000 Washington Ave),pizza hut 5000 washington ave,5000 Washington Ave,,Washington Ave,5000,Racine,WI,53406,US,42.71913,-87.83973,"['Pizza', 'American', 'Comfort Food']",,
uber_eats-03783,uber_eats,Subway (1130 Washington Ave),subway 1130 washington ave,1130 Washington Ave,,Washington Ave,1130,Racine,WI,53403,US,42.71921,-87.7951107,"['Fast Food', 'Sandwich', 'American']",,
uber_eats-03784,uber_eats,Bed Bath &amp; Beyond (7450 Green Bay Road Suite A),bed bath amp beyond 7450 green bay road suite a,7450 Green Bay Road,,Green Bay Road,7450,Kenosha,WI,53142,US,42.56784,-87.88747,"['Retail', 'Gift Store', 'Beauty Supply']",,
uber_eats-03785,uber_eats,Subway (3049 S Oakes Rd),subway 3049 s oakes rd,3049 S Oakes Rd,,S Oakes Rd,3049,Mount Pleasant,WI,53177,US,42.6948778,-87.8673168,"['Fast Food', 'Sandwich', 'American']",,
uber_eats-03786,uber_eats,Fried Cuisine,fried cuisine,2135 Racine St,,Racine St,2135,"Mt Pleasant, USA, Mount Pleasant",WI,53403,US,42.7032,-87.79352,"['Comfort Food', 'American', 'Burgers']",,
uber_eats-03787,uber_eats,Panda Restaurant,panda restaurant,8020 Durand Ave,,Durand Ave,8020,Sturtevant,WI,53177,US,42.69818,-87.8817,['Chinese'],,
uber_eats-03788,uber_eats,Chuck E. Cheese (5612 Durand Ave),chuck e cheese 5612 durand ave,5612 Durand Ave,,Durand Ave,5612,Racine,WI,53406,US,42.6977292,-87.8477686,['Pizza'],,
uber_eats-03789,uber_eats,Ono Kenosha,ono kenosha,512 56th Street,,56th Street,512,Kenosha,WI,53140,US,42.58557,-87.81802,"['Sushi', 'Asian', 'Japanese']",4.7,40.0
uber_eats-03790,uber_eats,Rustic's Subs,rustic s subs,1830 27th Ave.,101,27th Ave.,1830,Kenosha,WI,53140,US,42.6063,-87.8301,"['Salads', 'Sandwiches', 'Cheesesteak']",,
uber_eats-03791,uber_eats,Scoops Ice Cream &amp; Candy,scoops ice cream amp candy,5711 8th Ave,,8th Ave,5711,Kenosha,WI,53140,US,42.5835351,-87.8205304,"['Desserts', 'Ice Cream + Frozen Yogurt']",,
uber_eats-03792,uber_eats,Oddfellows Food,oddfellows food,821 Main St,,Main St,821,Racine,WI,53403,US,42.724092,-87.782378,"['Grocery', 'Convenience', 'Everyday Essentials']",,
uber_eats-03793,uber_eats,Chef Kayla Marie,chef kayla marie,7115 Durand Avenue,,Durand Avenue,7115,Sturtevant,WI,53177,US,42.69688,-87.86784,"['Desserts', 'Coffee and Tea']",,
uber_eats-03794,uber_eats,Chipotle Mexican Grill (5720 Washington Ave),chipotle mexican grill 5720 washington ave,5720 Washington Ave,,Washington Ave,5720,Mount Pleasant,WI,53406,US,42.719579,-87.849129,"['Healthy', 'Mexican']",4.5,59.0
uber_eats-03795,uber_eats,Oriental Inn,oriental inn,5034 6th Avenue,,6th Avenue,5034,Kenosha,WI,53140,US,42.58991,-87.82002,"['Asian', 'Cantonese', 'Chinese']",4.5,91.0
uber_eats-03796,uber_eats,Arby's (7141 Durand Ave),arby s 7141 durand ave,7141 Durand Ave,,Durand Ave,7141,Sturtevant,WI,53177,US,42.69688,-87.86906,"['Sandwich', 'Fast Food', 'American', 'Burgers', 'Sandwiches']",,
uber_eats-03797,uber_eats,Canton Michoacano,canton michoacano,3823 22nd Avenue,,22nd Avenue,3823,Kenosha,WI,53140,US,42.601556,-87.835632,"['Mexican', 'Latin American', 'New Mexican']",,
uber_eats-03798,uber_eats,Opreas,opreas,1221 Douglas Avenue,,Douglas Avenue,1221,Racine,WI,53402,US,42.73616,-87.78862,"['Comfort Food', 'American', 'Wings']",,
uber_eats-03799,uber_eats,Market on Main,market on main,433 Main Street,,Main Street,433,Racine,WI,53403,US,42.728432,-87.782695,"['American', 'Sandwiches', 'Snacks']",,
uber_eats-03800,uber_eats,El Sabor Michoacano,el sabor michoacano,3200 60th Street,,60th Street,3200,Kenosha,WI,53144,US,42.581158,-87.848323,"['Mexican', 'Breakfast and Brunch', 'Burgers']",,
uber_eats-03801,uber_eats,Honey B's II Diner,honey b s ii diner,4713 Douglas Ave,,Douglas Ave,4713,Racine,WI,53402,US,42.7806,-87.80671,"['Burgers', 'American', 'Sandwiches']",4.8,17.0
uber_eats-03802,uber_eats,Chick-fil-A (5315 Washington Ave),chick fil a 5315 washington ave,5315 Washington Ave,,Washington Ave,5315,Mount Pleasant,WI,53406,US,42.7183223,-87.8438012,"['American', 'Fried Chicken', 'Family Meals', 'Southern', 'Sandwich', 'Fast Food']",4.4,80.0
uber_eats-03803,uber_eats,Denny's (5501 Washington Avenue),denny s 5501 washington avenue,5501 Washington Avenue,,Washington Avenue,5501,Racine,WI,53406,US,42.7184713,-87.8470244,"['American', 'Breakfast and Brunch', 'Coffee and Tea', 'Dinner', 'Desserts', 'Salads', 'Steak', 'Sandwich', 'Family Meals', 'Healthy']",4.4,35.0
uber_eats-03804,uber_eats,KFC (2090 S. Green Bay Road),kfc 2090 s green bay road,2090 S. Green Bay Road,,S. Green Bay Road,2090,Racine,WI,53406,US,42.7055076,-87.8521514,"['American', 'Fast Food', 'wings', 'Family Meals']",4.3,10.0
uber_eats-03805,uber_eats,Los Compadres Mexican Restaurant,los compadres mexican restaurant,3935 52nd Street,,52nd Street,3935,Kenosha,WI,53144,US,42.58783,-87.85711,"['Mexican', 'Latin American', 'New Mexican']",,
uber_eats-03806,uber_eats,Dunk's Public House,dunk s public house,3207 Washington Avenue,,Washington Avenue,3207,Racine,WI,53405,US,42.71844,-87.81773,"['American', 'Burgers', 'Sandwiches']",,
