id,title,author,rating,numratings,language,genres,bookformat,edition,page_count,publisher,publish_year,price,isbn_clean
goodreads_27417,Undermajordomo Minor,Patrick deWitt,3.72,13191,English,"Fiction, Fantasy, Humor, Canada, Contemporary, Literary Fiction, Novels, Mystery, Gothic, Audiobook",Hardcover,nan,352,House of Anansi Press,2015,4.25,1770894144
goodreads_50462,konkrete poesie,Eugen Gomringer (Editor),4.26,27,German,Poetry,Paperback,nan,176,Reclam Verlag,,1.4500000476837158,3150093503
goodreads_34463,Disruption,Steven Whibley (Goodreads Author),4.25,117,nan,"Young Adult, Mystery, Adventure, Fiction",Paperback,nan,340,Steven Whibley Books,2014,1.1100000143051147,1927905036
goodreads_2421,An Inquiry into the Nature and Causes of the Wealth of Nations,Adam Smith,3.85,30125,English,"Economics, Nonfiction, Philosophy, Classics, History, Politics, Business, Finance, Political Science, Sociology",Leather Bound,nan,1264,Arlington House,2003,9.640000343322754,0553585975
goodreads_17559,Tartuffe,"Molière, Martin Sorrell (Translation)",3.67,30362,English,"Plays, Classics, Drama, France, Theatre, Fiction, School, French Literature, Humor, Read For School",Paperback,Drama Classics,180,Nick Hern Books,2002,1.149999976158142,1854596373
goodreads_49704,Hero,Mike Lupica,3.77,5090,English,"Fantasy, Young Adult, Adventure, Fiction, Action, Superheroes, Middle Grade, Sports, Mystery, Teen",Hardcover,nan,304,Philomel Books,2010,5.869999885559082,0399252835
goodreads_48415,Akiko: The Training Master,Mark Crilley,4.13,86,English,"Science Fiction, Childrens, Fiction, Young Adult",Paperback,nan,207,Yearling Books,2006,3.490000009536743,0440418941
goodreads_22317,That Touch of Magic,Lucy March,3.75,614,English,"Romance, Paranormal, Magic, Paranormal Romance, Fantasy, Chick Lit, Fiction, Contemporary, Contemporary Romance, Audiobook",Paperback,nan,352,St. Martin's Paperbacks,2014,5.21999979019165,0312389388
goodreads_35399,An Accidental Cowboy,Jameson Parker (Goodreads Author),4.23,77,English,"Memoir, Nonfiction",Hardcover,nan,288,Thomas Dunne Books,2003,5.25,0312310242
goodreads_10681,Journey by Moonlight,"Antal Szerb, Len Rix (Translator)",4.21,5121,English,"Fiction, Hungarian Literature, Hungary, Classics, Literature, Italy, 20th Century, Novels, Literary Fiction, Mystery",Paperback,nan,299,Pushkin Press,2001,1.5199999809265137,1901285502
goodreads_22283,The Other Side of the Hedge; The Celestial Omnibus,E.M. Forster,3.71,121,English,"Short Stories, Fiction, Classics, Fantasy, Philosophy",Paperback,nan,48,Kessinger Publishing,2005,21.510000228881836,1425476422
goodreads_47554,Discourse on Method,"René Descartes, Donald A. Cress (Translator)",3.72,16528,English,"Philosophy, Nonfiction, Classics, Science, France, French Literature, School, 17th Century, Essays, Theory",Paperback,nan,58,"Hackett Publishing Company, Inc.",1998,3.7200000286102295,0872204227
goodreads_44112,Tales of the Dervishes: Teaching Stories of the Sufi Masters Over the Past Thousand Years,Idries Shah,4.31,559,nan,"Islam, Spirituality, Religion, Fiction, Short Stories, Mysticism, Classics, Folklore, Philosophy, Literature",Paperback,nan,224,Penguin Books,1993,1.840000033378601,0140193588
goodreads_27546,Holy Terror: Andy Warhol Close Up,Bob Colacello,3.96,602,English,"Art, Biography, Nonfiction, Pop Culture, Art History, Memoir, Biography Memoir",Hardcover,nan,768,HarperCollins Publishers,1990,7.929999828338623,0060164190
goodreads_48127,Kristall der Träume,"Barbara Wood, Susanne Dickerhof-Kranz (translator)",3.97,1393,German,"Historical Fiction, Fiction, Fantasy, Historical, Adventure, Mystery, Prehistory, Africa, Romance, Adult Fiction",Paperback,nan,558,Fischer Taschenbuch,2004,2.859999895095825,3596159547
goodreads_1193,Toe to Toe,Deborah Leblanc (Goodreads Author),4.33,5680,nan,"Epic, Novels, Fiction, Contemporary",Paperback,nan,304,Deborah LeBlanc,2018,24.68000030517578,1937209040
goodreads_10436,Jennie Gerhardt,Theodore Dreiser,4.05,2665,English,"Classics, Fiction, American, Novels, Literary Fiction, The United States Of America, Literature, Romance, Historical Fiction, American Classics",Paperback,nan,448,Pine Street Books,2006,5.21999979019165,0812219554
goodreads_32024,A Decadência dos Olfactos,Luís Caminha,4.83,6,Portuguese,,Paperback,nan,110,Lua de Marfim,2012,,9898524316
goodreads_2600,Ghost Town,Rachel Caine (Goodreads Author),4.26,35688,English,"Vampires, Young Adult, Paranormal, Fantasy, Urban Fantasy, Romance, Supernatural, Paranormal Romance, Fiction, Teen",Hardcover,nan,335,New American Library,2010,4.5,0451231619
goodreads_44406,"Red, White, and Blue",Laura Hayden (Goodreads Author),3.62,34,English,Fiction,Paperback,nan,344,Tyndale House Publishers,2009,3.0399999618530273,1414319401
goodreads_24448,In the Time of Greenbloom,Gabriel Fielding,4.2,10,English,British Literature,Paperback,nan,416,University of Chicago Press,1984,6.340000152587891,0226248453
goodreads_6239,Feed,M.T. Anderson,3.54,55625,English,"Young Adult, Science Fiction, Dystopia, Fiction, Teen, Fantasy, Audiobook, Romance, Science Fiction Fantasy, School",Paperback,nan,308,Candlewick Press,2004,1.2899999618530273,0763622591
goodreads_6022,Komt een vrouw bij de dokter,Kluun,3.69,6993,Dutch,"Fiction, Dutch Literature, Roman, Literature, Drama, Romance, Novels, Contemporary, Adult, Read For School",Paperback,nan,316,Podium,2004,,905759305X
goodreads_5036,Tríada,Laura Gallego García,4.12,10532,Spanish,"Fantasy, Young Adult, Romance, Spanish Literature, Fiction, Dragons, Adventure, Magic, Novels, Childrens",Hardcover,nan,766,SM,2006,12.399999618530273,8467505591
goodreads_13521,Market Forces,Richard K. Morgan,3.59,6741,English,"Science Fiction, Fiction, Cyberpunk, Thriller, Dystopia, Fantasy, Speculative Fiction, Science Fiction Fantasy, Noir, Novels",Paperback,nan,464,Ballantine Books,2005,3.299999952316284,0345457749
goodreads_51517,Philip Hall Likes Me. I Reckon Maybe.,"Bette Greene (Goodreads Author), Charles Lilly (Illustrations)",3.8,1884,English,"Fiction, Middle Grade, Young Adult, Childrens, Realistic Fiction, Historical Fiction, African American, Juvenile, Contemporary, Southern",Paperback,nan,144,Puffin Books,1999,5.230000019073486,0141303123
goodreads_46902,"Gotham Central, Book One: In the Line of Duty","Ed Brubaker, Greg Rucka, Michael Lark (Illustrator), Lawrence Block (Goodreads Author) (Introduction)",4.35,903,English,"Comics, Graphic Novels, Dc Comics, Crime, Batman, Comic Book, Mystery, Superheroes, Fiction, LGBT",Paperback,nan,240,DC Comics,2011,14.210000038146973,1401220371
goodreads_5179,13 Treasures,Michelle Harrison (Goodreads Author),4.04,9145,English,"Fantasy, Middle Grade, Young Adult, Fairies, Mystery, Fiction, Childrens, Adventure, Magic, Paranormal",Hardcover,nan,368,Little Brown and Company,2010,3.1600000858306885,0316041483
goodreads_37531,Alex and Eliza,Melissa de la Cruz (Goodreads Author),3.7,14568,English,"Historical Fiction, Young Adult, Romance, Historical, Fiction, Audiobook, Contemporary, Teen, Historical Romance, Young Adult Romance",Hardcover,nan,368,G.P. Putnam's Sons Books for Young Readers,2017,5.230000019073486,1524739626
goodreads_25151,Tan: Sebuah Novel,Hendri Teja (Goodreads Author),4.18,280,Indonesian,Novels,Paperback,nan,427,Javanica,2016,,6026799060
goodreads_8948,The Elf Queen of Shannara,Terry Brooks (Goodreads Author),4.04,29493,English,"Fantasy, Fiction, Epic Fantasy, Science Fiction Fantasy, High Fantasy, Adventure, Magic, Science Fiction, Epic, Adult",Mass Market Paperback,nan,416,Orbit,1998,2.7799999713897705,1857238273
goodreads_4693,The Complete Aubrey/Maturin Novels (5 Volumes),Patrick O'Brian,4.7,1389,English,"Historical Fiction, Fiction, Literature, Historical, Adventure, Maritime, Classics",Hardcover,nan,6576,W. W. Norton Company,2004,149.99000549316406,039306011X
goodreads_17647,Dead or Alive,Tom Clancy,3.84,15629,English,"Fiction, Thriller, Action, Military Fiction, Adventure, Espionage, Suspense, Mystery, Mystery Thriller, Terrorism",ebook,nan,,Penguin Putnam,2010,,1101476540
goodreads_4092,Bad Moon Rising,Sherrilyn Kenyon (Goodreads Author),4.28,27896,English,"Paranormal Romance, Paranormal, Romance, Fantasy, Vampires, Urban Fantasy, Shapeshifters, Demons, Adult, Mythology",Hardcover,1st Edition,352,St. Martin's Press,2009,3.3299999237060547,0312369492
goodreads_30598,Collected Works: Wise Blood / A Good Man is Hard to Find / The Violent Bear it Away / Everything that Rises Must Converge / Essays and Letters,"Flannery O'Connor, Sally Fitzgerald (Editor)",4.51,3147,English,"Fiction, Short Stories, Classics, Literature, Essays, Southern Gothic, Southern, Anthologies, Gothic, American",Hardcover,nan,1281,Library of America,1988,13.010000228881836,0940450372
goodreads_27242,บ้านและเรื่องในบ้าน: ครอบครัว รัฐ และการเมืองวัฒนธรรม,สายพิณ ศุพุทธมงคล,3.89,9,Thai,,Paperback,nan,143,คบไฟ,2012,,616715029X
goodreads_3135,The Lost Prince,Julie Kagawa (Goodreads Author),4.04,25540,English,"Fantasy, Young Adult, Romance, Paranormal, Fairies, Fae, Magic, Urban Fantasy, Fiction, Adventure",Paperback,nan,377,Harlequin Teen,2012,7.239999771118164,0373210574
goodreads_48297,Who Do You Love,Jennifer Weiner (Goodreads Author),3.75,35862,English,"Fiction, Chick Lit, Romance, Contemporary, Adult Fiction, Audiobook, Adult, Womens Fiction, Novels, Contemporary Romance",Hardcover,nan,388,Atria Books,2015,3.059999942779541,145161781X
goodreads_39934,De boeken der kleine zielen,Louis Couperus,4.13,285,Dutch,"Literature, Dutch Literature, Fiction, 20th Century, School, Roman",Hardcover,nan,588,Veen,1991,,9020426354
goodreads_39936,Community: The Structure of Belonging,Peter Block,4.06,1269,English,"Nonfiction, Leadership, Business, Sociology, Communication, Psychology, Social Justice, Education, Cultural, Philosophy",Hardcover,nan,240,Berrett-Koehler Publishers,2008,5.199999809265137,1576754871
goodreads_51975,Unnskyld,Ida Hegazi Høyer,3.92,466,Norwegian,"Fiction, Novels, Romance, Contemporary, Scandinavian Literature",Hardcover,nan,222,Tiden Norsk Forlag,2014,,8210053981
goodreads_43573,The Spy,"James Fenimore Cooper, Wayne Franklin (Annotations)",3.61,1074,English,"Classics, Historical Fiction, Fiction, Adventure, American, Historical, Literature, War, School, American Revolution",Paperback,Penguin Classics,412,Penguin,1997,2.4600000381469727,0140436286
goodreads_50897,The House That Trane Built: The Story of Impulse Records,Ashley Kahn,3.99,337,English,"Music, Jazz, History, Nonfiction, Biography, Business",Hardcover,First Edition (U.S.),352,"W.W. Norton & Company, Inc.",2006,15.25,0393058794
goodreads_7928,Shut Out,Kody Keplinger (Goodreads Author),3.75,26710,English,"Young Adult, Romance, Contemporary, Sports, Chick Lit, High School, Realistic Fiction, Fiction, Young Adult Contemporary, Teen",Hardcover,nan,273,Poppy,2011,3.8499999046325684,0316175560
goodreads_34927,Leonora,Elena Poniatowska,4.11,1397,Spanish,"Art, Biography, Spanish Literature, Nonfiction, Womens, Latin American, Historical, Cultural, Latin American Literature, Surreal",Paperback,nan,512,"Editorial Planeta Mexicana, S.A. de C.V.",2011,6.079999923706055,6070706323
goodreads_36774,Taylor's Gift: A Courageous Story of Giving Life and Renewing Hope,"Todd Storch, Tara Storch",4.42,477,English,"Nonfiction, Memoir, Biography, Christian, Inspirational, Christian Non Fiction, True Story, Autobiography",Hardcover,nan,332,Fleming H. Revell Company,2013,3.130000114440918,0800721888
goodreads_15462,It Had to Be You,Janice Thompson (Goodreads Author),4.11,2055,English,"Christian Fiction, Romance, Christian, Contemporary, Christian Romance, Chick Lit, Fiction, Contemporary Romance, Religion, Clean Romance",Paperback,nan,330,Fleming H. Revell Company,2010,3.140000104904175,0800733444
goodreads_13448,Love's Reckoning,Laura Frantz (Goodreads Author),4.23,3359,English,"Historical Fiction, Christian Fiction, Romance, Christian, Historical Romance, Historical, Fiction, Christian Romance, Christian Historical Fiction, Inspirational",Paperback,nan,432,Revell Books,2012,8.819999694824219,0800720415
goodreads_48510,Moonlight Warrior,Janet Chapman,4.23,2417,English,"Romance, Paranormal Romance, Paranormal, Time Travel, Fantasy, Contemporary Romance, Magic, Contemporary, Fiction, Historical Romance",ebook,nan,352,Pocket Books,2009,,1439159440
goodreads_40443,Notes from a Liar and Her Dog,Gennifer Choldenko (Goodreads Author),3.72,1313,English,"Realistic Fiction, Young Adult, Middle Grade, Fiction, Childrens, Animals, Family, Juvenile, Contemporary, Dogs",Paperback,nan,240,Puffin Books,2003,7.900000095367432,0142500682
goodreads_1283,Fathers and Sons,"Ivan Turgenev, George Reavy (Translator), Jane Costlow (Introduction)",3.96,69295,English,"Classics, Fiction, Russia, Russian Literature, Literature, 19th Century, Novels, Historical Fiction, Philosophy, School",Paperback,nan,244,Signet Book,2005,3.319999933242798,0451529693
goodreads_44448,"Confessions of Felix Krull, Confidence Man: The Early Years","Thomas Mann, Denver Lindley (Translator)",3.89,3507,English,"Fiction, Classics, German Literature, Literature, Germany, 20th Century, Novels, Literary Fiction, Nobel Prize, Roman",Paperback,nan,400,Vintage,1992,5.289999961853027,0679739041
goodreads_8779,England's Perfect Hero,Suzanne Enoch,4.08,6401,English,"Historical Romance, Romance, Historical, Regency, Regency Romance, Historical Fiction, Adult, Fiction, Military Fiction, British Literature",Paperback,nan,374,Avon,2004,3.440000057220459,0060543132
goodreads_51568,The Watcher,Jeanne C. Stein,3.81,3106,English,"Urban Fantasy, Vampires, Paranormal, Fantasy, Fiction, Paranormal Romance, Adult, Supernatural, Shapeshifters, Witches",Mass Market Paperback,nan,304,Ace Books,2007,2.5999999046325684,0441015468
goodreads_29157,Party of Two,Jasmine Guillory (Goodreads Author),3.87,15086,nan,"Romance, Fiction, Contemporary, Chick Lit, Contemporary Romance, Adult, Audiobook, Adult Fiction, Politics, African American",Hardcover,nan,312,Berkley Books,2020,10.15999984741211,0593100816
goodreads_21865,Leo the Late Bloomer,"Robert Kraus, José Aruego (Illustrator)",4.17,10227,English,"Picture Books, Childrens, Animals, Fiction, Family, Emotion, Classics, School, Fantasy, 1st Grade",Paperback,nan,32,HarperCollins,1994,7.340000152587891,006443348X
goodreads_28218,Blissful Tragedy,Amy L. Gale (Goodreads Author),4.07,152,nan,"Romance, New Adult, Music",ebook,nan,,5Prince Books,2014,,1631120050
goodreads_31479,Oath of Swords,David Weber,4.01,6665,English,"Fantasy, Fiction, Epic Fantasy, Science Fiction, High Fantasy, Military Fiction, Magic, Science Fiction Fantasy, Epic, Audiobook",Paperback,1st Paperback Printing,481,Baen Fantasy,1995,2.880000114440918,0671876422
goodreads_49131,The Perennial Philosophy,Aldous Huxley,4.07,4712,English,"Philosophy, Nonfiction, Religion, Spirituality, Psychology, Classics, Mysticism, History, Unfinished, Metaphysics",Paperback,nan,336,Harper Perennial Modern Classics,2004,17.15999984741211,006057058X
goodreads_9598,Invasion of the Boy Snatchers,Lisi Harrison (Goodreads Author),3.78,13959,English,"Young Adult, Realistic Fiction, Chick Lit, Fiction, Middle Grade, Contemporary, Childrens, Teen, Romance, Drama",Paperback,nan,256,Poppy,2005,0.8500000238418579,0316701343
goodreads_46961,"Novels by Chris D'lacey: The Fire Eternal, Fire Star, the Fire Within, Icefire, the Last Dragon Chronicles, Fire World",Books LLC,4.61,23,nan,,Paperback,nan,34,Books LLC,2010,,1156905710
goodreads_14190,Dangerous Creatures,"Kami Garcia (Goodreads Author), Margaret Stohl (Goodreads Author)",3.82,9292,English,"Young Adult, Fantasy, Paranormal, Romance, Magic, Supernatural, Witches, Fiction, Urban Fantasy, Paranormal Romance",ebook,nan,368,Penguin,2014,,0141354119
goodreads_19300,Petting Farm Fun,Karen Jean Matsko Hood (Goodreads Author),4.51,39,English,,Kindle Edition,nan,,"Whispering Pine Press International, Inc.",2014,13.289999961853027,1594346186
goodreads_16423,Shosha,Isaac Bashevis Singer,3.97,1951,English,"Fiction, Jewish, Poland, Literature, Nobel Prize, Novels, Classics, American, Historical Fiction, Judaism",Paperback,nan,278,"Farrar, Straus and Giroux",1996,5.050000190734863,0374524807
goodreads_46670,Vier Pfoten und das Weihnachtsglück,Petra Schier (Goodreads Author),3.93,29,German,"Audiobook, German Literature, Christmas",Hardcover,nan,176,Rütten & Loening,2013,7.53000020980835,335200871X
goodreads_44204,Love at First Bite,"Sherrilyn Kenyon (Goodreads Author) (Contributor), L.A. Banks (Contributor), Susan Squires (Goodreads Author) (Contributor), Ronda Thompson (Contributor)",4.06,8177,English,"Paranormal Romance, Paranormal, Romance, Anthologies, Vampires, Fantasy, Urban Fantasy, Supernatural, Fiction, Short Stories",Mass Market Paperback,1st Edition,373,St. Martin's Press,2006,1.940000057220459,0312349297
goodreads_21096,Vox,Christina Dalcher (Goodreads Author),3.55,53040,nan,"Fiction, Dystopia, Science Fiction, Feminism, Adult, Audiobook, Thriller, Adult Fiction, Contemporary, Speculative Fiction",Paperback,nan,352,Berkley Books,2019,8.489999771118164,0440000815
