id,title,author,rating,numratings,language,genres,publisher,page_count,price,publish_year,isbn_clean
metabooks_523689,After the Plague (Contents),Jean Ure,4.4,4,English,"Science Fiction, Fantasy",Mammoth,208.0,7.34,1995.0,074972711X
metabooks_80614,Sword Song: The Battle For London,Bernard Cornwell,4.6,10926,English,"Literature, Fiction, Genre Fiction",Harper,314.0,,2008.0,0060888644
metabooks_513987,Mother's Helper,Auline Bates,4.8,8,English,"Children's Books, Mysteries, Detectives",Point,164.0,20.0,,0590445820
metabooks_372560,The Judgment (Charley Sloan Courtroom Thrillers),William Jeremiah Coughlin,4.3,327,English,"Mystery, Thriller, Suspense, Thrillers",St. Martin'S Paperbacks,424.0,8.55,1999.0,0312962444
metabooks_374101,Egypt Game,Zilpha Keatley Snyder,4.6,1253,English,,Laurel Leaf,,14.99,1996.0,0440220254
metabooks_482447,"The Mystery of the Lost Mines (The Boxcar Children, Book 52)",Gertrude Chandler Warner,4.8,58,English,,Scholastic Inc.,121.0,1.46,1996.0,0590569007
metabooks_20353,The Gardener's Computer Companion,Bob Boufford,1.5,3,English,"Crafts, Hobbies, Home, Gardening, L, scape Design",No Starch Press,302.0,8.99,,1886411182
metabooks_503808,The Sweeter the Juice: A Family Memoir in Black and White,Shirlee Taylor Haizlip,4.6,73,English,"Politics, Social Sciences",Free Press,271.0,13.39,1995.0,0671899333
metabooks_258386,Detachment Delta: Punitive Strike,Charles W. Sasser,3.7,12,English,"Literature, Fiction, Genre Fiction",William Morrow Paperbacks,384.0,6.68,,0380820587
metabooks_520188,"Against the Ropes: An MMA Fighter Shows a Strong-Willed Medic That His Hands Can Also Be Instruments of Pleasure (Redemption, 1)",Sarah Castille,4.3,1828,English,"Literature, Fiction, Erotica",Sourcebooks Casablanca,368.0,16.42,2013.0,1402284853
metabooks_137,Following the Wild Bees: The Craft and Science of Bee Hunting,Thomas D. Seeley,4.8,236,English,"Science, Math, Biological Sciences",Princeton University Press,184.0,,,0691191409
metabooks_9853,The Midnight Before Christmas,William Bernhardt,4.0,90,English,"Literature, Fiction, Mythology, Folk Tales",Ballantine Books,224.0,16.09,,0345428102
metabooks_264792,The Little Giant Book of Riddles,Joseph Rosenbloom,3.3,83,English,"Children's Books, Humor",Sterling,352.0,1.18,1996.0,0806961007
metabooks_405585,Republic (The World's Classics),Robin Waterfield,4.6,303,English,"Politics, Social Sciences, Government",Oxford University Press,475.0,6.34,1994.0,0192829092
metabooks_291153,The Determined Virgin (Silhouette Romance),Elizabeth August,3.3,11,English,"Romance, Historical",Harlequin Books,,2.92,1997.0,0373192290
metabooks_399466,Seeking the Heart of God: Reflections on Prayer,Mother Teresa,5.0,3,English,"Religion, Spirituality",Harperone,,8.54,,0060682388
metabooks_123930,"John Le Carré : Three Complete Novels ( Tinker, Tailor, Soldier, Spy / The Honourable Schoolboy / Smiley's People )",John le Carré,4.6,92,English,"Mystery, Thriller, Suspense, Thrillers",Wings,952.0,15.68,1995.0,0517146975
metabooks_235950,"Flowers, Birds, and Unicorns: Medieval Needlepoint",Candace Bahouth,4.2,20,English,"Crafts, Hobbies, Home, Crafts, Hobbies",Harry N. Abrams,128.0,14.28,,0810933160
metabooks_153097,What Is God?,Joseph F. Girzone,4.8,23,English,"Religion, Spirituality, Worship, Devotion",Doubleday,1.0,19.18,,0385482612
metabooks_217071,The Christmas Cross,Max Lucado,4.9,39,English,"Literature, Fiction, Contemporary",W Pub Group,48.0,4.05,,0849915465
metabooks_69100,The Blood Countess,Andrei Codrescu,4.2,112,English,"Literature, Fiction, Genre Fiction",Dell,453.0,1.35,,0440221919
metabooks_211485,"The View from Here: On Affirmation, Attachment, and the Limits of Regret",R. Jay Wallace,4.7,4,English,"New, Used, Rental Textbooks, Humanities",Oxford University Press,282.0,26.13,,0199941351
metabooks_293741,The Midnight Club,James Patterson,4.5,7923,English,"Mystery, Thriller, Suspense, Mystery",Vision,368.0,19.96,,0446606383
metabooks_274149,The Other Queen: A Novel (The Plantagenet and Tudor Novels),Philippa Gregory,4.2,3945,English,"Literature, Fiction, Genre Fiction",Atria Books,448.0,13.03,,1416549129
metabooks_144120,"Empire of Unreason (The Age of Unreason, Book 3)",Greg Keyes,4.0,40,English,"Science Fiction, Fantasy",Del Rey,416.0,16.99,,0345406109
metabooks_375429,The Husband Hunt,Jillian Hunter,3.9,61,English,"Literature, Fiction, United States",Pocket,384.0,1.31,2002.0,0743417917
metabooks_6004,"Mustang Man (Sacketts, No. 13)",Louis L'Amour,4.6,1819,English,"Literature, Fiction, Action, Adventure",Bantam,170.0,6.99,,0553276816
metabooks_261608,"Kanji Pict-O-Graphix: Over 1,000 Japanese Kanji and Kana Mnemonics",Michael Rowley,4.5,323,English,"History, Asia",Stone Bridge Press,216.0,17.79,1992.0,0962813702
metabooks_500412,Riding with Jeb Stuart: Hunting Adventures with an English Pointer,Geoffrey Norman,5.0,3,English,"Sports, Outdoors, Hunting, Fishing",Lyons Press,208.0,20.96,,1592282288
metabooks_303855,Untamed Captive,Elaine Barbieri,3.4,6,English,"Romance, Historical",Kensington Pub Corp,555.0,6.87,,0821721593
metabooks_116122,Tanar of Pellucidar: (#3) (Pellucidar Series),Edgar Rice Burroughs,4.5,55,English,"Literature, Fiction, Genre Fiction",Ballantine Books,229.0,7.43,1990.0,0345366700
metabooks_387721,Just the Sexiest Man Alive (Berkley Sensation),Julie James,4.3,1334,English,"Literature, Fiction, United States",Berkley,320.0,,,0425224201
metabooks_7540,"Another City , Not My Own: A Novel in the Form of a Memoir (Random House Large Print)",Dominick Dunne,4.4,445,English,"Literature, Fiction",Random House Large Print,488.0,5.95,,0679774483
metabooks_193153,The Grass Is Singing,Doris Lessing,3.9,1548,English,"New, Used, Rental Textbooks",,,,,0002257556
metabooks_294776,The Thyroid Solution: A Revolutionary Mind-Body Program That Will Help You,Ridha Arem,4.1,124,English,"Medical Books, Medicine",Ballantine Books,400.0,15.39,,0345429206
metabooks_83845,An Unofficial Rose,Iris Murdoch,4.1,196,English,"Literature, Fiction, Humor, Satire",Penguin Books,288.0,6.73,1987.0,014002154X
metabooks_479620,The Girl Who Heard Dragons,Anne McCaffrey,4.5,83,English,"Literature, Fiction, Short Stories, Anthologies",Tor Books,352.0,14.6,,0312931735
metabooks_324957,"Robots and Aliens, Vol. 1",Stephen Leigh,4.3,6,English,"Science Fiction, Fantasy",Ibooks,448.0,2.02,,0743434749
metabooks_56467,Modoc: The True Story of the Greatest Elephant That Ever Lived,Ralph Helfer,4.6,1962,English,"Science, Math, Biological Sciences",Harper,336.0,29.9,,0060182571
metabooks_87301,"Fateful Mornings: A Henry Farrell Novel (The Henry Farrell Series, 2)",Tom Bouman,4.0,208,English,"Mystery, Thriller, Suspense, Thrillers",W. W. Norton & Company,368.0,15.14,,039335590X
metabooks_86112,Oval: A Novel,Elvia Wilk,3.8,162,English,"Humor, Entertainment",Soft Skull,352.0,16.2,2019.0,1593764057
metabooks_491940,Startled by His Furry Shorts (Confessions of Georgia Nicolson),Louise Rennison,4.7,192,English,"Children's Books, Growing Up, Facts of Life",Harpertempest,278.0,1.35,,0060853840
metabooks_121452,Just the Way You Are,Barbara Freethy,4.3,1745,English,"Literature, Fiction, Genre Fiction",Avon,384.0,5.89,2000.0,0380815524
metabooks_171333,Aristotle Would Have Liked Oprah: Lessons for Living and Other Philosophic Musing,Ethel Diamond,4.0,9,English,"Politics, Social Sciences, Philosophy",Hci,213.0,11.49,1999.0,1558747206
metabooks_422124,Creative Visualization: Use the Power of Your Imagination to Create What You Want in Your Life,Shakti Gawain,4.6,926,English,"Health, Fitness, Dieting, Alternative Medicine",New World Library,192.0,27.37,,1577312295
metabooks_466917,Montana Christmas (Man Of The Month/Made In Montana),Jackie Merritt,3.7,6,English,"Romance, Contemporary",Silhouette,187.0,10.99,,0373760396
metabooks_44000,"Ranger's Apprentice: Halt's Peril (Ranger's Apprentice, Book 9)",John Flanagan,4.8,4314,English,,Random House Australia,,20.93,2009.0,1741663024
metabooks_192836,"Hand, Reef and Steer: A Practical Handbook on Sailing",Richard Henderson,4.7,8,English,"Sports, Outdoors, Water Sports",Contemporary Books,98.0,11.95,,0809240106
metabooks_59473,"Agatha Raisin and the Witch of Wyckhadden (Agatha Raisin Mysteries, No. 9)",M. C. Beaton,4.4,1954,English,"Mystery, Thriller, Suspense, Mystery",St. Martin'S Minotaur,208.0,14.05,,0312204949
metabooks_511032,The Crime Lover's Casebook,Jerome Charyn,4.0,2,English,"Mystery, Thriller, Suspense, Mystery",Signet,400.0,6.68,,0451186796
metabooks_403475,Lineages and Lies: A Nick Herald Genealogical Mystery,Jimmy Fox,3.9,393,English,"Literature, Fiction, Genre Fiction",Writers Advantage Pr,282.0,,2002.0,0595258999
metabooks_307979,Heat Wave : A Novel,Penelope Lively,4.1,536,English,"Literature, Fiction",Harpercollins,214.0,59.95,,0060174765
metabooks_498417,The Center of Everything,Linda Urban,4.1,200,English,"Literature, Fiction, Genre Fiction",Hachette Books,352.0,10.97,,0786888458
metabooks_503718,Oklahomans: The Second Generation,Whitney Stine,2.6,4,English,"Literature, Fiction",Pinnacle Books,,5.68,1981.0,0523414889
metabooks_278782,"Customer Satisfaction Is Worthless, Customer Loyalty Is Priceless: How to Make Customers Love You, Keep Them Coming Back and Tell Everyone They Know",Jeffrey Gitomer,4.5,341,English,"Business, Money, Marketing, Sales",Bard Press,288.0,16.18,,188516730X
metabooks_481874,Brat Farrar,Josephine Tey,4.5,1894,English,"Mystery, Thriller, Suspense, Mystery",Touchstone,288.0,5.87,1988.0,0020088221
metabooks_274657,I Do: A Guide to Creating Your Own Wedding Ceremony,Sydney Barbara Metrick,4.0,9,English,"Crafts, Hobbies, Home, Weddings",Celestial Arts,160.0,12.89,,0890876797
metabooks_523611,Oral Implantology Review: A Study Guide,Louie Al-Faraje,4.8,15,English,"New, Used, Rental Textbooks, Medicine, Health Sciences","Quintessence Publishing Co., Inc.",,108.0,,0867157216
metabooks_332679,Imagery in Healing: Shamanism and Modern Medicine,Jeanne Achterberg,4.6,48,English,"Health, Fitness, Dieting, Alternative Medicine",Shambhala,272.0,29.94,,157062934X
metabooks_363557,Sports on the Net,Bob Temple,5.0,1,English,"Computers, Technology, Software",,,,,0789702401
metabooks_121224,Miss Peregrine's Peculiar Children Boxed Set,Ransom Riggs,4.8,4868,English,"Teen, Young Adult, Science Fiction, Fantasy",Quirk Books,1280.0,,,1594749469
metabooks_290389,And So It Goes,Linda Ellerbee,4.5,31,English,"Reference, Writing, Research, Publishing Guides",Berkley,1.0,12.33,1987.0,0425102378
metabooks_132977,The Hermit Thrush Sings,Susan Butler,4.3,29,English,"Children's Books, Science Fiction, Fantasy",Laurel Leaf,288.0,5.14,2001.0,0440228964
metabooks_490373,Highland Heaven,Ruth Ryan Langan,4.2,116,English,"Romance, Historical",Harlequin,299.0,,1995.0,0373288697
metabooks_342573,Galactic Treasure Hunt 5: Lost Fortress of Light,Jamie Childress,5.0,5,English,"Teen, Young Adult, Literature, Fiction",Adventures Unlimited Press,230.0,6.99,,193548706X
metabooks_268058,Hollywood Park: A Novel,Martin Marcus,3.9,14,English,"Literature, Fiction, Contemporary",1St Book Library,260.0,6.39,2002.0,1403365296
metabooks_242179,The Shakespeare Stealer,Gary Blackwood,4.5,677,English,"Teen, Young Adult, Literature, Fiction",Puffin,216.0,8.99,,0141305959
metabooks_327899,Jesus with Dirty Feet: A Down-to-Earth Look at Christianity for the Curious Skeptical,Don Everts,4.7,66,English,"Christian Books, Bibles, Theology",Ivp,125.0,7.67,,0830822062
metabooks_87218,Bonaparte's Invaders (Alain Lausard Adventures),Richard Howard,4.1,174,English,"Literature, Fiction, Genre Fiction","Little, Brown Book Group",384.0,6.89,1999.0,0751518123
metabooks_211326,All kinds of planes (A Golden look-look book),Seymour Reit,3.0,1,English,,Golden Press,22.0,6.88,1978.0,0307118533
metabooks_446969,Six Days of the Condor,James Grady,4.2,1858,English,"Mystery, Thriller, Suspense, Thrillers",W W Norton & Co Inc,,48.56,,0393086925
metabooks_516027,Greek Mythology: An Introduction,Fritz Graf,4.7,10,English,"Literature, Fiction, History, Criticism",Johns Hopkins University Press,264.0,6.21,,0801853958
metabooks_368347,Jane Eyre,Love Rose Classics,4.6,23260,English,,Universal Sales Marketing,416.0,6.07,,1853268348
metabooks_322099,"The Crossing (The Border Trilogy, Book 2)",Cormac McCarthy,4.3,1985,English,"Literature, Fiction, Genre Fiction",Knopf Doubleday Publishing Group,432.0,,1995.0,0679760849
metabooks_18581,"Every Dog Has His Day (McGrowl, Book 3)",Bob Balaban,4.7,4,English,"Children's Books, Literature, Fiction",Scholastic Paperbacks,192.0,6.96,,0439434564
metabooks_84201,The World's Last Mysteries,Reader's Digest,4.5,61,English,,Readers Digest,319.0,14.78,,089577044X
metabooks_440990,Basic Course in American Sign Language,Carol Padden,4.5,129,English,"Reference, Foreign Language Study",Terrance J.,,30.55,,0932666426
metabooks_400857,"Promise Me (Myron Bolitar, No. 8)",Harlan Coben,4.4,6681,English,"Mystery, Thriller, Suspense, Mystery",Dutton,512.0,9.99,,0451219244
metabooks_234495,"The Single Vegan: Simple, Convenient and Appetizing Meals for One",Leah Leneman,3.9,50,English,"Cookbooks, Food, Wine, Cooking Methods",Thorsons Pub,127.0,8.31,1989.0,0722514549
metabooks_88872,Twisted City,Jeremy Mac,4.5,13,English,"Literature, Fiction, Genre Fiction",Independently Published,,,,169211798X
metabooks_112272,"Letters from Pemberley, the First Year: A Continuation of Jane Austen's Pride and Prejudice",Jane Dawkins,4.1,132,English,"Literature, Fiction, Genre Fiction",Chicken Soup Pr,201.0,5.96,,1893337006
metabooks_263562,How to See and Read the Aura (Llewellyn's How to Series),Ted Andrews,4.6,324,English,,Llewellyn Publications,160.0,8.58,2002.0,0875420133
metabooks_214000,"The Jeremiah Study Bible, NKJV: (Brown w/ burnished edges) LeatherLuxe® w/thumb index: What It Says. What It Means. What It Means for You.",David Jeremiah,4.8,3289,English,"Religion, Spirituality, Worship, Devotion",Worthy Books,2176.0,,,161795411X
metabooks_487718,Have a Nice Night,James Hadley Chase,4.0,128,English,"Mystery, Thriller, Suspense, Mystery",Transworld Publishers Ltd,192.0,23.49,,0552121266
metabooks_467251,The Pirates of Doom: A Choose-Your-Challenge Gamebook,Patrick Burston,4.4,9,English,"Children's Books, Activities, Crafts, Games",Candlewick,48.0,6.5,1996.0,1564028550
metabooks_191215,Generation Warriors,Jody Lynn Nye,4.6,833,English,"Science Fiction, Fantasy",Baen,280.0,9.21,,0671720414
metabooks_83206,Wok Cookery,Ceil Dyer,4.8,7,English,"Cookbooks, Food, Wine, Regional, International",Dell,,4.95,1981.0,0440196639
metabooks_354600,The Be-Attitudes of Chaplaincy,Rev. Jo Jensen,5.0,15,English,"Religion, Spirituality",Whatif Publishing,210.0,26.11,,0692385371
metabooks_315884,June Allyson Can,June Allyson,4.4,77,English,"Biographies, Memoirs, Arts, Literature",Berkley,0.0,,1983.0,0425063283
metabooks_428539,Heart of Darkness and the Secret Agent: New York Public Library Collector's Edition (New York Public Library Collector's Editions),Joseph Conrad,5.0,5,English,"Literature, Fiction, Classics",Doubleday,400.0,,,0385487282
metabooks_115106,The Rainmaker,John Grisham,4.5,12345,English,"Mystery, Thriller, Suspense, Thrillers",Dell Publishing Company,,,,044022165X
metabooks_497845,Black Dragon,Kirk Mitchell,5.0,1,English,,Dell,,2.49,1989.0,0440204690
metabooks_99694,A Childhood: The Biography of a Place,Harry Crews,4.6,482,English,"Biographies, Memoirs",University Of Georgia Press,192.0,,,0820317594
metabooks_18100,"The Simbul's Gift (Forgotten Realms: The Nobles, Book 6)",Lynn Abbey,4.3,35,English,"Science Fiction, Fantasy",Wizards Of The Coast,320.0,25.98,1997.0,0786907630
metabooks_403054,The List of my Desires,Grégoire Delacourt,3.8,429,English,"Literature, Fiction, Literary",Weidenfeld & Nicolson,,30.51,2013.0,0297868357
metabooks_118635,365 Science Projects & Activities,Phyllis J. Perry,4.1,5,English,"Science, Math, Experiments, Instruments, Measurement",Publications International,240.0,54.29,1996.0,0785315926
metabooks_526295,The Confidential Agent: An Entertainment,Graham Greene,3.5,20,English,"Literature, Fiction",Penguin Books,208.0,16.99,,0140018956
metabooks_343345,Again Calls the Owl,Margaret Craven,4.5,82,English,"Biographies, Memoirs, Arts, Literature",Dell,120.0,7.99,1983.0,0440300746
metabooks_234362,"The Inside Story (The Sisters Grimm, Book 8)",Michael Buckley,4.7,774,English,"Children's Books, Science Fiction, Fantasy",Harry N. Abrams,288.0,,,081098430X
metabooks_319754,Voice of the Violin (An Inspector Montalbano Mystery),Stephen Sartarelli,4.4,2754,English,"Literature, Fiction, World Literature",Penguin Books,256.0,13.69,,0142004456
metabooks_184948,The Honey Bee (Scientific American Library),James L. Gould,4.7,15,English,"Science, Math, Biological Sciences",W H Freeman & Co,239.0,35.97,,0716750236
metabooks_238139,The Price of Truth: How Money Affects the Norms of Science (Practical and Professional Ethics),David B. Resnik,4.4,4,English,"New, Used, Rental Textbooks, Humanities",Oxford University Press,240.0,5.19,,0195309782
metabooks_58422,Clanbook: Gangrel (Vampire: The Masquerade),Tim Bradstreet,4.8,26,English,"Science Fiction, Fantasy, Gaming",White Wolf Publishing,70.0,199.99,1995.0,1565040465
metabooks_189691,A Uml Pattern Language (The Mtp Software Engineering Series),Paul Evitts,3.3,5,English,"Computers, Technology, Programming",New Riders Pub,257.0,4.95,2000.0,157870118X
metabooks_504702,The Nature of Water and Air,Regina McBride,3.8,160,English,"Literature, Fiction, Genre Fiction",Atria,320.0,13.99,,0743203232
metabooks_401637,The Islandman,Tomás Ó Crohan,4.7,305,Irish,"Foreign Language Books, More Languages",Oxford Univ Pr,250.0,8.6,1996.0,0198152027
metabooks_448477,R. Crumb's Head Comix,R. Crumb,4.8,6,English,"Humor, Entertainment",Fireside,,,,0671661531
metabooks_216851,Walk Among the Tombstones,Lawrence Block,4.2,2429,,"Mystery, Thriller, Suspense, Mystery",Avon,,,1992.0,0380713756
metabooks_465221,The Promised Land (Modern Library Classics),Mary Antin,4.0,56,English,"Literature, Fiction, Genre Fiction",Modern Library,352.0,5.9,,0375757392
