id,title,author,publish_year,publisher,isbn_clean
amazon_209924,Doomsday Ship,John-Allen Price,1985,Kensington Mass Market,0821711075
amazon_191821,Here on Earth,Alice Hoffman,1999,Paperback Nova Audio,1567402542
amazon_102384,The Spice Girls,Anna Louise Golden,1997,Ballantine Books,0345419650
amazon_76103,CIRCUMSTANCES UNKNOWN : CIRCUMSTANCES UNKNOWN,Jonellen Heckler,1994,Pocket,067178059X
amazon_241892,Dealing in Futures,Joe Heldeman,1986,Ace Books,0441141390
amazon_107741,"Art in the Blood (Vampire Files, No 4)",P. N. Elrod,1991,Ace Books,0441859453
amazon_7436,The Children of Men,P.D. James,1994,Warner Books,0446364622
amazon_183287,Behind the Scenes,Rudy Behlmer,1989,Samuel French Trade,0573606005
amazon_253428,Teach Your Children Well : A Teacher's Advice for Parents,Jay Davidson,2001,Tojabrel Press,0970127308
amazon_92674,The Sword in the Tree (Trophy Chapter Book),Clyde Robert Bulla,2000,HarperTrophy,0064421325
amazon_253835,Architects Make Zigzags : Looking at Architecture from A to Z,Diane  Maddex,1995,John Wiley &amp; Sons,047114357X
amazon_125808,"Hoax : A Novel (Tanenbaum, Robert)",Robert K. Tanenbaum,2004,Atria,0743452887
amazon_65743,The SCARAB MURDER CASE (Scarab Murder Case Paper),Dine Van,1984,Scribner Paper Fiction,0684181592
amazon_270192,"Negima: Magister Negi Magi, Vol. 1",Ken Akamatsu,2004,Del Rey,034547046X
amazon_13819,"HTML for the World Wide Web with XHTML and CSS: Visual QuickStart Guide, Fifth Edition",Elizabeth Castro,2002,Peachpit Press,0321130073
amazon_14155,Olivia (Logan),V.C. Andrews,1999,Pocket Books,0671007610
amazon_43666,"I'm with Stupid : One Man. One Woman. 10,000 Years of Misunderstanding Between the Sexes Cleared Right Up",Gene Weingarten,2004,Simon &amp; Schuster,0743244206
amazon_245866,Coming out: An act of love,Rob Eichberg,1990,Dutton,0525249095
amazon_158637,The New American Heart Association Cookbook,American Heart Association,2002,Ballantine Books,0345461819
amazon_17827,El Manuscrito Carmesi,Antonio Gala,1996,Planeta,8408015125
amazon_193096,The Incredible Worlds Of Wally Mcdoogle: #12 My Life As A Bigfoot Breath Mint,Bill Myers,1997,Thomas Nelson,0849938767
amazon_38990,Marx for Beginners,Rius,1979,Pantheon Books,0394737164
amazon_145937,My Sister the Moon,Sue Harrison,1992,Bantam Dell Pub Group,0385420862
amazon_127406,We Drink from Our Own Wells: The Spiritual Journey of a People,Gustavo Gutierrez,1984,Orbis Books,088344707X
amazon_78951,Main Street (Bantam Classic),Sinclair Lewis,1996,Bantam,0553214519
amazon_154010,Empire: The Rise and Demise of the British World Order and the Lessons for Global Power,Niall Ferguson,2003,Basic Books,0465023282
amazon_52610,This Bridge Called My Back: Writings by Radical Women of Color,Cherrie Moraga,1984,Kitchen Table--Women of Color Press,091317503X
amazon_155835,The Last Samurai,Helen Dewitt,2000,Miramax,0786866683
amazon_186371,Fundamental Nursing Skills,Edith Mcmahon,1993,Lippincott Williams &amp; Wilkins,0874345960
amazon_103242,June in Winter,Patricia Ann Phillips,2003,Dafina,0758203756
amazon_17316,The Fortunate Pilgrim,Mario Puzo,1997,Random House,067945778X
amazon_66001,Goat: A Memoir,Brad Land,2004,Random House,1400060931
amazon_119061,"INTO THE TWILIGHT, ENDLESSLY GROUSING",Patrick F. Mcmanus,1998,Simon &amp; Schuster,068484799X
amazon_2999,The Prometheus Deception,Robert Ludlum,2001,St. Martin's Press,0312978367
amazon_120094,City of Gold,Len Deighton,1992,Harpercollins,0060179376
amazon_183053,Sleeping Beauty: A Novel,Judith Michael,1991,Simon &amp; Schuster,0671648934
amazon_55118,The Africans,David Lamb,1987,Vintage,0394753089
amazon_122112,Reaper Man,Terry Pratchett,2002,HarperTorch,0061020621
amazon_231584,Catilina's Riddle,Steven Saylor,1993,St Martins Pr,0312097638
amazon_185557,The Lost Manuscript,Rubem Fonseca,1997,Bloomsbury Publishing Plc,0747530130
amazon_234755,The Count counts a party: Featuring Jim Henson's Sesame Street muppets,Judy Freudberg,1980,Western Pub. Co,0307231062
amazon_12123,A Singular Hostage,Thalassa Ali,2002,Bantam,0553381768
amazon_122435,Gestalt Therapy Verbatim,Frederick S. Perls,1992,Gestalt Journal Press,0939266164
amazon_241194,Tempt the Devil,Connie Mason,1998,Leisure Books,0843943661
amazon_138138,Celebrations (Social Studies Emergent Readers),Samantha Berger,1999,Scholastic,0439045576
amazon_194240,Oracle8i Tips &amp; Techniques,Douglas Scherer,1999,McGraw-Hill Osborne Media,0072121033
amazon_54914,How to Read Literature Like a Professor : A Lively and Entertaining Guide to Reading Between the Lines,Thomas C. Foster,2003,Perennial Currents,006000942X
amazon_3461,Mama Makes Up Her Mind: And Other Dangers of Southern Living,Bailey White,1994,Vintage Books USA,0679751602
amazon_124811,Swords of the Legion (Videssos Cycle),Harry Turtledove,1996,Del Rey Books,0345330706
amazon_181757,Probabilities in Everyday Life,John Mcgervey,1992,Ivy Books,0804105324
amazon_29714,"Cause of Death : A Writer's Guide to Death, Murder and Forensic Medicine (Howdunit Series)",Keith D. Wilson,1992,Writer's Digest Books,0898795249
amazon_82652,"The New Kid at School (Dragon Slayers' Academy , No 1)",Kate Mcmullan,1997,Grosset &amp; Dunlap,0448415925
amazon_196104,El Lejano Pais De Los Estanques,Lorenzo Silva,2003,Booket,8423334546
amazon_263959,Network Intrusion Detection: An Analysts' Handbook,Stephen Northcutt,1999,Sams,0735708681
amazon_245110,How Do You Lose Those Ninth Grade Blues?,Barthe Declements,1984,Scholastic,0590409697
amazon_131905,Lightposts for Living : The Art of Choosing a Joyful Life,Thomas Kinkade,1999,Warner Books,0446525227
amazon_52224,The Funhouse,Owen West,1981,Jove Books,0515057266
amazon_166790,UN Invitado De Honor (Andanzas),Nadine Gordimer,2002,Tusquets,847223262X
amazon_120797,Cantora: A Novel,Sylvia Lopez-Medina,1993,Ballantine Books,0345381661
amazon_242475,The Brewing Storm (Charmed),Paul Ruditis,2004,Simon Spotlight Entertainment,0689868510
amazon_63542,The Island of Dr. Moreau (Classic),H. G. Wells,1994,Signet Classics,0451521919
amazon_96629,Murder Being Once Done (Vintage Crime/Black Lizard),Ruth Rendell,1999,Vintage,0375704884
amazon_53525,Living Through the Meantime : Learning to Break the Patterns of the Past and Begin the Healing Process,Iyanla Vanzant,2001,Fireside,0743227107
amazon_94454,Small Changes,Marge Piercy,1991,Fawcett Books,0449210839
amazon_72927,"Ghostlight (\Light\"")""",Marion Zimmer Bradley,2003,Tor Books,0765346664
amazon_10764,Die letzten GÃ?Â¤ste der Saison. Roman.,Sue Gee,2002,Piper,3492236014
amazon_70912,"Marine Under The Mistletoe (Bachelor Battalion) (Silhouette Desire, 1258)",Maureen Child,1999,Silhouette,0373762585
amazon_159768,Charles Laughton: An intimate biography,Charles Higham,1976,Doubleday,0385094035
amazon_64776,"A Girl to Love (Harlequin Romance, 2520)",Betty Neels,1982,Harlequin,0373025203
amazon_48336,"Luring A Lady (Silhouette Special Edition, No. 709)",Nora Roberts,1991,Silhouette,0373097093
amazon_129324,Glare Ice: A Claire Watkins Mystery (Claire Watkins Mysteries (Hardcover)),Mary Logue,2001,Walker &amp; Company,0802733719
amazon_695,The Future of Leadership: Today's Top Leadership Thinkers Speak to Tomorrow's Leaders,Warren  Bennis,2001,Jossey-Bass,0787955671
amazon_141375,Robin's Diary,Judith Pinsker,1995,ABC Daytime Press,080198775X
amazon_219919,O Vous Freres Humains,Albert Cohen,0,Gallimard French,2070379159
amazon_86698,X Files YA #02 Eve (X Files YA),Ellen Steiber,1997,HarperEntertainment,0064471721
amazon_247067,The Woman's Book of Courage: Meditations for Empowerment &amp; Peace of Mind,Sue Patton Thoele,1998,Fine Communications,1567313000
amazon_234997,Loving God,Charles Colson,1995,Billy Graham Evangelistic Association,0913367494
amazon_3493,So Many Books: Reading and Publishing in an Age of Abundance,Gabriel Zaid,2003,Paul Dry Books,158988003X
amazon_244154,The Frog Prince (Fairy Tale Classics),Brothers Grimm,1980,Troll Communications,0893751049
amazon_72818,A Small Death in Lisbon,Robert Wilson,2000,HarperCollins,000651202X
amazon_7143,Confessions of a Dangerous Mind : An Unauthorized Autobiography,Chuck Barris,2002,Miramax,0786888083
amazon_205345,A Life Less Ordinary,John Hodge,1997,Farrar Straus &amp; Giroux,0571192815
amazon_108701,Three Blind Mice: How the TV Networks Lost Their Way,Ken Auletta,1992,Vintage Books USA,0679741356
amazon_65943,"Moon Wise: Astrology, Self-Understanding and Lunar Energies",Daniel Pharr,2000,Llewellyn Pubns,1567185215
amazon_266223,Jewels of the Dragon,Allen L. Wold,1986,Warner Books,0445200561
amazon_123783,Surrender the Stars (Zebra Ballad Romance),Linda Lea Castle,2002,Kensington Publishing Corporation,0821772678
amazon_44974,Abducted!: The Story of the Intruders Continues,Debbie Jordan,1995,Dell Publishing Company,0440221161
amazon_52924,"White Sand, Wild Sea",Diana Blayne,1983,Dell Publishing,0440196272
amazon_221533,Seven Tails,Lolita Tita Lanning,2002,Hillsboro Press,1577362551
amazon_18220,Illusion Of Love,Author Unknown,1984,Harlequin,0373107072
amazon_52673,"The Collected Plays of Neil Simon, Vol. 4",Neil Simon,1998,Simon &amp; Schuster,068484785X
amazon_227808,"Barbecuing, grilling &amp; smoking (California Culinary Academy series)",Ron Clark,1988,Chevron Chemical Co,0897211456
amazon_120733,A Monk Swimming,Malachy Mccourt,1998,"Books on Tape, Inc.",0736645233
amazon_39052,Witnesses from the Grave: The Stories Bones Tell,Christopher Joyce,1992,Ballantine Books,0345375521
amazon_86034,Anonymous Rex: A Detective Story,Eric Garcia,2001,Berkley Publishing Group,0425178218
amazon_97223,Great Expectations (Literature for Christian Schools Ser.),Charles Dickens,1989,Bob Jones University Press,0890845042
amazon_127766,The Body in the Lighthouse : A Faith Fairchild Mystery (Faith Fairchild Mysteries (Hardcover)),Katherine Hall Page,2003,William Morrow,038097844X
amazon_141770,La surproductivitÃ?Â©: RÃ?Â©cit,Sung Ok Kim,1993,Actes Sud,2868698409
amazon_9066,Og Mandino's Great Trilogy: The Greatest Salesman in the World/the Greatest Secret in the World/the Greatest Miracle in the World,Og Mandino,2001,Frederick Fell Publishers,0883910349
amazon_138423,Fancy Dance in Feather Town (A Golden look-look book),Ann Matthews Martin,1988,Golden Books,0307118746
amazon_122214,The Monkey King (Hallmark Entertainment Books),Kathryn Wesley,2001,Kensington Publishing Corporation,1575667061
amazon_158124,Proof of the Pudding: An Asey Mayo Cape Cod Mystery,Phoebe Atwood Taylor,1991,Foul Play Press,088150193X
amazon_121572,Dance Of The Scarecrows,Ray Sipherd,1998,Worldwide Library,0373262876
amazon_234487,Midnight Bride,Marlene Suson,1995,Harper Mass Market Paperbacks (Mm),0380778513
amazon_4156,A Bend in the Road,Nicholas Sparks,2002,Warner Books,0446611867
amazon_240972,Philosophy of Mind: A Contemporary Introduction (Routledge Contemporary Introductions to Philosophy),John Heil,1998,Routledge,0415130603
amazon_146112,Beware the Club Girls,Todd Allen,2001,Xlibris Corporation,0738861081
amazon_144142,The Last of the Mohicans (Barnes &amp; Noble Classics),James Fenimore Cooper,2003,Barnes &amp; Noble Books-Imports,1593080654
amazon_144506,"Clabbered Dirt, Sweet Grass",Gary Paulsen,1992,Harcourt,0151181012
amazon_235663,Essays from the Heart: A Mother's Gift to Her Daughter,Judith Kan,2000,Bookpartners,1581510616
amazon_63526,Losing Faith in Faith: From Preacher to Atheist,Dan Barker,1992,Freedom from Religion Foundation,1877733075
amazon_127942,The Feline Friendship: A Jack Caleb and John Thinnes Mystery,Michael Allen Dymmoch,2003,St. Martin's Minotaur,0312310161
amazon_74017,Jade Green : A Ghost Story,Phyllis Reynolds Naylor,2001,Simon Pulse,068982002X
amazon_56166,A Thin Dark Line,Tami Hoag,1997,Bantam,0553099604
amazon_3546,The Lake of Darkness,Ruth Rendell,2001,Random House~trade,0375704973
amazon_94038,High Adventure,Donald E. Westlake,1986,Tor Books (Mm),0812510569
amazon_163598,The Kingdom of the Cults,Walter Ralston Martin,1985,Baker Pub Group,0871237962
amazon_80336,Memory Boy,Will Weaver,2003,HarperTrophy,006440854X
amazon_37631,I Married a Communist,Philip Roth,1999,Vintage Books USA,0375707212
amazon_155639,The Lie: Evolution,Ken Ham,1987,Master Books,0890511586
amazon_2590,Spring Fever!,Peter Lerangis,1996,Scholastic,0590254715
amazon_116040,The Enchanted Hill: The story of Hearst Castle at San Simeon,Carleton M Winslow,1980,Published for Ogden Food Corp. by Rosebud Books,0865580030
amazon_22440,Expose (Mira),Laura Van Wormer,2000,Mira,1551665816
amazon_186942,Irish Magic: Four Tales of Romance and Enchantment from Four Acclaimed Authors,Roberta Gellis,1995,Kensington Publishing Corporation,0821748823
amazon_59259,The Perfect Wife,Victoria Alexander,1996,Leisure Books,0843941081
amazon_123375,Ecotopia,Ernest Callenbach,0,Bantam Doubleday Dell,0553227777
amazon_3430,The Ethical Slut: A Guide to Infinite Sexual Possibilities,Dossie Easton,1998,Greenery Press (CA),1890159018
amazon_184303,Vineyard Seasons,Susan Branch,1988,"Little, Brown",0316106321
amazon_263267,Shadow Dance (An Avon Romantic Treasure),Anne Stuart,1993,Harper Mass Market Paperbacks (Mm),0380767414
amazon_115200,Triple Your Reading Speed (Triple Your Reading Speed),Wade E. Cutler,2002,ARCO,0768909031
amazon_178347,Know Your Own Personality (Pelican S.),Hans Jurgen Eysenck,1976,Penguin USA,0140219625
amazon_254067,Textile Art of Japan,Sunny Yang,2000,Japan Publications Trading Company,4889960619
amazon_25779,Tess of the Durbervilles,Hardy,0,Penguin Putnam~mass,0140620206
amazon_220683,Younghusband: The Last Great Imperial Adventurer,Patrick French,1997,Harper Perennial,0006376010
amazon_130771,The Love Queen of the Amazon: A Novel,Cecile Pineda,1992,Little Brown &amp; Co,0316708127
amazon_155486,The Old Curiosity Shop (The World's Best Reading),Charles Dickens,1988,Random House Inc,0895772922
amazon_6835,The Black Cat,Robert Poe,1998,Tor Books,0812549325
amazon_176313,"\Ghosts: Washington Revisited\"" (The Ghostlore of the Nation's Capital)""",John Alexander,1998,Schiffer Publishing,0764306537
amazon_230473,Crepes: Sweet &amp; Savory Recipes for the Home Cook,Lou Pappas,1998,Chronicle Books,0811816966
amazon_236208,How Steeple Sinderby Wanderers Won the Fa Cup (Prion Humor Classics),J. L. Carr,1999,Trafalgar Square,1853753637
amazon_62128,In Gods Name,David A. Yallop,1985,Bantam Books,0553248553
amazon_20151,"Dare to Draw in 3-D Cartoon Critters: Cartoon Critters (Dare to Draw in 3-D, 2)",Mark Kistler,2003,Scholastic Paperbacks,043937989X
amazon_172910,Nara LeÃ£o: Uma biografia,Sã©Rgio Cabral,2001,Lumiar Editora,8585426713
amazon_27157,Wireman,Billie Sue Mosiman,1997,Leisure Books,0843943386
amazon_49981,And the Blood Cried Out: A Prosecutor's Spellbinding Account of Dna's Power to Free or Convict,Harlan Levy,1997,Harper Mass Market Paperbacks (Mm),0380730618
amazon_119233,The Cygnet and the Firebird,Patricia A. Mckillip,1995,Ace Books,0441002374
amazon_253229,The Devil's Door,Sharan Newman,1994,St Martins Pr,031285420X
amazon_154686,Learning to paint,Bernard Dunstan,1970,Watson-Guptill,0823027007
amazon_223057,One Blood: The Biblical Answer to Racism,Ken Ham,1999,Master Books,0890512760
amazon_57515,Tandia,Bryce Courtenay,1991,W. Heinemann Australia,0855614064
amazon_154993,NIGHT OWLS,Sharon Phillips Denslow,1990,Simon &amp; Schuster Children's Publishing,0027286819
amazon_240246,The Love Arena,Pat Gaston,1985,Leisure Books,084392196X
amazon_123355,Indelible Acts: Stories,A. L. Kennedy,2003,Alfred A. Knopf,1400040558
amazon_97105,Frauen vor Flusslandschaft: Roman in Dialogen und SelbstgesprÃ¤chen,Heinrich Bã¶Ll,1985,Kiepenheuer &amp; Witsch,3462017152
amazon_224049,Delirium: A Novel,Douglas Cooper,1998,Hyperion Books,0786863412
amazon_108236,Treasury of Christmas stories,Ann Mcgovern,1974,Galahad Books,0883650436
amazon_40228,Death At La Fenice,Donna Leon,1995,HarperTorch,0061043370
amazon_144613,"Chevrolet Camaro V8: Automotive Repair Manual, 1970 Thru 1981",J.H. Haynes,1983,Haynes Publications,0856968811
amazon_148005,The Butterfly Gardener's Guide,Claire Hagen Dole,2003,Brooklyn Botanic Garden,1889538582
amazon_113935,Last Year's River,Allen Morris Jones,2001,Houghton Mifflin Company,0618131612
amazon_17677,Aristoi,Walter Jon Williams,1993,Tor Books (Mm),0812514092
amazon_118247,Alfred Waterhouse and The Natural History Museum,Mark Girouard,1981,The Natural History Museum,0565091352
amazon_209862,The Portable Faulkner (Penguin Classics),William Faulkner,1977,Penguin Books,0140150188
amazon_42520,Life with Picasso,Francoise Gilot,1989,Anchor,0385261861
amazon_232741,Pastured Poultry Profits,Joel Salatin,1996,Polyface,0963810901
amazon_133836,The Night My Mother Met Bruce Lee: Observations on Not Fitting in,Paisley Rekdal,2000,Pantheon Books,0375409378
amazon_121747,The A-Z ENCYCLOPEDIA OF SERIAL KILLERS,Harold Schechter,1996,Pocket,0671537911
amazon_259982,The ETERNAL SPRING OF MISTER ITO,Sheila Garrigue,1985,Atheneum/Richard Jackson Books,0027373002
amazon_32304,The Perfect Garden: The Best Plants for the Best Design,Sunniva Harte,2001,Trafalgar Square Publishing,1570761930
amazon_8227,1984,George Orwell,1980,New Amer Library,0451519841
amazon_83631,Mindbenders: Stories to Warp Your Brain (MindQuakes),Neal Shusterman,2000,Tor Books,0812538722
amazon_263851,Working With Anger,Thubten Chodron,2001,Snow Lion Publications,1559391634
amazon_262285,Rifts Sonic Boom (Rifts Sonic Boom),Adam Chilson,1999,Palladium Books Inc,1574570269
amazon_219013,Little Miss Stubborn (Mr. Men and Little Miss),Roger Hargreaves,2001,Price Stern Sloan,0843176725
amazon_198162,"Mr. Popularity (Horror High, No 1)",Nicholas Adams,1995,Harpercollins Juvenile Books,0061060186
