label,pair,score,bucket,rule,geo_m,sim_name,sim_cat,id_a,id_b,kaggle380k_id_a,uber_eats_id_b,source_a,source_b,name_a,name_b,name_norm_a,name_norm_b,address_line1_a,address_line1_b,street_a,street_b,house_number_a,house_number_b,city_a,city_b,state_a,state_b,postal_code_a,postal_code_b,latitude_a,latitude_b,longitude_a,longitude_b,categories_a,categories_b,phone_e164_a,phone_e164_b,phone_raw_a,phone_raw_b
,df1_vs_df2,0.58220486010753,low,addr_zip_or_citystate,108.6,0.5641025641025641,0.0,kaggle380k-147044,uber_eats-43766,,,kaggle_380k,uber_eats,Chick-fil-A,Chick-fil-A (2400 Richmond Rd),chick fil a,chick fil a 2400 richmond rd,,,,,,,Texarkana,Texarkana,TX,TX,75503,75503,33.4553273,33.4555102,-94.0816195,-94.0804697,"['Fast food restaurant' 'Breakfast restaurant' 'Caterer'
 'Chicken restaurant' 'Delivery service' 'Family restaurant']","['American' 'Fried Chicken' 'Family Meals' 'Southern' 'Sandwich'
 'Fast Food']",,,,
,df1_vs_df2,0.48456230552049373,low,geo,55.3,0.26666666666666666,0.0,kaggle380k-175324,uber_eats-00541,,,kaggle_380k,uber_eats,China Wok,Crumbl Cookies (Dothan),china wok,crumbl cookies dothan,,,W Main St,W Main Street,4650,4650,Dothan,Dothan,,AL,,36305,31.2394702,31.23914,-85.4630344,-85.4626,['nan'],['Bakery' 'Desserts'],,,,
,df1_vs_df2,0.35509925874398396,low,addr_zip_or_citystate,255.1,0.14285714285714285,0.0,kaggle380k-328379,uber_eats-09296,,,kaggle_380k,uber_eats,Firenze,Sushi J,firenze,sushi j,,,,,,,Bellevue,Bellevue,WA,WA,98008,98008,47.620809,47.6187125,-122.1300486,-122.131431,['Italian restaurant'],['Japanese: Sushi' 'Kids Friendly' 'Asian'],,,,
,df1_vs_df2,0.3250885388830596,low,addr_zip_or_citystate,406.0,0.21875,0.0,kaggle380k-244303,uber_eats-41779,,,kaggle_380k,uber_eats,Grand China Buffet,Chipotle Mexican Grill (500 N Jackson Rd Ste N1),grand china buffet,chipotle mexican grill 500 n jackson rd ste n1,,,,,,,Pharr,Pharr,TX,TX,78577,78577,26.2036333,26.200630376356507,-98.2010682,-98.20338359776252,['Buffet restaurant' 'Chinese restaurant' 'Restaurant'],['Healthy' 'Mexican'],,,,
,df1_vs_df2,0.4318132669163569,low,geo,83.7,0.16326530612244897,0.0,kaggle380k-375587,uber_eats-40793,,,kaggle_380k,uber_eats,Corinne,Gus's World Famous Fried Chicken (Austin TX),corinne,gus s world famous fried chicken austin tx,,,E Cesar Chavez St,San Jacinto Blvd,304,117,Austin,Austin,TX,TX,78701,78701,30.2627011,30.2634536,-97.7415763,-97.7416087,['Restaurant' 'American restaurant'],['Chicken' 'Southern' 'American'],,,,
,df1_vs_df2,0.40949688677287366,low,addr_zip_or_citystate,184.6,0.20833333333333334,0.0,kaggle380k-254110,uber_eats-31556,,,kaggle_380k,uber_eats,Chick-fil-A,Charleys Cheesesteaks - University Mall,chick fil a,charleys cheesesteaks university mall,,,,,,,Orem,Orem,UT,UT,84097,84097,40.2756901,40.2750016,-111.6790619,-111.6810418,"['Fast food restaurant' 'Caterer' 'Chicken restaurant' 'Delivery service'
 'Family restaurant']",['Sandwich' 'Comfort Food' 'Kids Friendly'],,,,
,df1_vs_df2,0.4549691411024807,low,geo,67.7,0.20512820512820512,0.0,kaggle380k-165658,uber_eats-36612,,,kaggle_380k,uber_eats,Fuya Kitchen,Marble Slab Creamery (Conroe),fuya kitchen,marble slab creamery conroe,,,Interstate 45 N,N Loop 336 W,2200B,1226,Conroe,Conroe,,TX,,77301,30.3351574,30.334646,-95.4763968,-95.4760139,['nan'],['Ice Cream + Frozen Yogurt' 'Desserts'],,,,
,df1_vs_df2,0.4935650099726788,low,geo,73.8,0.3076923076923077,0.0,kaggle380k-163480,uber_eats-13274,,,kaggle_380k,uber_eats,King Noodle,Pho Hoa (Seattle),king noodle,pho hoa seattle,,,S King St,S Weller St,615,618,Seattle,Seattle,WA,WA,98104,98104,47.5982361,47.5975763,-122.3256501,-122.3255461,"['Chinese restaurant' 'Asian restaurant' 'Chinese noodle restaurant'
 'Dumpling restaurant' 'Restaurant']","['Bubble Tea' 'Juice and Smoothies' 'Vegetarian Friendly' 'Vietnamese'
 'Family Meals' 'Group Friendly']",,,,
,df1_vs_df2,0.5099463024834368,low,geo,66.6,0.34146341463414637,0.0,kaggle380k-196020,uber_eats-20769,,,kaggle_380k,uber_eats,La Casa Restaurant,Papa Johns (4529 Duke St),la casa restaurant,papa johns 4529 duke st,,,Duke St,Duke St,4551,4529,Alexandria,Alexandria,VA,VA,22304,22304,38.8130687,38.81295,-77.1113574,-77.110604,['Italian restaurant' 'Greek restaurant' 'Pizza restaurant' 'Restaurant'],['Pizza' 'Wings' 'Desserts'],,,,
,df1_vs_df2,0.46186753745451703,low,geo,58.1,0.2127659574468085,0.0,kaggle380k-232844,uber_eats-04629,,,kaggle_380k,uber_eats,Greene's Pour House,Zacatecas Mexican Restaurant,greene s pour house,zacatecas mexican restaurant,,,W Wisconsin Ave,W Wisconsin Ave,134,145,Neenah,Neenah,WI,WI,54956,54956,44.1870735,44.18725,-88.4632858,-88.4626,['Bar & grill'],['Mexican' 'Latin American' 'New Mexican'],,,,
,df1_vs_df2,0.5017176016323746,low,geo,56.8,0.3111111111111111,0.0,kaggle380k-145137,uber_eats-25236,,,kaggle_380k,uber_eats,Crafthouse Reston,CVS (12027 TOWN SQUARE STREET),crafthouse reston,cvs 12027 town square street,,,Explorer St,TOWN SQUARE STREET,1888,12027,Reston,RESTON,VA,VA,20190,20190,38.9577714,38.95794,-77.3607697,-77.36139,['Restaurant' 'Bar & grill' 'Beer store' 'Live music venue' 'Sports bar'],['Everyday Essentials' 'Convenience' 'Pharmacy' 'Snacks'],,,,
,df1_vs_df2,0.34506844255874153,low,addr_zip_or_citystate,182.8,0.045454545454545456,0.0,kaggle380k-142317,uber_eats-37457,,,kaggle_380k,uber_eats,Roost,Fuzzy's Taco Shop (310 E. Hawkins Parkway),roost,fuzzy s taco shop 310 e hawkins parkway,,,,,,,Longview,Longview,TX,TX,75605,75605,32.546741,32.5472,-94.7377375,-94.73961,"['Restaurant' 'Breakfast restaurant' 'Brunch restaurant' 'Caterer' 'Deli'
 'Lunch restaurant' 'Takeout restaurant' 'Pancake restaurant' 'Salad shop'
 'Sandwich shop']",['Mexican' 'Latin American' 'New Mexican'],,,,
,df1_vs_df2,0.30903740226951804,low,addr_zip_or_citystate,372.3,0.14492753623188406,0.0,kaggle380k-213808,uber_eats-31586,,,kaggle_380k,uber_eats,Braza Grill,Sub Zero Ice Cream &amp; Yogurt (1873 W Traverse Pkwy Suite E),braza grill,sub zero ice cream amp yogurt 1873 w traverse pkwy suite e,,,,,,,Lehi,Lehi,UT,UT,84043,84043,40.4325435,40.43231,-111.8802484,-111.87586,['Brazilian restaurant' 'Restaurant'],['Desserts' 'Ice Cream'],,,,
,df1_vs_df2,0.4751969985461762,low,geo,82.3,0.2702702702702703,0.0,kaggle380k-354960,uber_eats-02965,,,kaggle_380k,uber_eats,Dagu Rice Noodle,Strings Ramen Madison,dagu rice noodle,strings ramen madison,,,University Ave,N Frances St,604,311,Madison,Madison,WI,WI,53715,53703,43.0733806,43.072693,-89.3959942,-89.39562,['Asian restaurant'],['Japanese' 'Noodles'],,,,
,df1_vs_df2,0.4246047346020051,low,geo,59.7,0.12121212121212122,0.0,kaggle380k-043713,uber_eats-28018,,,kaggle_380k,uber_eats,Subway,Arby's (1325 Piney Forest Rd),subway,arby s 1325 piney forest rd,,,Piney Forest Rd,Piney Forest Rd,1311,1325,Danville,Danville,VA,VA,24540,24540,36.6296737,36.630007,-79.3982743,-79.3977498,"['Sandwich shop' 'Caterer' 'Fast food restaurant' 'Takeout restaurant'
 'Restaurant']",['American' 'Sandwich' 'Fast Food' 'Kids Friendly'],,,,
,df1_vs_df2,0.4652355071903835,low,geo,54.3,0.21739130434782608,0.0,kaggle380k-244259,uber_eats-13121,,,kaggle_380k,uber_eats,The Rock Wood Fired Pizza,Izakaya Sushi and Bar,the rock wood fired pizza,izakaya sushi and bar,,,N 10th St,N 10th St,830,829,Renton,Renton,WA,WA,98057,98056,47.4980313,47.4977615,-122.2041119,-122.2035094,"['Restaurant' 'American restaurant' 'Bar' 'Family restaurant'
 'Pizza restaurant']",['Seafood' 'Sushi' 'Japanese' 'Vegetarian Friendly' 'Allergy Friendly'],,,,
,df1_vs_df2,0.5002033823179179,low,geo,72.1,0.3225806451612903,0.0,kaggle380k-150434,uber_eats-06586,,,kaggle_380k,uber_eats,First Watch,Faithy's Corner Cafe,first watch,faithy s corner cafe,,,Summers St,Summers St,164,180,Charleston,Charleston,WV,WV,25301,25301,38.3507753,38.35123,-81.635239,-81.63465,"['Breakfast restaurant' 'Brunch restaurant' 'Family restaurant'
 'Health food restaurant' 'Lunch restaurant']",['Breakfast and Brunch' 'American' 'Sandwiches'],,,,
,df1_vs_df2,0.4764046007870417,low,geo,55.1,0.24615384615384617,0.0,kaggle380k-146283,uber_eats-14550,,,kaggle_380k,uber_eats,Olive Garden Italian Restaurant,ProFlowers (10100 N NEWPORT HIGHWAY),olive garden italian restaurant,proflowers 10100 n newport highway,,,N Newport Hwy,,9780,,Spokane,,WA,,99218,,47.748896,47.7491665693597,-117.4016359,-117.40225398907752,"['Italian restaurant' 'Caterer' 'Family restaurant'
 'Gluten-free restaurant' 'Takeout restaurant' 'Mediterranean restaurant'
 'Seafood restaurant' 'Soup restaurant' 'Wine bar']",['Flowers' 'florist'],,,,
,df1_vs_df2,0.44168445467776246,low,geo,95.8,0.2,0.0,kaggle380k-309505,uber_eats-05186,,,kaggle_380k,uber_eats,Five Guys,Panera (2161 Badger Dr),five guys,panera 2161 badger dr,,,Badger Dr,Badger Dr,2181,2161,Hudson,Hudson,WI,WI,54016,54016,44.9624088,44.96168,-92.7267409,-92.72739,"['Fast food restaurant' 'American restaurant' 'Hot dog restaurant'
 'Hot dog stand' 'Restaurant']",['Breakfast and Brunch' 'salad' 'Sandwich' 'Healthy' 'American' 'Chicken'],,,,
,df1_vs_df2,0.43370028714024317,low,geo,52.1,0.13636363636363635,0.0,kaggle380k-115929,uber_eats-16762,,,kaggle_380k,uber_eats,QDOBA Mexican Eats,Starbucks (Frontier Village),qdoba mexican eats,starbucks frontier village,,,WA-9,State Road 9 N.E.,513,511,Lake Stevens,Lake Stevens,WA,WA,98258,98258,48.0009699,48.00143793025593,-122.1053402,-122.10530384211047,"['Mexican restaurant' 'Bar & grill' 'Brunch restaurant' 'Caterer'
 'Delivery service' 'Fast food restaurant' 'Restaurant'
 'Tex-Mex restaurant']",['Cafe' 'Coffee &amp' 'Tea' 'Breakfast and Brunch' 'Bakery'],,,,
,df1_vs_df2,0.41530367389036266,low,geo,52.6,0.09090909090909091,0.0,kaggle380k-239367,uber_eats-45612,,,kaggle_380k,uber_eats,Pignetti's,O'Briens Pub,pignetti s,o briens pub,,,S 2nd St,E Central Ave,14,11,Temple,Temple,TX,TX,76501,76501,31.0958308,31.0963031,-97.3406635,-97.3406243,['Italian restaurant' 'Fine dining restaurant' 'Restaurant' 'Wine bar'],['Pub'],,,,
,df1_vs_df2,0.4647659777840692,low,geo,93.4,0.2553191489361702,0.0,kaggle380k-240150,uber_eats-01144,,,kaggle_380k,uber_eats,Chick-fil-A,Starbucks (Dell Range and Windmill Rd),chick fil a,starbucks dell range and windmill rd,,,Windmill Rd,Dell Range Blvd,4435,2518,Cheyenne,Cheyenne,WY,WY,82009,82009,41.1595984,41.1604312,-104.7792558,-104.77911,"['Fast food restaurant' 'Breakfast restaurant' 'Caterer'
 'Chicken restaurant' 'Delivery service' 'Family restaurant']",['Bakery' 'Breakfast and Brunch' 'Cafe' 'Coffee &amp' 'Tea'],,,,
,df1_vs_df2,0.42496230700285975,low,addr_zip_or_citystate,141.7,0.20408163265306123,0.0,kaggle380k-319804,uber_eats-37213,,,kaggle_380k,uber_eats,QDOBA Mexican Eats,Crumbl Cookies (TX - Wichita Falls),qdoba mexican eats,crumbl cookies tx wichita falls,,,,,,,Wichita Falls,Wichita Falls,TX,TX,76308,76308,33.8746955,33.87564,-98.53912,-98.53809,"['Mexican restaurant' 'Bar & grill' 'Brunch restaurant' 'Caterer'
 'Delivery service' 'Fast food restaurant' 'Restaurant'
 'Tex-Mex restaurant']",['Desserts' 'Coffee and Tea'],,,,
,df1_vs_df2,0.45934625236878024,low,addr_zip_or_citystate,164.1,0.3125,0.0,kaggle380k-139339,uber_eats-15947,,,kaggle_380k,uber_eats,Dick's Drive-In,Torero's Taqueria,dick s drive in,torero s taqueria,,,,,,,Bellevue,Bellevue,WA,WA,98008,98008,47.6205033,47.6191662,-122.1297674,-122.1306951,['Hamburger restaurant'],['Black-owned' 'Mexican' 'Latin American' 'New Mexican'],,,,
,df1_vs_df2,0.43370028714024317,low,geo,52.1,0.13636363636363635,0.0,kaggle380k-035943,uber_eats-16762,,,kaggle_380k,uber_eats,QDOBA Mexican Eats,Starbucks (Frontier Village),qdoba mexican eats,starbucks frontier village,,,WA-9,State Road 9 N.E.,513,511,Lake Stevens,Lake Stevens,WA,WA,98258,98258,48.0009699,48.00143793025593,-122.1053402,-122.10530384211047,"['Mexican restaurant' 'Bar & grill' 'Brunch restaurant' 'Caterer'
 'Delivery service' 'Fast food restaurant' 'Restaurant'
 'Tex-Mex restaurant']",['Cafe' 'Coffee &amp' 'Tea' 'Breakfast and Brunch' 'Bakery'],,,,
,df1_vs_df2,0.4338585001519646,low,geo,69.2,0.15384615384615385,0.0,kaggle380k-206810,uber_eats-16144,,,kaggle_380k,uber_eats,Panda Express,Starbucks (Martin Way &amp; Sleater Kinney),panda express,starbucks martin way amp sleater kinney,,,Martin Way SE,Martin Way E,4210,4131,Olympia,Olympia,WA,WA,98516,98516,47.0482959,47.0476993,-122.8320886,-122.8323485,"['Chinese restaurant' 'Asian restaurant' 'Fast food restaurant'
 'Restaurant']","['Bakery' 'Breakfast and Brunch' 'Cafe' 'Coffee &amp' 'Tea'
 'Group Friendly']",,,,
,df1_vs_df2,0.5252286830184972,low,geo,54.3,0.3673469387755102,0.0,kaggle380k-132351,uber_eats-53017,,,kaggle_380k,uber_eats,Houston This Is It Soul Food,Lord of the Wings HTx,houston this is it soul food,lord of the wings htx,,,Blodgett St,Blodgett Street,2712,2616,Houston,Houston,TX,TX,77004,77004,29.7230442,29.72294,-95.3696909,-95.37024,['Soul food restaurant' 'American restaurant' 'Southern restaurant (US)'],['Wings' 'American' 'Desserts'],,,,
,df1_vs_df2,0.44528502454813546,low,geo,83.5,0.19672131147540983,0.0,kaggle380k-133641,uber_eats-37424,,,kaggle_380k,uber_eats,Cheddar's Scratch Kitchen,Buffalo Wild Wings (3072 N Eastman Rd),cheddar s scratch kitchen,buffalo wild wings 3072 n eastman rd,,,N Eastman Rd,N Eastman Rd,3074,3072,Longview,Longview,TX,TX,75605,75605-5093,32.54635,32.5456022,-94.72614,-94.7260577,"['Traditional American restaurant' 'Chicken restaurant'
 'Family restaurant' 'Takeout restaurant' 'Soul food restaurant'
 'Southern restaurant (US)']",['wings'],,,,
,df1_vs_df2,0.5544380318166503,low,geo,63.9,0.45,0.0,kaggle380k-064889,uber_eats-26515,,,kaggle_380k,uber_eats,Morton's The Steakhouse,Pita on the Plaza,morton s the steakhouse,pita on the plaza,,,Wisconsin Ave,Wisconsin ave,7400,7400,Bethesda,Bethesda,MD,MD,20814,20814,38.9840239,38.98417901166704,-77.0947745,-77.09548640996218,['Restaurant' 'American restaurant' 'Family restaurant' 'Steak house'],['Mediterranean' 'Greek' 'Vegetarian' 'Healthy'],,,,
,df1_vs_df2,0.4122458626196786,low,geo,89.4,0.12,0.0,kaggle380k-323855,uber_eats-22142,,,kaggle_380k,uber_eats,Five Guys,Bonchon Chicken (11652 Plaza America Drive),five guys,bonchon chicken 11652 plaza america drive,,,Plaza America Dr,Plaza America Drive,11674,11652,Reston,Reston,VA,VA,20190,20190,38.9522564,38.95152,-77.3492845,-77.34887,"['Fast food restaurant' 'American restaurant' 'Hot dog restaurant'
 'Hot dog stand' 'Restaurant']",['Wings' 'Asian' 'Chicken' 'Family Friendly'],,,,
,df1_vs_df2,0.4550446404842829,low,addr_zip_or_citystate,162.4,0.3,0.0,kaggle380k-102476,uber_eats-17958,,,kaggle_380k,uber_eats,Prime Pizza + Prime Tandoori,The Burger Project (2902 Garber Way),prime pizza prime tandoori,the burger project 2902 garber way,,,,,,,Woodbridge,Woodbridge,VA,VA,22192,22192,38.661568,38.66263,-77.2995838,-77.2983,"['Pizza restaurant' 'American restaurant' 'Chicken wings restaurant'
 'Indian takeaway' 'Italian restaurant' 'Pasta shop' 'Pizza takeaway'
 'Salad shop']",['Burgers' 'American' 'Fast Food' 'Traditional American' 'Comfort Food'],,,,
,df1_vs_df2,0.45274784255743034,low,geo,58.6,0.19047619047619047,0.0,kaggle380k-139010,uber_eats-19111,,,kaggle_380k,uber_eats,Los Tios Grill,Tsim Yung Chinese Restaurant,los tios grill,tsim yung chinese restaurant,,,Mt Vernon Ave,Mount Vernon Ave,2615,2603,Alexandria,Alexandria,VA,VA,22301,22301,38.8291248,38.8286,-77.0588974,-77.05896,['Mexican restaurant' 'Tex-Mex restaurant'],['Chinese' 'Asian' 'Asian Fusion'],,,,
,df1_vs_df2,0.4896587889667034,low,geo,53.6,0.2777777777777778,0.0,kaggle380k-355450,uber_eats-19194,,,kaggle_380k,uber_eats,HL Cafe & Restaurant,Firepan Korean BBQ,hl cafe restaurant,firepan korean bbq,,,Wilson Blvd,Wilson Blvd,6795,6793,Falls Church,Falls Church,VA,VA,22044,22044,38.8728407,38.8732295,-77.1546095,-77.1549761,['Vietnamese restaurant'],['Korean' 'Asian' 'Comfort Food'],,,,
,df1_vs_df2,0.4461006989633209,low,geo,56.2,0.17142857142857143,0.0,kaggle380k-296689,uber_eats-06270,,,kaggle_380k,uber_eats,Bob Evans,Burger King (2 Lawless Road),bob evans,burger king 2 lawless road,,,Lawless Rd,Lawless Road,10,2,Morgantown,Morgantown,WV,WV,26501,26501,39.6255092,39.62568,-79.9905027,-79.99112,"['Family restaurant' 'Breakfast restaurant' 'Takeout restaurant'
 'Restaurant']",['American' 'burger' 'Fast Food' 'Family Meals'],,,,
,df1_vs_df2,0.33720146688945807,low,addr_zip_or_citystate,415.1,0.25806451612903225,0.0,kaggle380k-147171,uber_eats-41935,,,kaggle_380k,uber_eats,3D's KRAZY KITCHEN,KLM Food Mart,3d s krazy kitchen,klm food mart,,,,,,,Texas City,Texas City,TX,TX,77591,77591,29.3762724,29.3789597,-95.0035681,-95.0005951,"['Chicken wings restaurant' 'Catering food and drink supplier'
 'Family restaurant' 'Fast food restaurant' 'Hamburger restaurant'
 'Takeout restaurant' 'Restaurant' 'Soul food restaurant'
 'Southern restaurant (US)']",['Everyday Essentials' 'Convenience' 'Snacks' 'Home &amp' 'Personal Care'],,,,
,df1_vs_df2,0.4842581643319731,low,geo,68.4,0.27906976744186046,0.0,kaggle380k-146260,uber_eats-31819,,,kaggle_380k,uber_eats,Kneaders Bakery & Cafe,Super Chix (Spanish Fork),kneaders bakery cafe,super chix spanish fork,,,E 1000 N,E 1000 N,531,583,Spanish Fork,Spanish Fork,UT,UT,84660,84660,40.1229997,40.12278,-111.6453317,-111.64458,['Cafe'],['Comfort Food' 'American' 'Chicken'],,,,
,df1_vs_df2,0.4423285385384837,low,geo,94.2,0.2,0.0,kaggle380k-254999,uber_eats-23914,,,kaggle_380k,uber_eats,Edo's Squid,Capitol Waffle Shop,edo s squid,capitol waffle shop,,,N Harrison St,N Harrison St,411,515,Richmond,Richmond,VA,VA,23220,23220,37.550571,37.5512298,-77.4533973,-77.4527259,['Italian restaurant' 'Restaurant'],['Breakfast and Brunch' 'American' 'Sandwiches'],,,,
,df1_vs_df2,0.4774425640393709,low,geo,50.3,0.24390243902439024,0.0,kaggle380k-254045,uber_eats-02788,,,kaggle_380k,uber_eats,Dady-Oh's Restaurant,Five Points Irish Pub,dady oh s restaurant,five points irish pub,,,W Broadway,W Main St,250,314,Waukesha,Waukesha,WI,WI,53186,53186,43.0113764,43.01116,-88.2305382,-88.2310814,['American restaurant' 'Breakfast restaurant' 'Restaurant'],['Pub' 'Bar Food'],,,,
,df1_vs_df2,0.41210991974194483,low,addr_zip_or_citystate,80.8,0.1111111111111111,0.0,kaggle380k-269554,uber_eats-01808,,,kaggle_380k,uber_eats,El Gaucho Grill,Casablanca (Brookfield),el gaucho grill,casablanca brookfield,,,,,,,Brookfield,"Brookfield, USA, Brookfield Town",WI,WI,53045,53045,43.03778,43.0376659,-88.1342257,-88.135208,['Argentinian restaurant' 'Latin American restaurant' 'Steak house'],['Middle Eastern' 'Vegan Friendly' 'Desserts'],,,,
,df1_vs_df2,0.45984542286779906,low,geo,60.9,0.21052631578947367,0.0,kaggle380k-145159,uber_eats-22374,,,kaggle_380k,uber_eats,Ruth's Chris Steak House,Pokehub-Reston,ruth s chris steak house,pokehub reston,,,Market St,Market St,11990,11990,Reston,Reston,VA,VA,20190,20190,38.9589083,38.9589285,-77.3613792,-77.3606752,"['American restaurant' 'Fine dining restaurant' 'Seafood restaurant'
 'Steak house']",['Japanese' 'Asian' 'Sushi'],,,,
,df1_vs_df2,0.4073113816409472,low,geo,66.8,0.0851063829787234,0.0,kaggle380k-150562,uber_eats-06384,,,kaggle_380k,uber_eats,McDonald's,Big Shot Bob's House of Wings(Weirton),mcdonald s,big shot bob s house of wings weirton,,,"McDonald's, Three Springs Dr",Three Springs Dr.,,241,Weirton,Weirton,WV,WV,26062,26062,40.399908,40.39977,-80.5503081,-80.54954,"['Fast food restaurant' 'Breakfast restaurant' 'Coffee shop'
 'Hamburger restaurant' 'Restaurant' 'Sandwich shop']",['Wings' 'American' 'Fast Food'],,,,
,df1_vs_df2,0.44021250122690464,low,geo,66.1,0.16666666666666666,0.0,kaggle380k-266368,uber_eats-56861,,,kaggle_380k,uber_eats,Panda Express,Cicis (2025 W Lincoln St),panda express,cicis 2025 w lincoln st,,,W Lincoln Ave,W Lincoln St,2005,2025,Harlingen,Harlingen,TX,TX,78552,78552,26.1812072,26.18062,-97.7182696,-97.718375,"['Chinese restaurant' 'Asian restaurant' 'Fast food restaurant'
 'Restaurant']",['pizza' 'Traditional American' 'American' 'Wings' 'Pizza'],,,,
,df1_vs_df2,0.45891632318930053,low,geo,80.0,0.22727272727272727,0.0,kaggle380k-052962,uber_eats-25168,,,kaggle_380k,uber_eats,Rappahannock Restaurant,Subway (321 E Broad St),rappahannock restaurant,subway 321 e broad st,,,E Grace St,E. BRd St,320,321,Richmond,Richmond,VA,VA,23219,23219,37.5427917,37.54336,-77.4392361,-77.43868,['Restaurant' 'Bar' 'Seafood restaurant'],['Fast Food' 'Sandwich' 'American'],,,,
,df1_vs_df2,0.4396958339219946,low,geo,94.3,0.1935483870967742,0.0,kaggle380k-079767,uber_eats-40038,,,kaggle_380k,uber_eats,Corner Restaurant,Miranda's Cafe,corner restaurant,miranda s cafe,,,E 2nd St,Congress Ave,110,301,Austin,Austin,TX,TX,78701,78701,30.2645703,30.2653775,-97.7438317,-97.7435303,['Restaurant' 'American restaurant' 'Bar'],"['Salad' 'Sandwiches' 'Breakfast and Brunch' 'Kids Friendly'
 'Allergy Friendly']",,,,
,df1_vs_df2,0.5028358345537451,low,geo,81.9,0.3389830508474576,0.0,kaggle380k-042101,uber_eats-04920,,,kaggle_380k,uber_eats,Badger Burger Company Brookfield,Starbucks (Capitol &amp; 124th),badger burger company brookfield,starbucks capitol amp 124th,,,W Capitol Dr,Capitol Drive,12455,12400,Brookfield,Brookfield,WI,WI,53005,53005,43.0886514,43.08933,-88.0673438,-88.0669519,"['Bar & grill' 'American restaurant' 'Bar' 'Hamburger restaurant'
 'Pizza restaurant']",['Bakery' 'Breakfast and Brunch' 'Cafe' 'Coffee &amp' 'Tea'],,,,
,df1_vs_df2,0.45139437852014,low,geo,53.3,0.18181818181818182,0.0,kaggle380k-214193,uber_eats-52924,,,kaggle_380k,uber_eats,Houston This Is It Soul Food,Kid Kreole (2616 Blodgett St),houston this is it soul food,kid kreole 2616 blodgett st,,,Blodgett St,Blodgett St,2712,2616,Houston,Houston,TX,TX,77004,77004,29.7230442,29.72294,-95.3696909,-95.37023,['Soul food restaurant' 'American restaurant' 'Southern restaurant (US)'],['Cajun' 'Chicken' 'Comfort Food'],,,,
